,ngram,count
67,CCONJ NOUN PRON VERB,142
68,NOUN PRON VERB PRON,206
69,PRON VERB PRON ADP,353
70,VERB PRON ADP DET,1157
71,PRON ADP DET ADJ,372
72,ADP DET ADJ NOUN,19227
73,NUM ADJ NOUN ADP,370
74,ADJ NOUN ADP DET,11883
75,NOUN ADP DET VERB,914
76,ADP DET VERB AUX,20
77,DET VERB AUX DET,112
78,VERB AUX DET NOUN,576
79,AUX DET NOUN ADP,3646
80,DET NOUN ADP DET,18930
81,NOUN ADP DET NOUN,28843
82,ADP DET NOUN NOUN,5707
83,DET NOUN NOUN NOUN,1206
84,NOUN NOUN NOUN ADP,974
85,NOUN NOUN ADP DET,4171
86,ADP DET NOUN PUNCT,20489
87,DET NOUN PUNCT ADJ,787
88,NOUN PUNCT ADJ NOUN,2120
89,PUNCT ADJ NOUN AUX,457
90,ADJ NOUN AUX PART,629
91,NOUN AUX PART VERB,1747
92,AUX PART VERB NOUN,455
93,PART VERB NOUN PUNCT,1003
94,VERB NOUN PUNCT PRON,244
95,NOUN PUNCT PRON VERB,2965
96,PUNCT PRON VERB DET,1227
97,PRON VERB DET NOUN,3679
98,NOUN ADP NOUN ADP,6036
99,ADP NOUN ADP NOUN,2312
100,NOUN ADP NOUN NOUN,3698
101,ADP NOUN NOUN PUNCT,2169
102,NOUN NOUN PUNCT CCONJ,1150
103,NOUN PUNCT CCONJ PART,161
104,PUNCT CCONJ PART ADV,34
105,CCONJ PART ADV ADV,8
106,PART ADV ADV PUNCT,41
107,ADV ADV PUNCT _,936
108,ADV PUNCT _ _,5153
109,ADJ ADP VERB DET,188
110,ADP VERB DET NOUN,1808
111,DET NOUN ADP ADJ,4951
112,NOUN ADP ADJ NOUN,9962
113,ADP ADJ NOUN NOUN,1742
114,ADJ NOUN NOUN PUNCT,3831
115,NOUN PUNCT CCONJ PRON,1096
116,PUNCT CCONJ PRON VERB,1026
117,CCONJ PRON VERB AUX,192
118,PRON VERB AUX VERB,795
119,VERB AUX VERB ADP,1427
120,AUX VERB ADP DET,6006
121,VERB ADP DET ADJ,5570
122,DET PUNCT ADJ PUNCT,228
123,PUNCT ADJ PUNCT NOUN,470
124,ADJ PUNCT NOUN AUX,82
125,PUNCT NOUN AUX PART,144
126,NOUN AUX PART ADV,373
127,AUX PART ADV VERB,448
128,PART ADV VERB ADP,232
129,ADV VERB ADP ADJ,514
130,ADP ADJ NOUN SCONJ,370
131,ADJ NOUN SCONJ DET,720
132,NOUN SCONJ DET PROPN,305
133,SCONJ DET PROPN PROPN,525
134,DET PROPN PROPN PUNCT,2329
135,PROPN PROPN PUNCT PROPN,5367
136,PROPN PUNCT PROPN PUNCT,5338
137,PUNCT PROPN PUNCT CCONJ,529
138,PROPN PUNCT CCONJ DET,542
139,PUNCT CCONJ DET NOUN,1615
140,CCONJ DET NOUN ADP,1800
141,DET NOUN ADP PROPN,8232
142,NOUN ADP PROPN PUNCT,7866
143,ADP PROPN PUNCT CCONJ,840
144,PROPN PUNCT CCONJ AUX,114
145,PUNCT CCONJ AUX ADV,141
146,CCONJ AUX ADV VERB,182
147,AUX ADV VERB ADP,1959
148,ADV VERB ADP DET,2186
149,VERB ADP DET PROPN,3166
150,ADP DET PROPN PROPN,6679
151,PROPN PROPN PUNCT _,5179
152,PROPN PUNCT _ _,15708
153,ADJ PROPN ADP PROPN,244
154,PROPN ADP PROPN VERB,683
155,ADP PROPN VERB AUX,122
156,PROPN VERB AUX VERB,313
157,VERB AUX VERB ADV,280
158,AUX VERB ADV ADP,669
159,VERB ADV ADP DET,1240
160,ADV ADP DET NOUN,2423
161,ADP DET NOUN ADP,17930
162,NOUN ADP DET DET,399
163,ADP DET DET NOUN,511
164,DET DET NOUN PUNCT,366
165,DET NOUN PUNCT _,15718
166,CCONJ DET ADJ NOUN,1703
167,DET ADJ NOUN VERB,3639
168,ADJ NOUN VERB DET,1374
169,NOUN VERB DET NOUN,3868
170,NOUN ADP NOUN PUNCT,7942
171,ADP NOUN PUNCT _,6125
172,PRON VERB VERB SCONJ,264
173,VERB VERB SCONJ ADP,31
174,VERB SCONJ ADP PRON,20
175,SCONJ ADP PRON DET,10
176,ADP PRON DET ADV,13
177,PRON DET ADV ADJ,21
178,DET ADV ADJ ADP,75
179,ADV ADJ ADP DET,926
180,ADJ ADP DET NOUN,2928
181,DET NOUN PUNCT PUNCT,1713
182,NOUN PUNCT PUNCT ADJ,85
183,PUNCT PUNCT ADJ NOUN,159
184,PUNCT ADJ NOUN PUNCT,1967
185,ADJ NOUN PUNCT VERB,2177
186,NOUN PUNCT VERB AUX,156
187,PUNCT VERB AUX NOUN,6
188,VERB AUX NOUN PUNCT,50
189,AUX NOUN PUNCT _,267
190,PUNCT VERB ADP NOUN,690
191,VERB ADP NOUN DET,238
192,ADP NOUN DET NOUN,245
193,NOUN DET NOUN ADP,458
194,DET NOUN PUNCT PROPN,1543
195,NOUN PUNCT PROPN PART,255
196,PUNCT PROPN PART NUM,16
197,PROPN PART NUM NOUN,59
198,PART NUM NOUN ADJ,20
199,NUM NOUN ADJ NOUN,147
200,NOUN ADJ NOUN PUNCT,428
201,ADJ NOUN PUNCT CCONJ,2136
202,NOUN PUNCT CCONJ NOUN,1008
203,PUNCT CCONJ NOUN ADP,317
204,CCONJ NOUN ADP CCONJ,11
205,NOUN ADP CCONJ DET,50
206,ADP CCONJ DET ADJ,26
207,CCONJ DET ADJ ADJ,198
208,DET ADJ ADJ NOUN,3902
209,ADJ ADJ NOUN PUNCT,3503
210,ADJ NOUN PUNCT PROPN,1451
211,NOUN PUNCT PROPN PROPN,2617
212,PUNCT PROPN PROPN PROPN,2547
213,PROPN PROPN PROPN ADP,1856
214,PROPN PROPN ADP PROPN,4284
215,PROPN ADP PROPN CCONJ,916
216,ADP PROPN CCONJ NOUN,167
217,PROPN CCONJ NOUN ADP,101
218,CCONJ NOUN ADP DET,1532
219,NOUN ADP DET ADJ,11480
220,ADP DET ADJ ADJ,2248
221,ADJ NOUN PUNCT PRON,1504
222,NOUN PUNCT PRON AUX,2225
223,PUNCT PRON AUX ADJ,817
224,PRON AUX ADJ PART,727
225,ADJ PART VERB DET,949
226,PART VERB DET NOUN,7795
227,VERB DET NOUN DET,777
228,DET NOUN DET NOUN,692
229,DET ADJ NOUN PRON,856
230,ADJ NOUN PRON AUX,613
231,NOUN PRON AUX VERB,1008
232,PRON AUX VERB ADV,451
233,AUX VERB ADV AUX,14
234,VERB ADV AUX VERB,309
235,ADV AUX VERB SCONJ,47
236,AUX VERB SCONJ DET,752
237,VERB SCONJ DET NOUN,2662
238,SCONJ DET NOUN VERB,1552
239,DET NOUN VERB PRON,606
240,NOUN VERB PRON SCONJ,103
241,VERB PRON SCONJ NOUN,65
242,PRON SCONJ NOUN ADP,32
243,SCONJ NOUN ADP DET,476
244,NOUN ADP DET PROPN,7650
245,ADP DET PROPN PUNCT,2209
246,DET PROPN PUNCT DET,300
247,PROPN PUNCT DET ADV,128
248,PUNCT DET ADV ADV,21
249,DET ADV ADV ADJ,68
250,ADV ADV ADJ NOUN,171
251,ADV ADJ NOUN NOUN,299
252,ADJ NOUN NOUN ADP,2279
253,NOUN NOUN ADP PROPN,3050
254,ADP PROPN PUNCT _,5832
255,ADP NUM NUM NOUN,155
256,NUM NUM NOUN CCONJ,28
257,NUM NOUN CCONJ SYM,20
258,NOUN CCONJ SYM NUM,339
259,CCONJ SYM NUM PUNCT,663
260,SYM NUM PUNCT ADV,53
261,NUM PUNCT ADV PROPN,20
262,PUNCT ADV PROPN CCONJ,18
263,ADV PROPN CCONJ SYM,1
264,PROPN CCONJ SYM NUM,147
265,SYM NUM PUNCT AUX,43
266,NUM PUNCT AUX AUX,26
267,PUNCT AUX AUX VERB,231
268,AUX AUX VERB DET,254
269,AUX VERB DET NOUN,3121
270,VERB DET NOUN AUX,648
271,DET NOUN AUX VERB,4086
272,NOUN AUX VERB PUNCT,1367
273,AUX VERB PUNCT ADJ,87
274,VERB PUNCT ADJ NOUN,270
275,ADJ NOUN AUX VERB,2696
276,NOUN AUX VERB DET,1567
277,AUX VERB DET DET,66
278,VERB DET DET NOUN,339
279,DET DET NOUN PART,56
280,DET NOUN PART ADJ,712
281,NOUN PART ADJ NOUN,739
282,PART ADJ NOUN CCONJ,118
283,ADJ NOUN CCONJ SYM,78
284,SYM NUM PUNCT NOUN,82
285,NUM PUNCT NOUN PUNCT,124
286,NOUN PUNCT NOUN CCONJ,1928
287,PUNCT NOUN CCONJ DET,161
288,NOUN CCONJ DET NOUN,2464
289,CCONJ DET NOUN CCONJ,196
290,DET NOUN CCONJ SYM,65
291,NUM PUNCT AUX VERB,81
292,PUNCT AUX VERB PUNCT,75
293,AUX VERB PUNCT _,2164
294,DET ADJ NOUN NOUN,4203
295,NOUN NOUN PUNCT DET,1199
296,NOUN PUNCT DET NOUN,4155
297,PUNCT DET NOUN VERB,2018
298,DET NOUN VERB ADV,878
299,NOUN VERB ADV NOUN,50
300,VERB ADV NOUN ADP,71
301,ADV NOUN ADP PROPN,71
302,ADP PROPN PART ADJ,630
303,PROPN PART ADJ NOUN,1390
304,PART ADJ NOUN AUX,190
305,NOUN AUX VERB ADP,4398
306,DET NOUN PUNCT ADP,1073
307,NOUN PUNCT ADP DET,1818
308,PUNCT ADP DET DET,92
309,DET DET NOUN CCONJ,108
310,NOUN CCONJ NOUN NOUN,2048
311,CCONJ NOUN NOUN VERB,260
312,NOUN NOUN VERB ADP,1423
313,NOUN VERB ADP PROPN,2066
314,VERB ADP PROPN PART,791
315,ADP PROPN PART NOUN,1644
316,PROPN PART NOUN ADP,1031
317,PART NOUN ADP PROPN,448
318,NOUN NOUN NOUN PUNCT,1465
319,NOUN PUNCT DET PROPN,949
320,PUNCT DET PROPN VERB,243
321,DET PROPN VERB ADP,221
322,PROPN VERB ADP ADJ,182
323,ADP ADJ NOUN CCONJ,1749
324,ADJ NOUN CCONJ NOUN,2621
325,NOUN CCONJ NOUN PUNCT,4067
326,CCONJ NOUN PUNCT _,2157
327,DET NOUN AUX ADP,440
328,NOUN AUX ADP NOUN,272
329,AUX ADP NOUN PUNCT,288
330,PRON AUX ADJ SCONJ,418
331,AUX ADJ SCONJ DET,299
332,ADJ SCONJ DET NOUN,660
333,NOUN VERB ADV VERB,556
334,VERB ADV VERB ADJ,135
335,ADV VERB ADJ DET,8
336,VERB ADJ DET PROPN,5
337,ADJ DET PROPN PRON,1
338,DET PROPN PRON VERB,65
339,PROPN PRON VERB ADP,117
340,PRON VERB ADP ADP,268
341,VERB ADP ADP DET,1364
342,ADP ADP DET NOUN,1291
343,DET NOUN CCONJ VERB,1627
344,NOUN CCONJ VERB ADV,178
345,CCONJ VERB ADV PART,33
346,VERB ADV PART VERB,423
347,ADV PART VERB VERB,25
348,PART VERB VERB PUNCT,46
349,VERB VERB PUNCT _,476
350,NOUN ADP DET NUM,856
351,ADP DET NUM NOUN,997
352,DET NUM NOUN NOUN,319
353,NUM NOUN NOUN NOUN,142
354,NOUN NOUN PUNCT ADV,489
355,NOUN PUNCT ADV PUNCT,619
356,PUNCT ADV PUNCT VERB,238
357,ADV PUNCT VERB ADP,239
358,VERB ADP NOUN ADV,212
359,ADP NOUN ADV PUNCT,239
360,NOUN ADV PUNCT _,1469
361,ADJ NOUN ADV PUNCT,670
362,NOUN ADV PUNCT PROPN,127
363,ADV PUNCT PROPN PROPN,276
364,PUNCT PROPN PROPN AUX,369
365,PROPN PROPN AUX VERB,1490
366,PROPN AUX VERB ADP,1474
367,AUX VERB ADP NOUN,2105
368,VERB ADP NOUN CCONJ,922
369,ADP NOUN CCONJ ADP,137
370,NOUN CCONJ ADP DET,344
371,CCONJ ADP DET ADJ,290
372,ADJ NOUN VERB ADP,2547
373,NOUN VERB ADP DET,4623
374,NOUN CCONJ VERB ADP,867
375,CCONJ VERB ADP DET,1101
376,DET NOUN PUNCT NOUN,1742
377,NOUN PUNCT NOUN AUX,478
378,NOUN AUX PART NUM,4
379,AUX PART NUM ADP,7
380,PART NUM ADP PRON,2
381,NUM ADP PRON PUNCT,48
382,ADP PRON PUNCT _,1348
383,PRON PUNCT _ _,2964
384,SCONJ DET NOUN CCONJ,242
385,NOUN CCONJ NOUN VERB,969
386,CCONJ NOUN VERB ADP,368
387,NOUN VERB ADP PRON,284
388,VERB ADP PRON DET,103
389,ADP PRON DET NOUN,157
390,PRON DET NOUN VERB,128
391,DET NOUN VERB ADP,3594
392,NOUN VERB ADP PUNCT,247
393,VERB ADP PUNCT ADV,44
394,ADP PUNCT ADV ADJ,12
395,PUNCT ADV ADJ AUX,20
396,ADV ADJ AUX ADJ,9
397,ADJ AUX ADJ NOUN,8
398,AUX ADJ NOUN CCONJ,132
399,ADJ NOUN CCONJ ADV,338
400,NOUN CCONJ ADV DET,168
401,CCONJ ADV DET ADJ,120
402,ADV DET ADJ VERB,13
403,DET ADJ VERB AUX,13
404,ADJ VERB AUX VERB,35
405,VERB AUX VERB PUNCT,472
406,AUX VERB PUNCT DET,229
407,VERB PUNCT DET NOUN,589
408,DET NOUN VERB PART,959
409,NOUN VERB PART VERB,1936
410,VERB PART VERB CCONJ,302
411,PART VERB CCONJ AUX,38
412,VERB CCONJ AUX PART,10
413,CCONJ AUX PART AUX,31
414,AUX PART AUX ADV,68
415,PART AUX ADV VERB,107
416,ADV VERB ADP SCONJ,53
417,VERB ADP SCONJ NOUN,43
418,ADP SCONJ NOUN PUNCT,13
419,SCONJ NOUN PUNCT _,223
420,VERB PRON VERB DET,403
421,ADV ADP DET ADJ,898
422,PUNCT PRON AUX ADV,1040
423,PRON AUX ADV NOUN,136
424,AUX ADV NOUN NOUN,21
425,ADV NOUN NOUN PUNCT,48
426,NOUN PUNCT CCONJ ADV,1067
427,PUNCT CCONJ ADV ADV,198
428,CCONJ ADV ADV PUNCT,149
429,ADV ADV PUNCT ADJ,66
430,ADV PUNCT ADJ NOUN,377
431,ADJ NOUN PUNCT PUNCT,1815
432,NOUN PUNCT PUNCT ADP,146
433,PUNCT PUNCT ADP NOUN,64
434,PUNCT ADP NOUN CCONJ,118
435,CCONJ NOUN PUNCT PUNCT,199
436,NOUN PUNCT PUNCT ADV,147
437,PUNCT PUNCT ADV VERB,82
438,PUNCT ADV VERB ADP,333
439,VERB DET ADJ NOUN,9773
440,ADJ NOUN PRON VERB,905
441,NOUN PRON VERB ADP,848
442,PRON VERB ADP PUNCT,190
443,VERB ADP PUNCT CCONJ,103
444,ADP PUNCT CCONJ ADV,25
445,PUNCT CCONJ ADV PRON,234
446,CCONJ ADV PRON VERB,342
447,ADV PRON VERB PRON,248
448,PRON VERB PRON ADV,181
449,VERB PRON ADV PUNCT,276
450,PRON ADV PUNCT _,265
451,PRON VERB ADP DET,2139
452,ADJ NOUN NOUN CCONJ,748
453,NOUN NOUN CCONJ ADJ,517
454,NOUN CCONJ ADJ NOUN,2695
455,CCONJ ADJ NOUN CCONJ,198
456,ADJ NOUN CCONJ ADJ,1043
457,NOUN CCONJ ADJ PUNCT,117
458,CCONJ ADJ PUNCT PART,8
459,ADJ PUNCT PART ADJ,10
460,PUNCT PART ADJ PUNCT,20
461,PART ADJ PUNCT NOUN,54
462,ADJ PUNCT NOUN NOUN,1036
463,PUNCT NOUN NOUN SCONJ,52
464,NOUN NOUN SCONJ DET,264
465,NOUN SCONJ DET NOUN,1649
466,SCONJ DET NOUN AUX,1703
467,DET NOUN AUX ADJ,1177
468,NOUN AUX ADJ CCONJ,304
469,AUX ADJ CCONJ PRON,78
470,ADJ CCONJ PRON VERB,100
471,CCONJ PRON VERB DET,303
472,PRON VERB DET ADJ,1156
473,DET NOUN VERB NOUN,824
474,NOUN VERB NOUN NOUN,306
475,VERB NOUN NOUN ADP,834
476,NOUN NOUN ADP ADJ,951
477,NOUN NOUN CCONJ DET,503
478,NOUN CCONJ DET ADJ,900
479,DET ADJ NOUN DET,1330
480,ADJ NOUN DET NOUN,487
481,NOUN DET NOUN VERB,342
482,DET NOUN VERB DET,2048
483,VERB DET NOUN NOUN,2841
484,DET NOUN NOUN PUNCT,3711
485,NOUN PUNCT ADV DET,400
486,PUNCT ADV DET ADJ,230
487,ADV DET ADJ NOUN,1267
488,ADJ NOUN VERB VERB,864
489,NOUN VERB VERB ADV,213
490,VERB VERB ADV ADJ,102
491,VERB ADV ADJ NOUN,436
492,ADV ADJ NOUN PUNCT,1119
493,NOUN ADP ADV ADV,74
494,ADP ADV ADV _,1
495,ADV ADV _ _,15
496,VERB ADJ NOUN PUNCT,2250
497,PUNCT VERB DET ADJ,883
498,VERB DET ADJ PROPN,356
499,DET ADJ PROPN PRON,17
500,ADJ PROPN PRON AUX,23
501,PROPN PRON AUX NOUN,22
502,PRON AUX NOUN PRON,46
503,AUX NOUN PRON PUNCT,5
504,NOUN PRON PUNCT ADV,9
505,PRON PUNCT ADV AUX,10
506,PUNCT ADV AUX ADP,6
507,ADV AUX ADP PRON,4
508,AUX ADP PRON PUNCT,73
509,ADP PRON PUNCT PROPN,50
510,PRON PUNCT PROPN NUM,2
511,PUNCT PROPN NUM ADP,25
512,PROPN NUM ADP NUM,34
513,NUM ADP NUM PUNCT,112
514,ADP NUM PUNCT CCONJ,119
515,NUM PUNCT CCONJ VERB,57
516,PUNCT CCONJ VERB DET,593
517,CCONJ VERB DET DET,38
518,DET DET NOUN VERB,278
519,NOUN VERB ADP NOUN,1736
520,VERB ADP NOUN ADP,2403
521,ADP NOUN ADP PRON,220
522,NOUN ADP PRON PUNCT,718
523,ADP DET NOUN PART,3018
524,PART ADJ NOUN PUNCT,786
525,ADJ NOUN PUNCT DET,2462
526,DET PROPN VERB NOUN,96
527,PROPN VERB NOUN AUX,32
528,VERB NOUN AUX VERB,235
529,NOUN AUX VERB ADJ,639
530,AUX VERB ADJ NOUN,927
531,VERB ADJ NOUN DET,161
532,ADJ NOUN DET VERB,1074
533,NOUN DET VERB VERB,495
534,DET VERB VERB DET,250
535,VERB VERB DET NOUN,2240
536,VERB DET NOUN PUNCT,6810
537,DET NOUN PUNCT PRON,1845
538,NOUN PUNCT PRON NOUN,17
539,PUNCT PRON NOUN VERB,16
540,PRON NOUN VERB SCONJ,5
541,NOUN VERB SCONJ PUNCT,76
542,VERB SCONJ PUNCT PUNCT,26
543,SCONJ PUNCT PUNCT ADJ,3
544,PUNCT ADP DET NOUN,2313
545,NOUN ADP PROPN NUM,821
546,ADP PROPN NUM ADP,215
547,PROPN NUM ADP PROPN,124
548,NUM ADP PROPN PROPN,108
549,ADP PROPN PROPN PUNCT,4635
550,ADV AUX DET NOUN,792
551,AUX DET NOUN VERB,412
552,VERB NOUN PUNCT VERB,471
553,NOUN PUNCT VERB NOUN,1856
554,PUNCT VERB NOUN ADP,1003
555,VERB NOUN ADP NOUN,2161
556,NOUN ADP NOUN PART,866
557,ADP NOUN PART NOUN,334
558,NOUN PART NOUN PUNCT,1300
559,PART NOUN PUNCT _,1410
560,SCONJ DET ADJ NOUN,2444
561,DET ADJ NOUN ADP,15193
562,ADJ NOUN ADP PROPN,5988
563,PROPN PART NOUN AUX,568
564,PART NOUN AUX ADJ,103
565,NOUN AUX ADJ PUNCT,924
566,AUX ADJ PUNCT DET,139
567,ADJ PUNCT DET NOUN,257
568,PUNCT DET NOUN AUX,1736
569,NOUN AUX ADP DET,410
570,AUX ADP DET NUM,15
571,ADP DET NUM ADJ,173
572,DET NUM ADJ NOUN,242
573,NUM ADJ NOUN NOUN,185
574,NOUN NOUN ADP NUM,386
575,NOUN ADP NUM PUNCT,672
576,ADP NUM PUNCT VERB,109
577,NUM PUNCT VERB DET,123
578,DET NOUN CCONJ ADJ,422
579,CCONJ ADJ NOUN PUNCT,2095
580,NOUN PUNCT VERB ADJ,536
581,PUNCT VERB ADJ NOUN,808
582,VERB ADJ NOUN PROPN,95
583,ADJ NOUN PROPN PROPN,1279
584,NOUN PROPN PROPN CCONJ,201
585,PROPN PROPN CCONJ PROPN,2746
586,PROPN CCONJ PROPN PROPN,1706
587,CCONJ PROPN PROPN ADP,238
588,PROPN PROPN ADP DET,1893
589,PROPN ADP DET NOUN,1971
590,DET NOUN NOUN ADP,3208
591,ADP PROPN ADP PROPN,1476
592,PROPN ADP PROPN PUNCT,2833
593,DET PROPN PROPN PROPN,3637
594,PROPN PROPN PROPN PROPN,10829
595,PROPN PROPN PROPN AUX,904
596,PROPN PROPN AUX ADV,529
597,PROPN AUX ADV ADV,143
598,AUX ADV ADV VERB,270
599,ADV ADV VERB SCONJ,45
600,ADV VERB SCONJ PROPN,161
601,VERB SCONJ PROPN CCONJ,35
602,SCONJ PROPN CCONJ PROPN,189
603,CCONJ PROPN PROPN PUNCT,861
604,PROPN PROPN PUNCT CCONJ,890
605,PUNCT CCONJ DET VERB,135
606,CCONJ DET VERB NOUN,158
607,DET VERB NOUN AUX,153
608,AUX VERB ADP PRON,351
609,VERB ADP PRON ADP,230
610,ADP PRON ADP DET,267
611,PRON ADP DET PROPN,118
612,PROPN PROPN PROPN NOUN,839
613,PROPN PROPN NOUN ADV,75
614,PROPN NOUN ADV PRON,25
615,NOUN ADV PRON VERB,570
616,ADV PRON VERB ADP,615
617,PRON VERB ADP SCONJ,73
618,VERB ADP SCONJ ADP,31
619,ADP SCONJ ADP ADP,2
620,SCONJ ADP ADP DET,17
621,ADP ADP DET ADJ,501
622,NOUN VERB VERB NOUN,435
623,VERB VERB NOUN VERB,101
624,VERB NOUN VERB ADP,440
625,NOUN VERB ADP SCONJ,73
626,ADP SCONJ NOUN NOUN,3
627,SCONJ NOUN NOUN CCONJ,56
628,DET ADJ NOUN ADJ,288
629,ADJ NOUN ADJ ADP,154
630,NOUN ADJ ADP ADJ,101
631,ADJ ADP ADJ NOUN,587
632,ADP ADJ NOUN PRON,233
633,NOUN PRON VERB AUX,261
634,PRON VERB AUX ADJ,459
635,VERB AUX ADJ SCONJ,80
636,ADJ SCONJ DET PROPN,165
637,SCONJ DET PROPN NOUN,274
638,DET PROPN NOUN VERB,575
639,PROPN NOUN VERB VERB,140
640,NOUN VERB VERB ADP,905
641,VERB VERB ADP PUNCT,110
642,VERB ADP PUNCT _,746
643,ADP PUNCT _ _,1198
644,ADJ NOUN PUNCT NUM,213
645,NOUN PUNCT NUM NOUN,488
646,PUNCT NUM NOUN ADP,298
647,NUM NOUN ADP DET,1599
648,NOUN ADP PROPN VERB,1299
649,ADP PROPN VERB ADP,471
650,PROPN VERB ADP DET,1666
651,ADJ NOUN PUNCT ADJ,1010
652,ADJ NOUN AUX ADJ,571
653,NOUN AUX ADJ SCONJ,166
654,AUX ADJ SCONJ NOUN,79
655,ADJ SCONJ NOUN PUNCT,165
656,SCONJ NOUN PUNCT PROPN,23
657,NOUN PUNCT PROPN CCONJ,207
658,PUNCT PROPN CCONJ PROPN,922
659,PROPN PROPN PUNCT SCONJ,189
660,PROPN PUNCT SCONJ DET,192
661,PUNCT SCONJ DET NOUN,827
662,SCONJ DET NOUN NOUN,773
663,DET NOUN NOUN AUX,1088
664,NOUN NOUN AUX ADV,630
665,NOUN AUX ADV DET,264
666,AUX ADV DET ADJ,454
667,ADV DET ADJ NUM,16
668,DET ADJ NUM ADP,33
669,ADJ NUM ADP DET,29
670,NUM ADP DET NOUN,974
671,ADP NOUN PRON VERB,440
672,NOUN PRON VERB ADJ,125
673,PRON VERB ADJ SCONJ,100
674,VERB ADJ SCONJ DET,118
675,ADJ SCONJ DET ADJ,230
676,DET ADJ NOUN PART,1521
677,ADJ NOUN PART VERB,2425
678,NOUN PART VERB DET,3469
679,VERB DET NOUN CCONJ,2175
680,NOUN CCONJ VERB DET,1295
681,CCONJ VERB DET NOUN,2092
682,DET NOUN NOUN VERB,1465
683,NOUN NOUN VERB AUX,412
684,NOUN VERB AUX PART,81
685,VERB AUX PART VERB,194
686,AUX PART VERB PRON,604
687,PART VERB PRON ADV,237
688,VERB PRON ADV ADV,141
689,PRON ADV ADV ADP,19
690,ADV ADV ADP DET,277
691,ADV PUNCT PRON AUX,721
692,PUNCT PRON AUX VERB,1332
693,PRON AUX VERB NOUN,369
694,AUX VERB NOUN ADP,922
695,NOUN ADP NOUN NUM,80
696,ADP NOUN NUM PUNCT,55
697,NOUN NUM PUNCT CCONJ,12
698,NUM PUNCT CCONJ ADJ,20
699,PUNCT CCONJ ADJ NOUN,627
700,CCONJ ADJ NOUN ADV,118
701,ADJ NOUN ADV SCONJ,90
702,NOUN ADV SCONJ DET,96
703,ADV SCONJ DET PROPN,98
704,DET PROPN NOUN PUNCT,1536
705,PROPN NOUN PUNCT _,2307
706,PROPN VERB NUM NOUN,142
707,VERB NUM NOUN DET,43
708,NUM NOUN DET PROPN,13
709,NOUN DET PROPN VERB,98
710,DET PROPN VERB PART,123
711,PROPN VERB PART AUX,211
712,VERB PART AUX ADP,177
713,PART AUX ADP NOUN,89
714,AUX ADP NOUN ADP,341
715,ADP NOUN ADP PROPN,1992
716,PROPN NUM ADP PRON,3
717,NUM ADP PRON AUX,47
718,ADP PRON AUX SCONJ,13
719,PRON AUX SCONJ PROPN,10
720,AUX SCONJ PROPN VERB,17
