,ngram,count
166,ADJ PRON,536
167,PROPN X,388
168,X X,290
169,X NOUN,159
170,AUX PUNCT,1994
171,CCONJ SCONJ,1307
172,PART PRON,357
173,INTJ PUNCT,1164
174,NUM PROPN,2115
175,DET AUX,6677
176,NUM DET,338
177,AUX CCONJ,212
178,ADP AUX,687
179,ADV NUM,2072
180,DET ADP,2578
181,PART PUNCT,1103
182,AUX PROPN,1270
183,PRON CCONJ,1004
184,DET CCONJ,195
185,SCONJ CCONJ,116
186,ADJ ADV,1284
187,PRON ADJ,1163
188,PRON PART,1552
189,NUM ADV,358
190,AUX NUM,1480
191,PART DET,1172
192,ADP PART,631
193,DET PART,157
194,NOUN _,2652
195,PUNCT SYM,489
196,SYM PROPN,1528
197,SYM X,31
198,X _,187
199,VERB INTJ,68
200,INTJ ADP,80
201,NUM PART,355
202,PUNCT INTJ,790
203,INTJ VERB,277
204,X PUNCT,1344
205,NUM SYM,567
206,NUM CCONJ,858
207,NOUN X,214
208,INTJ INTJ,77
209,SCONJ AUX,236
210,NUM SCONJ,210
211,CCONJ NUM,1146
212,PART ADP,476
213,SCONJ SCONJ,908
214,ADP SYM,610
215,DET SYM,200
216,AUX SYM,41
217,PART CCONJ,130
218,PRON _,67
219,CCONJ _,21
220,INTJ NOUN,51
221,ADP X,218
222,X CCONJ,28
223,CCONJ X,88
224,CCONJ INTJ,79
225,INTJ NUM,7
226,PUNCT X,638
227,X PROPN,406
228,ADV X,22
229,X NUM,10
230,ADJ SYM,138
231,PART SCONJ,150
232,PROPN SYM,570
233,ADJ _,146
234,SYM VERB,56
235,VERB SYM,268
236,DET SCONJ,144
237,NOUN SYM,475
238,SYM NOUN,595
239,AUX _,31
240,SCONJ SYM,86
241,PRON NUM,83
242,ADV SYM,82
243,NUM AUX,534
244,X VERB,67
245,INTJ PART,4
246,SYM PRON,36
247,AUX INTJ,22
248,INTJ ADV,49
249,DET X,55
250,CCONJ CCONJ,38
251,ADP _,72
252,INTJ AUX,56
253,ADP INTJ,15
254,INTJ PROPN,115
255,INTJ CCONJ,23
256,PRON INTJ,31
257,NUM PRON,138
258,SYM ADJ,142
259,SYM ADP,24
260,PRON SYM,53
261,PART _,10
262,PROPN INTJ,44
263,INTJ X,8
264,ADV INTJ,46
265,NOUN INTJ,34
266,VERB X,52
267,X PRON,19
268,PART SYM,41
269,SYM ADV,9
270,ADJ INTJ,10
271,SCONJ _,11
272,X AUX,18
273,X ADJ,38
274,SCONJ X,17
275,PART X,2
276,INTJ PRON,103
277,PART INTJ,6
278,AUX X,10
279,X DET,50
280,SYM DET,29
281,X ADP,50
282,DET _,46
283,X SYM,16
284,DET INTJ,10
285,ADJ X,23
286,SYM PUNCT,31
287,INTJ DET,36
288,SCONJ INTJ,7
289,SYM SYM,7
290,INTJ ADJ,22
291,X PART,14
292,PRON X,12
293,NUM X,10
294,INTJ SYM,2
295,X INTJ,9
296,X ADV,12
297,X SCONJ,9
298,SYM SCONJ,1
299,INTJ _,15
300,SYM CCONJ,5
301,SYM PART,2
302,NOUN SPACE,1
303,SPACE PROPN,1
304,INTJ SCONJ,12
305,SYM AUX,4
306,NUM INTJ,3
