,ngram,count
205,NN VBP,54245
206,VBD NN,13519
207,VBG DT,55134
208,DT RB,137563
209,. RB,10473
210,VBN TO,21867
211,RB TO,29774
212,VB PRP$,58332
213,. JJ,745
214,WP CD,281
215,CD TO,256
216,VBP CC,13875
217,CC VBD,12701
218,VB NNS,83527
219,VBD VBN,31538
220,WDT NNS,6237
221,JJ JJ,152120
222,VBZ PRP,5926
223,NN VBG,6261
224,VBP NNS,62845
225,", PRP$",19472
226,DT PRP,179853
227,WP VBD,3293
228,"VBD ,",10539
229,JJ CC,358118
230,CC VBZ,50950
231,NN MD,38232
232,VBG VBG,49
233,VBG TO,3274
234,VBZ VBD,1592
235,NN _LRB_,6926
236,_LRB_ NN,6215
237,-RBR- JJ,995
238,VBZ NN,70215
239,RB VBN,22752
240,VBD NNP,2487
241,VB WP,3706
242,NNP PRP$,5127
243,VBD VBD,2866
244,"IN ,",57372
245,DT _SP,240
246,_SP NNP,3925
247,DT PRP$,13081
248,PRP$ .,942
249,DT VBG,1333
250,WDT IN,183
251,VB CD,7670
252,JJ RB,79834
253,RB VBG,4089
254,. VBG,73
255,VBG PRP,425
256,PRP DT,18054
257,RB NN,26607
258,UH JJ,28
259,. VBD,759
260,CC VBN,8235
261,VBN VBG,5062
262,"VBP ,",43437
263,CC _SP,103
264,_SP VBP,854
265,VBD VBZ,2623
266,CC PRP$,24167
267,VBN NNP,3944
268,PRP$ VBZ,209
269,PRP CC,6076
270,", MD",42263
271,"VB ,",56565
272,"VBZ ,",42848
273,NNP PDT,11
274,PDT NN,1408
275,JJ CD,13970
276,_SP VBZ,201
277,WP NNP,696
278,VB _SP,18
279,_SP DT,1839
280,_SP NN,5182
281,PRP NNS,1236
282,NNS PRP$,1789
283,IN _SP,1070
284,RB _SP,21
285,_SP JJ,271
286,NNS CC,202418
287,CC CD,15973
288,NN NNP,230282
289,NNP VBP,63324
290,CD CC,18674
291,JJ _SP,123
292,_SP IN,2044
293,VB VBN,52799
294,VBN NN,16467
295,IN .,686
296,CC VBP,70695
297,", VBP",179031
298,WP NN,9751
299,. VB,194
300,. CD,1110
301,SYM CD,11596
302,CD CD,38425
303,NNS TO,3889
304,RB NNS,22569
305,CC NNS,81823
306,VBD PRP,1336
307,NN _,2878
308,"CD ,",42048
309,JJ NNP,57618
310,CD VBP,2607
311,UH VBD,34
312,UH PRP$,17
313,VBP PRP$,18916
314,PRP$ TO,1566
315,VBP VBP,7133
316,VBN VBN,18213
317,CC PDT,1910
318,PDT .,240
319,VBP CD,6082
320,VBD CC,3698
321,NNP PRP,62688
322,VBD _,24
323,", VB",4627
324,"VBN ,",39574
325,"UH ,",1555
326,NN NNS,7349
327,", NNS",33937
328,. PRP$,364
329,", JJ",74270
330,NN _SP,2077
331,RB CD,8456
332,VBP WP,1656
333,RB _,55
334,VBD WDT,463
335,NN NN,20673
336,'' WDT,43
337,. '',2190
338,'' VBD,493
339,VBN VBZ,4054
340,. _SP,134
341,_SP _,5
342,NNS NNS,98657
343,. MD,4355
344,VBN PRP$,12460
345,WDT DT,2047
346,", NNP",122634
347,'' .,17905
348,-RBR- RB,1439
349,PRP NN,2982
350,VBD VBP,993
351,CC JJ,141578
352,. NNS,534
353,". ,",1198
354,RB PRP$,11380
355,. CC,4855
356,RB CC,21755
357,WP DT,6115
358,PRP _SP,7
359,NNP VBD,50687
360,PRP$ DT,14015
361,'' _,1705
362,VBG VBZ,1109
363,PRP$ CD,1763
364,NNS VBG,3351
365,PRP$ NNP,30614
366,_SP TO,343
367,WP TO,1218
368,IN CC,2109
369,CC SYM,998
370,SYM NNP,32875
371,"DT ,",71664
372,DT MD,46299
373,VB VBG,22208
374,. NN,2070
375,CC .,1662
376,VB TO,151143
377,VBN '',1394
378,'' NN,13768
379,JJ '',17331
380,'' RB,5625
381,NNP CD,25557
382,VBD NNS,9812
383,_SP PRP,326
384,VBP PDT,25
385,PDT IN,754
386,WP PRP$,251
387,VBZ CC,12143
388,VBG JJ,7674
389,JJ VBD,13682
390,_SP RB,317
391,VBD _SP,22
392,_SP NNS,649
393,_SP VBD,276
394,JJ _,3304
395,CC NNP,91660
396,_SP VBG,33
397,JJ MD,18762
398,NNS _SP,112
399,NNS VBN,59794
400,DT VBN,7106
401,VBN PRP,4051
402,NN WP,1787
403,VBZ VBP,1776
404,VBZ _,41
405,JJ VBN,10420
406,VB VBZ,7305
407,VBZ VBZ,5839
408,NNP SYM,44393
409,SYM IN,9097
410,NNS WP,2177
411,NNS _,2969
412,NN '',20969
413,'' NNS,4372
414,NNS '',6717
415,CD DT,4772
416,_SP CC,175
417,DT WP,20184
418,VBN VBP,3692
419,NNP _,7892
420,'' NNP,10572
421,NN SYM,14047
422,NNP _SP,842
423,PRP NNP,1875
424,VB NNP,4999
425,PRP '',371
426,NNP '',12185
427,'' DT,7638
428,NNS CD,8611
429,CD WP,48
430,_SP CD,7179
431,CD VBN,385
432,VBN _,56
433,VBN VBD,752
434,DT '',10400
435,'' IN,11693
436,NNS NNP,14186
437,NNS MD,17419
438,NNS SYM,6090
439,IN SYM,1034
440,SYM DT,11084
441,SYM VBD,969
442,VBD '',670
443,'' CC,4478
444,CC VB,6849
445,IN _,138
446,IN '',11927
447,JJ VBG,3845
448,VBN CC,21115
449,NN PRP$,7091
450,SYM PRP,3601
451,SYM JJ,3945
452,NNP WP,1663
453,NNP VBG,2818
454,'' _SP,12
455,'' JJ,5575
456,DT _,39
457,VBN NNS,30788
458,SYM _,89
459,NNP MD,39152
460,VB '',2642
461,CC '',1638
462,VBG PRP$,5336
463,VBZ '',2516
464,'' VBG,279
465,PRP _,13
466,VBP VBD,5062
467,CC VBG,8565
468,VBG VBD,75
469,IN VBN,7421
470,'' PRP,1300
471,VBN _SP,16
472,WP _SP,11
473,VBP _,22
474,JJ WP,1555
475,DT TO,6461
476,CD VBZ,4312
477,VBP _SP,16
478,'' VBZ,3543
479,VBZ _SP,17
480,_SP PRP$,39
481,CD JJ,9674
482,_SP SYM,8954
483,SYM _SP,104
484,_SP WP,5
485,WP IN,1276
486,VBG NNS,10153
487,VB VBD,2783
488,PRP$ _SP,3
489,PRP CD,494
490,NN VBN,6717
491,CC CC,978
492,CD VBD,1327
493,CD _,687
494,DT CC,10866
495,_SP '',52
496,SYM VBZ,4027
497,NNP VBN,2393
498,VBG VBN,2338
499,VBZ SYM,1233
500,NN PDT,33
501,PDT RB,111
502,VB WDT,4935
503,WDT CC,491
504,IN MD,20836
505,IN VBG,925
506,VBG NNP,875
507,PRP$ VBD,65
508,NNP TO,9431
509,DT SYM,1187
510,VBG CC,3369
511,CC MD,16233
512,PRP$ RB,2124
513,DT PDT,446
514,VBD SYM,412
515,SYM NNS,1968
516,VB _,41
517,PDT SYM,5
518,PDT VBD,11
519,'' CD,380
520,CC _,359
521,PDT VBG,19
522,IN VB,268
523,VB VBP,2842
524,VBG _,8
525,'' TO,1861
526,'' PRP$,168
527,", SYM",535
528,NN VB,223
529,PRP VBG,576
530,VBP SYM,1470
531,SYM TO,1051
532,PRP SYM,590
533,PDT NNP,384
534,'' VBP,1468
535,CD PRP,2674
536,VBG _SP,7
537,SYM VBN,138
538,DT UH,84
539,UH _,1
540,VBP '',1298
541,VBZ PDT,110
542,PDT DT,79
543,CC WP,3569
544,'' '',151
545,PRP$ '',310
546,CD VBG,169
547,VBG CD,909
548,PRP TO,2651
549,WDT MD,2133
550,IN PDT,997
551,PDT JJ,348
552,VBN SYM,1272
553,PDT CC,88
554,SYM CC,2692
555,'' VBN,328
556,VBN VB,64
557,VB SYM,2162
558,_SP VBN,807
559,_LRB_ CC,659
560,PRP PRP$,594
561,SYM SYM,1108
562,VBG '',248
563,VBD MD,149
564,WP JJ,1071
565,PRP$ CC,232
566,VBN WP,346
567,VBG VBP,289
568,VBZ WP,1932
569,SYM '',171
570,RB '',3858
571,VBN CD,5381
572,VBD WP,378
573,WP .,1232
574,", _",2786
575,"CC ,",66678
576,JJ :,33798
577,: RB,10256
578,NNS :,17863
579,: NNP,10284
580,WP MD,4344
581,VBD VB,34
582,IN _LRB_,624
583,_LRB_ NNP,69327
584,NNP -RBR-,67484
585,-RBR- :,2846
586,: _,8075
587,NN :,35534
588,JJ _LRB_,7085
589,-RBR- .,6712
590,"-RBR- ,",5944
591,PRP VBN,393
592,RB SYM,2406
593,_LRB_ NNS,1141
594,JJ -RBR-,3459
595,-RBR- CC,3743
596,NNS -RBR-,2640
597,. _LRB_,3941
598,-RBR- IN,11064
599,", VBN",15433
600,"PRP ,",32585
601,: IN,20143
602,", CD",22182
603,: .,5898
604,: NN,5144
605,", TO",30523
606,: DT,33014
607,VBP :,2905
608,"WP ,",2672
609,PRP WDT,69
610,RB :,3920
611,IN -RBR-,196
612,_LRB_ DT,7939
613,-RBR- _,16526
614,VBZ :,3338
615,CD _LRB_,1071
616,CD :,1688
617,NNP :,25422
618,CD MD,1063
619,"SYM ,",2323
620,CD PRP$,108
621,: NNS,2699
622,RB WDT,1205
623,", WDT",1751
624,", VBG",31924
625,PRP VB,1747
626,: CC,5655
627,", ''",2316
628,: PRP,4289
629,VBN MD,797
630,"VBG ,",6685
631,RB WP,1068
632,: JJ,3818
633,: CD,1700
634,: VBZ,6334
635,. TO,435
636,VBP WDT,1940
637,", ,",1379
638,PRP$ IN,427
639,CD -RBR-,9044
640,NNP _LRB_,18954
641,CD SYM,5292
642,-RBR- -RBR-,2409
643,: VBP,7008
644,VB MD,868
645,-RBR- CD,1009
646,NNP WDT,726
647,VBP MD,1117
648,: '',6000
649,-RBR- DT,6750
650,SYM _LRB_,15103
651,-RBR- NNP,15316
652,_LRB_ '',347
653,'' -RBR-,509
654,-RBR- _LRB_,1313
655,_LRB_ CD,1956
656,-RBR- PRP,1383
657,_LRB_ PRP,1035
658,"PRP$ ,",912
659,"'' ,",10925
660,VBG SYM,283
661,": ,",59
662,VBD :,1358
663,UH PRP,59
664,CD '',849
665,CC :,280
666,-RBR- NN,13699
667,'' WP,385
668,", _LRB_",100
669,VB :,3093
670,VBG :,514
671,_LRB_ JJ,1161
672,-RBR- SYM,277
673,'' _LRB_,744
674,_LRB_ RB,634
675,RB -RBR-,230
676,CC -RBR-,200
677,DT :,1848
678,VB -RBR-,436
679,NNP VB,90
680,-RBR- VBD,680
681,'' :,742
682,WP CC,232
683,CC WDT,3172
684,: TO,3418
685,DT -RBR-,2010
686,: PRP$,1000
687,IN :,682
688,WDT NNP,299
689,VBN WDT,487
690,: MD,1032
691,JJ WDT,396
692,PRP WP,433
693,: WP,133
694,SYM MD,687
695,-RBR- VBZ,1946
696,PRP :,958
697,NN WDT,593
698,'' MD,603
699,UH DT,111
700,CD WDT,10
701,VBN :,2432
702,: VBD,1135
703,VBN -RBR-,207
704,. -RBR-,748
705,: SYM,1093
706,: VB,740
707,'' SYM,275
708,PDT VBZ,25
709,-RBR- '',190
710,"PDT ,",316
711,NNS WDT,222
712,VB VB,68
713,DT VB,115
714,WDT CD,19
715,", UH",429
716,UH IN,236
717,_SP .,9224
718,SYM .,605
719,SYM -RBR-,34
720,JJ VB,131
721,VB _LRB_,157
722,CD _SP,7379
723,: _SP,5
724,"_SP ,",446
725,"WDT ,",372
726,PRP$ VBP,128
727,PRP$ MD,39
728,: VBG,300
729,VBG MD,97
730,. VBN,253
731,-RBR- MD,331
732,VBP _LRB_,79
733,"_LRB_ ,",113
734,", -RBR-",218
735,PRP$ :,42
736,VBZ MD,492
737,PRP$ VBG,18
738,UH VBG,15
739,WDT JJ,311
740,WDT .,274
741,WDT RB,284
742,-RBR- WP,23
743,VBG WDT,253
744,DT _LRB_,135
745,'' VB,359
746,_LRB_ VBZ,98
747,VBN _LRB_,296
748,PRP$ VBN,302
749,: VBN,79
750,CC _LRB_,81
751,: UH,20
752,RB PDT,124
753,_SP MD,39
754,_LRB_ -RBR-,104
755,PRP$ PRP$,28
756,WP '',81
757,VBG WP,122
758,JJ PDT,52
759,_SP _LRB_,33
760,PRP -RBR-,54
761,", :",41
762,RB _LRB_,212
763,-RBR- VBN,64
764,: WDT,167
765,SYM WP,234
766,_LRB_ VBN,110
767,PRP _LRB_,33
768,PRP$ VB,35
769,WP SYM,77
770,SYM PRP$,394
771,PDT PRP,25
772,PDT CD,13
773,WP WDT,3
774,_LRB_ VBD,16
775,-RBR- PRP$,177
776,_LRB_ VBP,114
777,UH VBP,69
778,. :,119
779,SYM WDT,24
780,WP :,44
781,SYM VBG,183
782,_LRB_ VB,299
783,_LRB_ .,106
784,PDT NNS,11
785,VB PDT,50
786,PRP$ PRP,139
787,SYM VB,62
788,WP VBG,39
789,_LRB_ SYM,2
790,RB VB,128
791,CC UH,55
792,UH RB,74
793,SYM :,110
794,DT WDT,160
795,PRP$ SYM,43
796,'' UH,65
797,UH VBZ,53
798,VBD PDT,24
799,VBP -RBR-,69
800,WP VB,19
801,_LRB_ VBG,97
802,VBZ VB,38
803,WDT '',33
804,_LRB_ MD,21
805,VBZ _LRB_,96
806,-RBR- NNS,75
807,", PDT",54
808,NNS PDT,14
809,-RBR- TO,205
810,UH WP,3
811,UH NNP,82
812,VBP VB,46
813,-RBR- UH,15
814,PRP$ PDT,7
815,WDT :,8
816,WDT PRP$,124
817,PDT MD,6
818,-RBR- VBG,92
819,_LRB_ _,1731
820,UH MD,4
821,WP WP,15
822,SYM UH,48
823,UH :,9
824,VBD -RBR-,21
825,CD VB,11
826,", _SP",59
827,: _LRB_,105
828,VBG _LRB_,16
829,-RBR- _SP,13
830,PDT TO,11
831,_LRB_ PRP$,30
832,NNS VB,23
833,VBZ -RBR-,67
834,WP _LRB_,6
835,PRP$ -RBR-,7
836,WDT WDT,2
837,WDT SYM,9
838,PDT VBP,46
839,_LRB_ TO,61
840,WP VBN,34
841,WDT VBN,19
842,VBN PDT,22
843,RB UH,1
844,NNS UH,1
845,WP PDT,4
846,UH WDT,2
847,PRP$ _,1
848,VBD _LRB_,30
849,UH CD,2
850,WP UH,3
851,_SP :,9
852,UH NN,8
853,PDT :,7
854,VBP UH,4
855,'' PDT,6
856,UH CC,5
857,_LRB_ WP,25
858,_LRB_ _LRB_,20
859,UH VB,2
860,_SP -RBR-,23
861,PDT '',4
862,VBZ UH,11
863,PRP UH,12
864,PDT VBN,6
865,_SP UH,1
866,VB UH,4
867,WDT VBG,4
868,UH '',5
869,WP -RBR-,3
870,VBG -RBR-,21
871,UH SYM,4
872,NN UH,8
873,WDT WP,4
874,VBG VB,4
875,UH TO,5
876,UH NNS,3
877,WDT -RBR-,1
878,: PDT,5
879,: -RBR-,6
880,PRP$ WP,3
881,_LRB_ _SP,2
882,_LRB_ WDT,2
883,_LRB_ UH,1
884,JJ UH,2
885,SYM PDT,3
886,-RBR- VB,2
887,VBG PDT,2
888,PRP$ _LRB_,3
889,PDT -RBR-,1
890,VBG UH,1
891,UH -RBR-,1
892,-RBR- WDT,7
893,NNP UH,2
894,UH UH,3
895,: :,5
896,PDT PRP$,2
897,_SP VB,4
898,PRP$ WDT,3
899,. PDT,2
900,UH _LRB_,1
901,_LRB_ PDT,1
