,ngram,count
139,VBD IN DT,45679
140,IN DT DT,280286
141,DT DT NN,75117
142,NN IN NNS,216790
143,IN NNS .,39383
144,NNP JJ .,14979
145,VB DT NN,400365
146,DT NNS VBD,7558
147,NNS VBD CD,104
148,VBD CD NNP,36
149,CD NNP DT,151
150,NNP DT DT,5434
151,NNP CC PRP,5007
152,CC PRP PRP,2194
153,PRP PRP VBP,8337
154,PRP VBP VBZ,706
155,VBP VBZ CD,80
156,VBZ CD NNS,9093
157,CD NNS .,18120
158,PRP VBP RB,22198
159,VBP RB .,4211
160,RB . _,50180
161,VBZ DT NNS,30196
162,TO VB PRP,4639
163,VB PRP IN,895
164,PRP IN DT,6532
165,RB VBP VBG,6082
166,VBP VBG .,2582
167,VBG . _,5777
168,RB VBP JJ,12563
169,VBP JJ .,8565
170,NN VBZ JJ,25861
171,VBZ JJ IN,88926
172,JJ IN PRP$,34352
173,. IN WP,6868
174,IN WP VBP,6446
175,WP VBP VBG,608
176,VBP VBG RB,6022
177,VBG RB JJ,1746
178,. VBP TO,1453
179,VBP TO VB,245166
180,TO VB IN,491528
181,VB IN NNP,59352
182,IN NNP CC,91016
183,NNP CC IN,66800
184,CC IN NN,39384
185,DT NN VBD,14474
186,NN VBD DT,5098
187,VBP DT IN,4130
188,DT IN DT,77893
189,. IN PRP,795
190,IN PRP PRP,11284
191,NNP VBZ RB,18986
192,NN IN IN,80451
193,IN IN NNP,20924
194,"IN NNP ,",271961
195,"NNP , RB",58976
196,", RB PRP",16604
197,RB PRP VBD,11747
198,RB PRP VBP,40183
199,VBN RB .,5380
200,PRP VBP PRP,420
201,VBP PRP .,148
202,PRP . _,19062
203,. IN WDT,1439
204,IN WDT PRP,1180
205,WDT PRP VBZ,2595
206,PRP VBZ IN,156454
207,VBZ IN TO,90219
208,IN TO VB,735337
209,NN IN NN,596832
210,IN NN VBD,4253
211,DT NNS NN,3380
212,NNS NN DT,410
213,NN DT NNS,20918
214,DT NNS RB,53653
215,NNS RB JJ,42382
216,. VBP IN,2396
217,VBP IN NN,38333
218,MD VB DT,69313
219,VB DT JJ,48857
220,DT JJ NN,305521
221,JJ NN .,50817
222,. DT NNS,1531
223,NNS VBZ IN,5627
224,NN VBZ VBG,4657
225,VBZ VBG RB,5167
226,VBG RB .,1329
227,UH . _,329
228,. WDT NN,1914
229,WDT NN PRP,1150
230,NN PRP VBZ,37784
231,VBZ RB .,5003
232,. DT NN,3442
233,NN IN JJ,43696
234,IN JJ .,4403
235,VBP IN TO,84914
236,VB NN .,4304
237,VBD JJ IN,8156
238,JJ IN JJ,20007
239,IN JJ NN,126981
240,JJ NN JJ,53809
241,VBP DT NN,114379
242,NN JJ DT,49334
243,JJ DT JJ,4689
244,PRP VBP IN,95216
245,VBP IN VBZ,24417
246,IN VBZ DT,42526
247,RB VBP TO,48634
248,PRP RB VBP,5818
249,RB VBP NN,7505
250,VBP NN .,2797
251,NNS VBP IN,19917
252,VBP IN PRP$,13032
253,MD VB RB,33529
254,VB RB RB,13892
255,RB RB .,6921
256,NN VBZ DT,46173
257,VBZ DT JJ,50753
258,JJ NN IN,219156
259,NN IN TO,154853
260,"NN , VBD",7502
261,", VBD DT",5861
262,UH . VBZ,3
263,. VBZ RB,701
264,RB IN TO,30325
265,. WP RB,202
266,WP RB JJ,57
267,RB JJ VBZ,5379
268,JJ VBZ DT,22435
269,"RB , VBZ",10693
270,", VBZ JJ",24685
271,. PRP JJ,7
272,PRP JJ PRP$,14
273,JJ PRP$ NN,2185
274,. VBZ JJ,2028
275,DT CD IN,16352
276,CD IN NNP,37691
277,NNP VBZ VBN,46588
278,VBZ VBN JJ,11483
279,VBN JJ IN,8484
280,. VBZ DT,4191
281,NN DT NN,61605
282,DT NN CC,163701
283,NN CC DT,113840
284,CC DT NN,168324
285,NNS IN PRP,4960
286,IN PRP .,17587
287,PRP$ NN PRP,3835
288,NN PRP VBD,7391
289,VBZ PRP$ NN,14402
290,PRP$ NN IN,95964
291,IN NN IN,504539
292,DT NN CD,19636
293,NN CD .,3145
294,CD . _,21019
295,"NNP , VBD",15911
296,", VBD PRP$",484
297,VBD PRP$ NN,5203
298,NN DT NNP,11492
299,VBD RB IN,10320
300,NNP DT NNS,9695
301,"DT NNS ,",125986
302,"NNS , IN",63405
303,", IN NNP",151077
304,RB VBZ NNS,5818
305,VBZ NNS IN,10989
306,VBZ IN NNP,35506
307,VBP VBG IN,16901
308,VBG IN NNS,2417
309,VBG IN VBP,866
310,IN VBP .,1134
311,VBP . _,20689
312,. PRP MD,746
313,PRP MD VB,94506
314,MD VB .,3842
315,DT VBZ JJ,19465
316,. WDT VBZ,2406
317,WDT VBZ DT,1748
318,NN RB .,4892
319,. WP NNS,7
320,WP NNS DT,39
321,NNS DT NN,12578
322,VBP NNP NNS,26
323,NNP NNS .,3055
324,JJ IN VBZ,9460
325,IN VBZ .,1093
326,VBZ . _,19288
327,NN IN UH,1
328,IN UH .,8
329,UH . .,6
330,. . WDT,200
331,. WDT VBP,2234
332,WDT VBP VBN,347
333,VBN IN DT,127944
334,VBN IN RB,6046
335,IN RB .,6669
336,VB . SYM,9
337,. SYM RB,300
338,"SYM RB ,",265
339,", VBZ RB",11938
340,PRP VBZ JJ,14129
341,"VBZ JJ ,",18900
342,"JJ , CC",68893
343,", CC RB",47875
344,CC RB VBZ,14301
345,RB VBZ RB,18453
346,"DT NNP ,",113991
347,"NNP , .",4107
348,", . WP",2074
349,VBZ DT DT,20107
350,DT DT VBP,53363
351,DT VBP JJ,10087
352,VB RB NNP,920
353,RB NNP IN,7167
354,NNP IN RB,11428
355,IN RB PRP,26613
356,PRP VBP .,10128
357,RB MD VB,53985
358,VB RB DT,29805
359,RB DT NNP,13100
360,DT NNP .,84279
361,NN VBZ TO,26316
362,VBZ TO VB,199559
363,. IN NNP,2212
364,"NNP , WP",4122
365,", WP PRP",384
366,WP PRP VBZ,4202
367,VBZ IN RB,12259
368,RB PRP MD,13049
369,VB RB .,6416
370,"RB , PRP",7929
371,", PRP VBZ",38512
372,CC PRP VBZ,14044
373,VBD IN NNS,2791
374,NNS IN CD,5555
375,IN CD .,6861
376,DT VBZ CD,841
377,VBZ CD NN,159
378,CD NN IN,22626
379,"VBP NN ,",2445
380,"NN , NN",25755
381,", NN CC",10385
382,NN CC NN,56065
383,CC NN .,11460
384,VBZ DT .,922
385,PRP VBD DT,18405
386,IN IN TO,4470
387,. PRP PRP,229
388,PRP PRP VBZ,17123
389,NN DT VBZ,62447
390,DT VBZ IN,71930
391,VB IN NN,76659
392,WP VBZ RB,1382
393,RB JJ NN,7296
394,JJ NN TO,1777
395,NN TO VB,13230
396,TO VB CC,29393
397,VB CC TO,18689
398,CC TO VB,68411
399,TO VB JJ,51907
400,VB JJ .,6844
401,VBD IN CD,1701
402,IN CD NNS,47195
403,CD NNS PRP,1605
404,NNS PRP JJ,17
405,PRP JJ .,1380
406,. WP VBP,2204
407,WP VBP DT,3907
408,RB VBP IN,49406
409,WDT VBZ PRP$,98
410,IN DT JJ,236717
411,"DT NN ,",272020
412,"NN , IN",140737
413,"NN , DT",166728
414,", DT NN",216578
415,JJ IN NN,127861
416,NN RB IN,36316
417,RB VBD IN,7885
418,NN IN PRP$,65529
419,"VB RB ,",5456
420,IN NNP IN,534298
421,NNP IN NNP,297349
422,JJ DT VBD,4697
423,DT VBD VBG,522
424,VBD VBG NN,152
425,. NNP DT,68
426,NNP DT NN,31745
427,DT JJ IN,24775
428,DT NNS _LRB_,1037
429,NNS _LRB_ IN,293
430,_LRB_ IN DT,823
431,DT NN -RBR-,2193
432,NN -RBR- VBP,78
433,-RBR- VBP RB,175
434,VB DT DT,22340
435,RB . SYM,18
436,. SYM VBP,1421
437,SYM VBP PRP,11
438,NN IN CD,26977
439,IN CD RB,470
440,CD RB IN,499
441,IN PRP$ NNS,86462
442,PRP$ NNS .,25644
443,NN VBZ VBN,19225
444,VBZ VBN IN,72760
445,WDT NN VBZ,1919
446,PRP VBZ VBG,11493
447,VBG RB IN,6226
448,RB IN NN,43470
449,. WDT VBD,141
450,WDT VBD .,20
451,VBD . SYM,3
452,SYM RB RB,494
453,RB RB JJ,19242
454,DT VBZ .,3615
455,PRP$ JJ SYM,11
456,JJ SYM NN,1008
457,SYM NN VBD,29
458,VBD IN PRP$,4461
459,PRP$ NNS RB,4427
460,NNS RB IN,16209
461,PRP$ NNS VBD,934
462,NNS VBD PRP$,322
463,VBD PRP$ JJ,586
464,PRP$ JJ NNS,9236
465,JJ NNS .,25017
466,RB VBZ DT,49774
467,"NN , RB",60340
468,", RB RB",16014
469,RB RB VBZ,13213
470,RB VBZ TO,30887
471,WDT NN RB,132
472,NN VBP TO,9060
473,RB VBD NN,2536
474,VBD NN .,826
475,DT VBZ PRP$,4491
476,"RB , DT",38218
477,VBZ VBG DT,12606
478,VBG DT NN,32309
479,IN WDT NN,4240
480,VBZ DT NNP,23380
481,NNP VBZ IN,46683
482,VBZ IN NN,55429
483,IN NN JJ,297175
484,VBD DT NNS,11342
485,DT NNS JJ,427194
486,NNS JJ IN,239666
487,NNS VBP RB,9887
488,VBP RB JJ,22652
489,NN DT RB,17905
490,DT RB IN,5022
491,NNS RB .,1996
492,RB JJ TO,7674
493,. RB VBP,1559
494,RB VBP VBN,32071
495,VBP VBN TO,9392
496,VBN TO VB,21867
497,NN VBZ NNP,650
498,VBZ NNP .,965
499,VB RB VBP,414
500,RB VBP .,2021
501,DT JJ VBZ,6235
502,JJ VBZ RB,7862
503,PRP VBZ TO,34181
504,VB IN DT,268480
505,RB TO VB,29774
506,TO VB PRP$,53622
507,VB PRP$ NN,34208
508,. JJ IN,204
509,SYM RB .,10
510,. WP CD,3
511,WP CD TO,1
512,CD TO VB,256
513,IN NN CD,9351
514,NN CD NNS,1416
515,CD NNS IN,52505
516,VBP CC VBD,165
517,CC VBD DT,2862
518,VBD DT DT,2991
519,TO VB RB,110166
520,VB RB IN,46518
521,IN DT .,12144
522,TO VB NNS,74611
523,VB NNS IN,32958
524,VBD VBN IN,13471
525,VBN IN PRP$,9049
526,. WDT NNS,2050
527,WDT NNS JJ,737
528,NNS JJ JJ,44380
529,JJ JJ VBZ,4741
530,JJ VBZ .,254
531,. IN TO,241
532,WDT VBP DT,1049
533,WP VBZ PRP,136
534,VBZ PRP .,91
535,VBZ IN PRP$,12116
536,PRP$ NNS PRP,2214
537,NNS PRP VBD,3796
538,PRP VBD IN,37985
539,DT NN PRP,39182
540,NN VBD PRP$,382
541,VBD PRP$ NNS,1565
542,PRP$ NNS IN,40225
543,PRP VBD JJ,3045
544,DT NN VBG,3054
545,NN VBG DT,2106
546,VBD NN DT,1033
547,. NNP VBZ,239
548,NN . PRP,590
549,RB DT IN,3453
550,DT IN NNS,2360
551,IN NNS JJ,134623
552,NNS JJ VBZ,10127
553,JJ VBZ TO,11143
554,NNP . VBP,791
555,IN VBP DT,29001
556,IN VBD NN,1336
557,"VBD NN ,",773
558,", VBD TO",10880
559,IN VBP NNS,6963
560,"VBP NNS ,",2938
561,"NNS , PRP$",1975
562,", PRP$ NNS",4143
563,PRP$ NNS VBP,7301
564,NN DT PRP,31108
565,DT PRP VBZ,81582
566,NNS JJ .,116252
567,. WDT PRP,1256
568,WDT PRP VBD,268
569,RB RB VBP,11674
570,RB VBP DT,28132
571,WDT VBP TO,2667
572,VB DT NNP,26467
573,DT NNP NNP,345991
574,NNP NNP DT,14590
575,VBZ VBN RB,30982
576,IN DT CD,42422
577,. WP VBD,357
578,WP VBD RB,202
579,"VBD RB ,",1585
580,"NNP , VBZ",43688
581,", VBZ IN",24814
582,IN NNP DT,44699
583,"PRP VBD ,",3371
584,"VBD , RB",1229
585,", RB VBZ",25905
586,RB VBZ .,2184
587,IN NN VBZ,30743
588,NNS VBP NNS,4257
589,VBP NNS IN,23848
590,NNS IN NNP,121889
591,NNP IN NNS,26500
592,WP VBD PRP$,109
593,NN JJ CC,141807
594,JJ CC VBZ,9166
595,CC VBZ CD,227
596,NNS JJ DT,34799
597,JJ DT PRP,13682
598,DT PRP .,1025
599,RB IN IN,25648
600,IN IN DT,140099
601,"NN JJ ,",178335
602,"JJ , PRP",10259
603,", PRP VBD",8717
604,PRP VBD TO,4513
605,DT VBZ DT,84457
606,DT RB JJ,19222
607,RB JJ DT,11666
608,DT VBD .,1043
609,RB PRP VBZ,68322
610,DT NN MD,23771
611,NN MD VB,38232
612,NNS VBP VBG,3720
613,VBP VBG VBG,14
614,VBG VBG TO,1
615,VBG TO VB,3274
616,"VBD , VBD",255
617,", VBD IN",7590
618,VBD IN TO,12354
619,IN DT VBD,3643
620,WDT VBZ VBD,3
621,VBZ VBD .,53
622,. NNP IN,479
623,NNP IN PRP$,30849
624,PRP RB VBD,1244
625,RB VBD DT,7744
626,VBP IN JJ,8793
627,PRP$ NN _LRB_,123
628,NN _LRB_ NN,916
629,_LRB_ NN -RBR-,3101
630,NN -RBR- JJ,46
631,-RBR- JJ .,25
632,VBP IN RB,15900
633,IN RB VBP,31318
634,NN VBZ NN,5877
635,VBZ NN IN,37568
636,IN NNS VBP,5595
637,NNS VBP DT,15459
638,VBP DT RB,2621
639,DT RB VBN,1307
640,RB VBN .,3830
641,NNS VBD NNP,71
642,VBD NNP IN,743
643,NNP IN NN,89728
644,IN RB RB,10366
645,RB RB PRP,8630
646,TO VB WP,3357
647,VB WP VBD,183
648,WP VBD .,69
649,PRP VBP NN,2682
650,VBP NN IN,20810
651,", VBZ .",141
652,DT NN TO,4622
653,. NNP PRP$,8
654,NNP PRP$ NN,2903
655,"VB JJ ,",5889
656,", CC DT",50201
657,CC DT DT,13284
658,DT DT PRP,51101
659,DT PRP VBD,17887
660,PRP VBD VBD,414
661,VBD VBD JJ,55
662,VBD JJ .,2393
663,. RB TO,19
664,"IN , IN",40152
665,VBD DT JJ,9049
666,VB IN TO,49915
667,NNP JJ NN,594
668,IN WP VBZ,3830
669,VBD IN PRP,4140
670,IN DT PRP,19313
671,WDT PRP VBP,1466
672,PRP VBP VBG,9112
673,PRP PRP VBD,4044
674,VBP VBN DT,47296
675,NN . VBZ,526
676,NN RB DT,5270
677,DT DT _SP,1
678,DT _SP NNP,17
679,_SP NNP IN,361
680,IN DT PRP$,6277
681,DT PRP$ .,515
682,PRP$ . _,924
683,VB JJ JJ,473
684,JJ JJ CC,14850
685,JJ CC TO,11197
686,DT DT VBG,143
687,DT VBG IN,439
688,VBG IN DT,28618
689,IN NNP NN,5091
690,NNP NN DT,1086
691,DT DT IN,15337
692,DT IN NN,9106
693,. WDT IN,24
694,WDT IN DT,81
695,VBP IN NNP,45945
696,NNP IN TO,59845
697,VB NN JJ,6525
698,JJ DT NNP,6141
699,DT NNP JJ,57927
700,DT NNS DT,105407
701,NNS DT .,56
702,NN IN VBP,5587
703,IN VBP IN,39948
704,MD VB CD,1260
705,VB CD NNS,5676
706,NNS IN TO,47141
707,VB JJ RB,1876
708,JJ RB VBG,58
709,RB VBG DT,1294
710,. VBG PRP,1
711,VBG PRP VBP,48
712,PRP VBP TO,17368
713,VBP VBG TO,1167
714,VB PRP DT,1163
715,PRP DT DT,1670
716,VBP RB IN,37221
717,RB IN NNP,43310
718,NNP VBZ NN,5807
719,IN NN CC,111715
720,PRP VBD VBN,7259
721,VBD VBN RB,2955
722,DT NN VBP,25286
723,NN VBP JJ,3839
724,"NN , VBZ",32685
725,VBZ RB NN,3976
726,RB NN .,3097
727,. UH JJ,4
728,UH JJ .,2
729,. VBD DT,196
730,VBD DT CD,1917
731,CD NNS RB,6666
732,PRP PRP MD,2756
733,MD VB NN,14851
734,NNS JJ CC,90619
735,JJ CC VBN,2653
736,CC VBN RB,554
737,VBN RB VBP,796
738,VBP JJ IN,38674
739,VBZ VBN VBG,2143
740,VBN VBG IN,2175
741,VBG IN IN,1213
742,IN IN PRP,31257
743,RB IN RB,12928
744,VBZ DT RB,3905
745,DT RB .,794
746,RB . PRP,79
747,. PRP RB,107
748,PRP RB VBZ,2377
749,VB IN VBZ,8732
750,IN VBZ RB,12428
751,PRP VBD RB,8081
752,VBD RB .,1391
753,SYM RB PRP,735
754,"PRP VBP ,",11650
755,"VBP , CC",3818
756,", CC _SP",2
757,CC _SP VBP,1
758,_SP VBP IN,218
759,VBP IN VBD,2054
760,IN VBD VBZ,168
761,VBD VBZ DT,878
762,NNS . .,225
763,WDT NN VBP,1047
764,NN VBP .,270
765,VBP . .,21
766,. . DT,78
767,NNS VBP .,640
768,DT JJ .,8005
769,DT NNS PRP,19771
770,NNS PRP VBP,19304
771,RB IN PRP,13364
772,IN PRP RB,6014
773,PRP RB PRP,1983
774,NNS VBP JJ,9009
775,NN VBP VBN,8187
776,VBN DT NNS,23405
777,PRP VBZ PRP$,1906
778,JJ IN VBD,2125
779,IN VBD DT,9149
780,VB IN PRP$,20563
781,IN PRP$ JJ,20173
782,PRP$ JJ NN,23050
783,NNS PRP VBZ,6466
784,PRP$ NN DT,6444
785,"DT RB ,",1527
786,"RB , CC",9099
787,", CC PRP$",2728
788,CC PRP$ NN,12305
789,NNS RB VBZ,4455
790,VBP JJ NN,2406
791,VBP VBN NNP,642
792,VBN NNP NNP,1488
793,NNP NNP IN,129394
794,NNP . RB,875
795,. RB PRP,1128
796,WDT NN IN,1284
797,IN NN VBP,16096
798,CC VBZ DT,11674
799,DT DT JJ,9454
800,JJ NN DT,26405
801,NN DT VBD,10056
802,DT VBD RB,3700
803,VBD RB RB,2491
804,IN PRP$ VBZ,26
805,PRP$ VBZ JJ,21
806,IN PRP CC,4872
807,PRP CC PRP,479
808,CC PRP VBD,3545
809,MD VB IN,96255
810,"IN NN ,",218067
811,"NNP , MD",12885
812,", MD VB",42263
813,. VBP VBZ,30
814,VBP VBZ DT,1389
815,PRP VBD NN,1663
816,VBD NN IN,8170
817,"VB , PRP",1219
818,", PRP VBP",28398
819,DT DT RB,19830
820,DT RB VBZ,33226
821,RB IN CD,16948
822,RB VBP VBZ,760
823,"VBP VBZ ,",126
824,"VBZ , RB",6341
825,VBD IN NN,16231
826,VBD IN JJ,3348
827,VBP DT JJ,21229
828,NN PRP VBP,10267
829,NN VBD VBN,2639
830,VBD VBN JJ,1043
831,WP VBP RB,864
832,RB JJ RB,4480
833,JJ RB .,2172
834,NNS DT VBZ,13351
835,DT VBZ NN,8852
836,. VBZ VBG,137
837,NNP PDT NN,7
838,PDT NN IN,639
839,NNP NNS IN,2096
840,IN NNS RB,17383
841,NNS RB VBN,6802
842,RB VBN RB,616
843,DT JJ CD,8613
844,JJ CD NNS,4978
845,VBN IN VBD,1052
846,IN VBD IN,8238
847,JJ DT _SP,37
848,DT _SP VBZ,1
849,_SP VBZ PRP$,1
850,VBZ PRP$ NNS,2942
851,NN CC PRP,7328
852,CC PRP VBP,16086
853,. WP NNP,17
854,WP NNP DT,9
855,NNP DT RB,3692
856,DT RB RB,9475
857,RB RB IN,38231
858,. RB VBZ,2536
859,JJ IN TO,96863
860,TO VB _SP,15
861,VB _SP DT,1
862,_SP DT NN,1007
863,VBP RB NN,2360
864,RB NN IN,12352
865,VBZ VBG .,1778
866,IN DT _SP,71
867,DT _SP NN,2
868,_SP NN .,7
869,NN CC RB,15593
870,CC RB PRP,10153
871,IN IN VBP,25134
872,IN VBP TO,22032
873,JJ IN RB,13936
874,IN NNP JJ,31042
875,NNP JJ VBZ,7545
876,PRP NNS NN,6
877,NNS NN CC,502
878,RB NN DT,1232
879,IN WP RB,3469
880,WP RB PRP,1342
881,RB PRP NNS,67
882,PRP NNS PRP$,6
883,NNS PRP$ NN,980
884,WP RB VBP,1779
885,VBP . SYM,6
886,RB RB RB,5066
887,NN CC VBD,2419
888,CC VBD .,104
889,PRP VBD CD,829
890,VBD CD NNS,2353
891,NNS IN PRP$,22592
892,NNP IN _SP,365
893,IN _SP DT,81
894,NNS JJ RB,19881
895,NN PRP MD,7377
896,NNS RB RB,5326
897,VBZ RB _SP,2
898,RB _SP JJ,3
899,_SP JJ .,4
900,IN NN TO,3673
901,", DT NNS",72876
902,NNS RB VBP,15191
903,VB NNS .,4543
904,WP VBD DT,1006
905,NN . .,479
906,. . RB,95
907,DT NNS CC,93795
908,NNS CC CD,812
909,CC CD NNS,5294
910,NNS IN JJ,20964
911,WDT NN NNP,31
912,NN NNP VBP,1313
913,NNP VBP DT,10591
914,VBP DT CD,2663
915,DT CD CC,1726
916,CD CC CD,11609
917,CC CD CC,270
918,DT JJ _SP,4
919,JJ _SP IN,19
920,_SP IN RB,33
921,TO VB VBN,38571
922,VB VBN NN,896
923,VBN NN .,1213
924,NNP VBZ JJ,16063
925,VBZ VBG IN,12370
926,VBG IN NNP,6415
927,VB JJ IN,29652
928,IN DT IN,42948
929,DT IN .,20
930,IN . _,321
931,NN PRP JJ,96
932,PRP JJ DT,276
933,JJ DT NN,32246
934,DT NNP NNS,4650
935,IN VBD PRP$,893
936,PRP$ NN VBP,2636
937,NN VBP NNS,2412
938,VBP NNS JJ,19408
939,JJ . NNP,299
940,. NNP NN,46
941,NNP NN RB,487
942,VB IN CD,3638
943,"DT VBZ ,",6238
944,"VBZ , VBZ",1584
945,", VBZ TO",13097
946,VB RB JJ,17553
947,VBZ IN VBP,9116
948,NN CC VBP,10758
949,CC VBP DT,8695
950,DT JJ JJ,6891
951,JJ JJ PRP,1469
952,NNS VBP TO,15674
953,RB VBP RB,10687
954,VBP RB RB,8851
955,"RB , VBP",14462
956,", VBP RB",10161
957,JJ IN VBP,12026
958,. WP PRP,798
959,WP PRP VBD,933
960,NN JJ RB,30516
961,JJ RB VBD,1395
962,. NNP .,919
963,. WP NN,68
964,WP NN .,95
965,IN PRP VBZ,77758
966,. VB PRP,30
967,VB PRP VBP,371
968,". NNP ,",754
969,IN NN RB,37038
970,NN IN RB,21674
971,VBG DT NNS,10747
972,NN . VBD,95
973,. VBD .,2
974,. CD NNS,106
975,CD NNS VBP,3824
976,. SYM CD,11
977,SYM CD CD,229
978,CD CD NNS,7780
979,NN CC PRP$,6696
980,CC PRP$ NNS,8744
981,VB NNS JJ,26516
982,DT NNS TO,1836
983,NNS TO VB,3889
984,PRP IN RB,443
985,IN RB NNS,2154
986,RB NNS CC,1565
987,NNS CC NNS,57228
988,CC NNS .,9072
989,DT JJ NNS,93646
990,JJ NNS VBZ,1857
991,NNS VBZ JJ,3847
992,DT VBD JJ,2319
993,VBD JJ RB,559
994,JJ RB IN,23912
995,NN VBD PRP,55
996,VBD PRP .,49
997,PRP$ NN CC,20006
998,CC PRP RB,1327
999,. VBP RB,626
1000,RB IN VBZ,9451
1001,DT NNP CC,57424
1002,IN NN _,1225
1003,NN _ _,2878
1004,VB IN VBP,10484
1005,"IN CD ,",10555
1006,"CD , PRP",859
1007,DT _SP JJ,12
1008,_SP JJ NNP,34
1009,JJ NNP NNP,8200
1010,WDT NN JJ,383
1011,NN RB VBZ,29263
1012,. DT VBZ,1070
1013,NNS VBP VBZ,149
1014,VBZ DT CD,2934
1015,"RB JJ ,",47525
1016,"JJ , VBZ",17553
1017,", VBZ DT",27887
1018,DT RB NNS,1275
1019,RB NNS IN,9254
1020,IN RB TO,9642
1021,", IN PRP$",27376
1022,NN JJ VBP,10421
1023,JJ VBP TO,8009
1024,JJ NNS IN,70206
1025,"NN , PRP$",4787
1026,", PRP$ NN",11128
1027,DT CD VBP,408
1028,CD VBP VBG,50
1029,"JJ , DT",93585
1030,CC DT IN,6603
1031,VBZ JJ DT,10346
1032,JJ DT VBZ,24982
1033,UH . UH,5
1034,. UH VBD,5
1035,UH VBD TO,8
1036,. UH PRP$,2
1037,UH PRP$ NN,12
1038,RB . RB,125
1039,RB VBP PRP$,1712
1040,VBP PRP$ TO,20
1041,PRP$ TO VB,1566
1042,VB IN JJ,13208
1043,VBP RB DT,15879
1044,RB DT NNS,30870
1045,CC DT NNS,76686
1046,VBP IN VBP,16286
1047,IN VBP VBN,14497
1048,VBN RB NN,880
1049,JJ . .,392
1050,. . IN,201
1051,VBZ JJ NN,5181
1052,"JJ NN ,",74045
1053,", IN WP",3529
1054,PRP VBP VBP,862
1055,VBP VBP DT,887
1056,VBP DT .,574
