,ngram,count
251,NUM ADP NOUN,320
252,VERB PROPN PROPN,1096
253,PROPN PROPN PART,901
254,PROPN PART VERB,716
255,NOUN PUNCT ADP,2277
256,PUNCT ADP NOUN,2110
257,ADP NOUN ADV,1252
258,NOUN ADV ADV,6108
259,VERB NOUN ADV,2746
260,CCONJ ADV VERB,424
261,VERB VERB PUNCT,7022
262,ADV PART ADV,51
263,PART ADV VERB,2281
264,ADV PRON X,24
265,PRON X DET,28
266,X DET NOUN,179
267,VERB PUNCT DET,442
268,PUNCT DET NUM,410
269,NOUN ADP DET,514
270,PART VERB PUNCT,3490
271,ADV ADP NUM,326
272,ADP NUM NOUN,586
273,VERB PART PART,516
274,PART PART PUNCT,324
275,SCONJ NOUN ADV,213
276,NOUN PROPN ADV,551
277,PROPN ADV VERB,3634
278,DET NOUN DET,34
279,NOUN DET ADJ,49
280,DET ADJ PART,438
281,NOUN PART NUM,1063
282,PART NUM ADJ,102
283,NUM ADJ NOUN,1696
284,ADJ NOUN ADV,1637
285,NOUN ADV X,542
286,ADV X PROPN,129
287,X PROPN PART,50
288,PROPN PART PROPN,1150
289,PART PROPN CCONJ,157
290,CCONJ PROPN VERB,433
291,PART PUNCT PROPN,598
292,PUNCT PROPN ADV,540
293,ADV VERB SCONJ,50
294,VERB SCONJ PRON,31
295,SCONJ PRON VERB,480
296,PRON VERB NOUN,3094
297,CCONJ NOUN PUNCT,3201
298,NOUN PUNCT PRON,1832
299,PUNCT PRON ADV,1466
300,NUM PROPN NOUN,1232
301,NOUN VERB DET,1629
302,VERB PUNCT ADV,2563
303,PUNCT ADV DET,230
304,ADV DET NUM,222
305,PUNCT NUM PART,77
306,NUM PART PRON,29
307,PART PRON ADP,66
308,PRON ADP DET,223
309,NUM VERB ADJ,128
310,PUNCT NOUN ADP,673
311,NOUN ADP PROPN,3084
312,ADP PROPN PUNCT,1155
313,PROPN PUNCT VERB,1911
314,PUNCT VERB DET,365
315,VERB DET DET,172
316,DET DET ADV,21
317,DET ADV ADV,40
318,ADV ADV ADP,1050
319,PRON VERB PRON,1272
320,VERB PRON ADP,707
321,NOUN PART ADV,1816
322,CCONJ NOUN SCONJ,4
323,NOUN SCONJ ADP,29
324,SCONJ ADP PRON,14
325,ADP PRON VERB,2031
326,PRON VERB PART,2083
327,ADV VERB X,380
328,X VERB NOUN,291
329,VERB ADP PUNCT,198
330,ADP PUNCT VERB,157
331,PUNCT VERB PRON,641
332,NOUN PUNCT PART,1349
333,PUNCT PART VERB,386
334,PART PRON PUNCT,206
335,ADV VERB PRON,3158
336,VERB PRON VERB,3376
337,VERB VERB ADJ,1651
338,VERB PUNCT PUNCT,2155
339,PUNCT PUNCT ADV,595
340,VERB DET NOUN,5465
341,VERB PART ADV,1035
342,CCONJ NOUN PART,1791
343,NOUN PART ADJ,2326
344,PART ADJ NOUN,5050
345,PRON VERB PROPN,982
346,PUNCT PUNCT NUM,196
347,PUNCT NUM NOUN,855
348,VERB VERB PRON,2231
349,PRON VERB ADV,1176
350,VERB DET ADJ,620
351,DET ADJ NOUN,1049
352,PUNCT PRON VERB,2054
353,ADV PRON ADP,169
354,PRON ADP PROPN,654
355,PART VERB NUM,537
356,VERB NUM ADJ,464
357,PUNCT SCONJ VERB,181
358,SCONJ VERB NOUN,323
359,PROPN NOUN ADV,2914
360,PART DET NUM,410
361,PUNCT PUNCT ADP,301
362,PUNCT ADP DET,255
363,ADP ADV VERB,699
364,VERB PUNCT VERB,2816
365,PART PUNCT VERB,663
366,PUNCT NOUN PUNCT,5380
367,ADP NOUN NUM,339
368,ADJ NOUN PART,3387
369,PUNCT VERB PART,1150
370,VERB PART ADP,411
371,PART ADP NOUN,389
372,ADP NOUN PROPN,690
373,PROPN PUNCT PROPN,6091
374,PUNCT PROPN PART,867
375,PROPN PART PUNCT,594
376,PUNCT VERB NUM,605
377,NUM VERB VERB,401
378,VERB VERB NUM,1945
379,NOUN PUNCT DET,936
380,PUNCT DET NOUN,1231
381,DET NOUN NOUN,2258
382,VERB NOUN NUM,657
383,NOUN NUM VERB,142
384,NOUN PUNCT CCONJ,1094
385,PUNCT CCONJ NOUN,371
386,ADV VERB ADJ,2310
387,VERB ADV NUM,1108
388,VERB ADP NUM,309
389,ADP NUM ADV,14
390,NUM ADV VERB,736
391,ADP NOUN PUNCT,1245
392,ADV NOUN NOUN,1419
393,NOUN PART PRON,180
394,PART PRON VERB,235
395,VERB NUM X,6
396,NUM X VERB,52
397,X VERB PART,614
398,PROPN VERB NOUN,2947
399,VERB NOUN _,841
400,NOUN _ _,5234
401,PRON ADV PROPN,53
402,PROPN VERB NUM,757
403,PROPN PUNCT NOUN,3579
404,ADV VERB _,250
405,VERB _ _,2363
406,PROPN PUNCT ADP,852
407,PUNCT ADP PROPN,1037
408,NOUN VERB _,865
409,PROPN PUNCT ADV,790
410,PUNCT ADV ADV,1817
411,ADV ADV NOUN,452
412,ADP PROPN VERB,2693
413,PROPN VERB ADJ,426
414,ADV DET ADV,36
415,DET ADV VERB,319
416,ADJ NOUN ADP,529
417,PUNCT PROPN VERB,1318
418,NUM ADP PROPN,314
419,ADP PROPN PRON,69
420,PROPN PRON PART,58
421,PRON PART VERB,460
422,VERB VERB _,413
423,VERB NOUN ADJ,617
424,NUM NUM PUNCT,2518
425,NUM PUNCT _,3136
426,ADP PRON PUNCT,125
427,PRON PUNCT NOUN,103
428,PROPN PUNCT PART,672
429,NUM NUM NUM,624
430,VERB ADV PUNCT,502
431,NOUN PUNCT ADJ,861
432,PUNCT ADJ PART,163
433,PART NOUN _,801
434,VERB PROPN CCONJ,658
435,CCONJ PROPN PART,674
436,PART NUM NOUN,995
437,DET VERB PROPN,127
438,PUNCT NUM ADP,18
439,PUNCT PROPN CCONJ,751
440,CCONJ PROPN PUNCT,553
441,ADP PRON ADV,492
442,DET VERB ADP,53
443,VERB ADP PRON,1024
444,ADP PRON NOUN,540
445,PRON NOUN PART,632
446,PRON VERB NUM,663
447,VERB PUNCT ADP,931
448,ADP NOUN DET,122
449,NOUN DET NUM,276
450,PUNCT VERB PUNCT,1745
451,VERB PUNCT PART,275
452,PUNCT PART NOUN,1443
453,PART DET VERB,74
454,DET VERB PART,393
455,PUNCT ADP PART,4
456,ADP PART VERB,39
457,ADV ADV PRON,156
458,ADV PRON ADV,1253
459,PART PRON ADV,145
460,NOUN ADJ PART,199
461,ADJ PART ADJ,228
462,SCONJ VERB ADP,72
463,PUNCT ADV X,144
464,ADV X PRON,116
465,X PRON VERB,270
466,PUNCT VERB PROPN,1301
467,NUM NUM ADJ,1097
468,VERB PRON ADV,1420
469,PART PART PROPN,193
470,PUNCT NUM PROPN,93
471,NUM PROPN ADV,56
472,PROPN ADV X,94
473,X PRON PART,94
474,ADV PROPN NOUN,696
475,ADP PROPN ADV,576
476,PROPN ADV ADV,745
477,PROPN NOUN CCONJ,1007
478,NOUN CCONJ ADP,165
479,CCONJ ADP PROPN,89
480,ADP PROPN CCONJ,479
481,CCONJ PROPN DET,30
482,PROPN DET NOUN,343
483,ADV NUM ADP,64
484,ADP ADJ VERB,35
485,ADJ VERB ADV,8
486,VERB ADV NOUN,532
487,ADV NOUN PART,688
488,PART PROPN ADV,190
489,PUNCT CCONJ ADP,115
490,CCONJ ADP NOUN,224
491,PART ADP VERB,66
492,PART PART NUM,188
493,ADV NUM PROPN,79
494,PUNCT VERB VERB,1892
495,VERB VERB PROPN,3034
496,VERB PROPN PART,2464
497,ADV ADV X,279
498,ADV X NOUN,492
499,PRON NOUN PUNCT,380
500,PUNCT ADP ADJ,176
501,ADJ NOUN _,351
502,NOUN NOUN NUM,754
503,VERB NUM PART,294
504,PART PROPN PUNCT,855
505,PART VERB ADP,238
506,PROPN PART NUM,296
507,NOUN NOUN X,320
508,NOUN X ADV,44
509,X ADV VERB,122
510,PROPN ADV ADP,478
511,SCONJ PRON PART,49
512,NOUN NOUN _,1807
513,PUNCT PUNCT NOUN,1346
514,PART PROPN PART,290
515,PROPN PART ADJ,596
516,PART NOUN ADP,1160
517,PRON VERB DET,690
518,NOUN PART DET,465
519,DET VERB DET,24
520,PROPN NOUN PRON,56
521,NOUN PRON VERB,453
522,ADV ADV PUNCT,174
523,ADV PUNCT NOUN,211
524,ADP VERB PROPN,499
525,CCONJ PROPN PROPN,272
526,PROPN PROPN ADV,553
527,PROPN ADV NOUN,85
528,PRON VERB PUNCT,1959
529,ADV PRON NOUN,158
530,PRON ADV ADV,2007
531,VERB ADV PRON,110
532,ADV PRON VERB,1185
533,ADV PROPN PROPN,183
534,VERB NUM VERB,404
535,PUNCT VERB ADV,478
536,NOUN ADV NOUN,542
537,VERB PART _,54
538,PART _ _,116
539,PROPN VERB PROPN,1317
540,PROPN PART DET,121
541,PART DET ADJ,116
542,PUNCT PROPN PUNCT,5257
543,PROPN PUNCT PUNCT,1659
544,PUNCT PUNCT PROPN,1579
545,PROPN PUNCT CCONJ,248
546,PUNCT CCONJ PROPN,234
547,PRON NOUN VERB,740
548,PUNCT ADP PRON,478
549,PART PART DET,96
550,ADV VERB CCONJ,543
551,VERB CCONJ ADV,164
552,PRON ADP ADV,65
553,ADP ADV ADV,77
554,PART VERB ADV,355
555,PRON PART PUNCT,339
556,PROPN PUNCT DET,185
557,ADP DET PROPN,175
558,DET PROPN NOUN,498
559,ADV CCONJ NOUN,49
560,ADV NOUN ADV,1079
561,ADJ NOUN ADJ,112
562,VERB PROPN VERB,1897
563,PRON DET ADV,6
564,CCONJ NOUN ADV,845
565,ADP NUM NUM,1144
566,PRON X VERB,108
567,VERB PROPN NUM,295
568,PROPN NUM NUM,499
569,NUM PUNCT PRON,74
570,PUNCT PRON ADP,421
571,PRON ADP VERB,257
572,VERB VERB CCONJ,440
573,VERB CCONJ VERB,1453
574,CCONJ VERB PRON,186
575,PART PUNCT PRON,366
576,PUNCT DET ADV,37
577,VERB PROPN ADV,584
578,DET DET NOUN,297
579,PUNCT ADV NOUN,1035
580,ADV NOUN PUNCT,702
581,VERB CCONJ ADJ,69
582,CCONJ ADJ NOUN,1063
583,PART ADV ADP,105
584,ADV ADP PRON,843
585,PRON ADP ADP,28
586,NOUN NOUN CCONJ,3832
587,NOUN CCONJ NUM,385
588,CCONJ NUM DET,9
589,NUM DET PART,6
590,DET PART PROPN,25
591,NUM NUM ADV,687
592,NUM ADV ADV,149
593,PRON ADP NUM,117
594,ADP NUM PROPN,71
595,CCONJ DET ADJ,87
596,PROPN VERB DET,383
597,PRON ADV NUM,110
598,NUM PART PUNCT,418
599,PART PUNCT NUM,163
600,NOUN ADV DET,79
601,PART ADV NUM,151
602,ADV NUM NOUN,1323
603,NUM VERB PUNCT,369
604,PUNCT PUNCT PUNCT,645
605,PRON VERB ADP,979
606,PRON PART ADJ,203
607,VERB ADJ PROPN,178
608,ADJ PROPN NOUN,463
609,VERB PROPN ADJ,462
610,PROPN ADJ NOUN,1661
611,PART VERB PRON,511
612,PUNCT PRON PART,387
613,PUNCT ADV NUM,317
614,VERB PUNCT NOUN,3549
615,X NOUN CCONJ,53
616,CCONJ NOUN _,155
617,DET PROPN PUNCT,84
618,PUNCT PUNCT PRON,592
619,PUNCT PRON NOUN,221
620,PUNCT NOUN ADV,1599
621,ADV NOUN VERB,1221
622,PART PUNCT ADV,707
623,ADV DET PART,18
624,DET PART NOUN,242
625,VERB DET ADP,170
626,DET ADP PROPN,122
627,ADP PROPN ADJ,273
628,ADJ NOUN CCONJ,1049
629,NOUN ADP PRON,733
630,VERB PUNCT NUM,465
631,VERB ADJ ADJ,148
632,ADJ ADJ ADJ,7
633,ADJ ADJ NOUN,494
634,ADV X PUNCT,23
635,X PUNCT PUNCT,5
636,PUNCT NUM PUNCT,591
637,NUM PUNCT PART,53
638,VERB PUNCT PRON,1015
639,VERB ADJ VERB,110
640,ADJ VERB NOUN,91
641,PUNCT ADJ PUNCT,75
642,ADJ PUNCT NOUN,96
643,NOUN PROPN _,121
644,PROPN _ _,1080
645,VERB NOUN PROPN,954
646,ADV ADV DET,107
647,ADV DET VERB,86
648,PUNCT CCONJ PUNCT,218
649,CCONJ PUNCT PUNCT,6
650,PUNCT NOUN CCONJ,1976
651,PART NUM PUNCT,238
652,SCONJ VERB PUNCT,88
653,NOUN CCONJ PRON,199
654,CCONJ PRON ADP,28
655,PART DET DET,63
656,PROPN PROPN VERB,2413
657,VERB PROPN ADP,467
658,PROPN ADP PRON,215
659,PART PROPN ADJ,132
660,NOUN CCONJ VERB,1368
661,PRON PART ADV,79
662,VERB DET PRON,35
663,DET PRON VERB,46
664,NOUN ADV PRON,78
665,NUM NUM PROPN,943
666,PROPN ADP NUM,137
667,NUM ADV X,18
668,X PROPN NOUN,180
669,PUNCT ADP VERB,460
670,ADP VERB PRON,155
671,PRON PART DET,48
672,ADV ADP ADJ,383
673,DET VERB ADJ,68
674,PUNCT NOUN PRON,103
675,PART ADP PROPN,215
676,NUM ADP VERB,48
677,ADP VERB ADP,134
678,ADP NOUN CCONJ,997
679,CCONJ NOUN ADP,216
680,PART NOUN ADJ,202
681,NOUN PROPN PART,785
682,PRON ADP PRON,336
683,ADP PROPN PROPN,1142
684,ADP ADP PRON,41
685,X PROPN CCONJ,18
686,ADP ADV PRON,21
687,VERB PRON X,58
688,X VERB DET,12
689,VERB ADP ADV,195
690,PUNCT VERB ADJ,448
691,VERB PUNCT X,67
692,PUNCT X PUNCT,38
693,X PUNCT _,65
694,VERB NUM _,39
695,NUM _ _,281
696,DET NOUN ADP,728
697,ADP PROPN X,51
698,PROPN X NOUN,44
699,PART VERB CCONJ,84
700,ADV ADP ADP,89
701,ADP ADP NUM,17
702,PRON VERB ADJ,338
703,PART PUNCT ADJ,203
704,PUNCT ADV PRON,608
705,PART ADV ADV,374
706,PROPN VERB PRON,371
707,ADP PROPN ADP,283
708,PROPN ADP VERB,252
709,NUM NOUN _,145
710,VERB NOUN X,146
711,NOUN X DET,56
712,PART PART VERB,189
713,PART VERB PROPN,545
714,CCONJ PROPN ADJ,59
715,CCONJ PROPN ADV,200
716,ADV PROPN _,5
717,PUNCT PUNCT DET,196
718,ADV PROPN PRON,11
719,PROPN PRON VERB,86
720,PROPN PUNCT PRON,332
721,NOUN NOUN ADJ,511
722,CCONJ VERB PUNCT,376
723,NOUN PROPN NUM,197
724,PART PUNCT ADP,235
725,NUM PUNCT SCONJ,15
726,PUNCT ADV ADJ,117
727,ADV ADJ PART,499
728,NUM PUNCT NOUN,586
729,CCONJ NOUN PRON,31
730,NUM PUNCT PROPN,200
731,CCONJ VERB NOUN,1326
732,DET VERB VERB,197
733,VERB ADP ADP,127
734,PART NOUN PRON,98
735,NOUN PRON ADV,382
736,PRON ADV PRON,34
737,SCONJ ADV NUM,21
738,NUM NUM PRON,92
739,NUM PRON VERB,59
740,NUM PUNCT VERB,255
741,VERB PRON NOUN,959
742,NUM ADJ PART,435
743,NUM PUNCT ADV,241
744,PUNCT ADV PUNCT,379
745,PUNCT PROPN NUM,306
746,PART PUNCT PART,39
747,PUNCT PART PUNCT,279
748,PRON NOUN ADP,111
749,PUNCT SCONJ PROPN,73
750,SCONJ PROPN VERB,86
751,SCONJ PROPN X,3
752,PROPN X VERB,152
753,NOUN ADP ADJ,404
754,ADP ADJ PART,224
755,VERB PROPN _,142
756,ADP NOUN _,57
757,PUNCT PROPN _,361
758,ADV PRON NUM,34
759,PRON NUM NUM,200
760,NUM VERB PROPN,380
761,VERB ADV DET,65
762,ADV DET NOUN,833
763,PRON NUM ADV,5
764,NOUN CCONJ ADJ,996
765,CCONJ ADJ PART,120
766,SCONJ VERB DET,59
767,NUM PART VERB,181
768,PRON ADV PART,50
769,ADV PART PART,14
770,PUNCT ADJ NOUN,1934
771,PRON NOUN NOUN,339
772,PRON CCONJ DET,54
773,VERB VERB X,115
774,VERB X NOUN,333
775,X NOUN NOUN,373
776,ADV NUM PART,260
777,VERB X PRON,121
778,VERB ADP ADJ,468
779,VERB PRON DET,98
780,PRON DET NOUN,154
781,DET NOUN PROPN,113
782,NOUN VERB X,275
783,SCONJ PRON NOUN,43
784,PRON NOUN ADV,482
785,ADP NOUN PRON,70
786,VERB NUM PUNCT,681
787,NUM PART ADJ,146
788,CCONJ DET NUM,95
789,PUNCT NOUN _,457
790,NOUN NUM PUNCT,452
791,NUM PROPN PART,155
792,ADP VERB PUNCT,209
793,PRON NUM NOUN,97
794,ADP ADV NOUN,91
795,ADV NUM ADV,46
796,ADV PRON PART,312
797,INTJ PUNCT _,146
798,CCONJ VERB DET,139
799,DET VERB PUNCT,90
800,PART VERB DET,420
801,DET NOUN NUM,85
802,CCONJ NUM NOUN,273
803,ADV NOUN PROPN,146
804,CCONJ VERB PART,614
805,ADV PROPN PART,199
806,CCONJ PRON NOUN,69
807,PROPN NOUN _,444
808,VERB X PROPN,84
809,VERB PRON NUM,118
810,NOUN ADV PUNCT,232
811,PART PRON PRON,19
812,PRON PRON PART,117
813,DET NUM PROPN,82
814,PRON PART PART,38
815,VERB DET ADV,240
816,NOUN ADV NUM,437
817,ADP NUM ADJ,51
818,X NOUN NUM,17
819,PUNCT PROPN ADP,470
820,CCONJ NUM PROPN,35
821,NUM PROPN PUNCT,113
822,PRON PRON PUNCT,46
823,PRON PUNCT ADV,126
824,ADV PROPN ADV,292
825,NOUN ADP X,18
826,ADP X NOUN,21
827,NOUN ADV PART,155
828,VERB ADV PROPN,121
829,PUNCT PRON PRON,34
830,PRON PRON ADV,90
831,ADP VERB NUM,143
832,PART ADV NOUN,103
833,PART ADV ADJ,108
834,ADV ADJ NOUN,996
835,VERB DET PART,96
836,DET PART PUNCT,7
837,PART PROPN SCONJ,3
838,PROPN SCONJ ADV,14
839,SCONJ ADV VERB,283
840,VERB CCONJ DET,22
841,CCONJ DET PRON,7
842,DET PRON ADP,1
843,NUM NUM DET,34
844,NUM DET NOUN,73
845,PUNCT ADV PROPN,454
846,ADV PROPN ADP,85
847,PART NUM VERB,84
848,NUM VERB ADV,89
849,NOUN NOUN PRON,171
850,NOUN PART ADP,370
851,ADV PART VERB,306
852,VERB PRON PROPN,57
853,PRON PROPN VERB,52
854,ADV ADV PART,93
855,ADV PART PUNCT,127
856,ADV ADP PUNCT,117
857,ADP PUNCT _,27
858,PUNCT PRON X,43
859,ADP PRON DET,62
860,PRON ADV DET,34
861,VERB ADV ADJ,421
862,ADV PUNCT ADP,64
863,VERB PUNCT SCONJ,253
864,PUNCT SCONJ DET,46
865,SCONJ DET PART,5
866,ADV PUNCT PRON,63
867,ADV NOUN PRON,70
868,NOUN PRON ADP,83
869,ADV PUNCT VERB,194
870,PRON PUNCT PRON,84
871,PUNCT SCONJ PRON,216
872,SCONJ PRON ADV,262
873,PRON VERB X,110
874,PRON PART PROPN,224
875,PROPN ADV PUNCT,50
876,PROPN PART PART,230
877,NUM PROPN VERB,133
878,PART PROPN ADP,119
879,ADV SCONJ PRON,55
880,ADP PUNCT ADP,20
881,PART NOUN NUM,165
882,ADP NOUN ADP,487
883,ADP ADP PROPN,190
884,DET NUM PRON,9
885,NUM PRON ADP,13
886,PUNCT NUM CCONJ,16
887,NUM CCONJ NUM,304
888,CCONJ NUM PART,45
889,NUM PART ADV,130
890,VERB PRON CCONJ,111
891,PRON CCONJ PRON,61
892,CCONJ PRON ADV,53
893,PROPN VERB ADP,481
894,PUNCT PUNCT VERB,613
895,PUNCT PROPN ADJ,223
896,PROPN ADJ PART,98
897,ADP DET ADJ,195
898,ADV DET ADP,18
899,NOUN ADP NUM,397
900,ADP PUNCT NOUN,368
901,ADP DET PART,22
902,PROPN PROPN ADP,885
903,PROPN ADP DET,215
904,DET NOUN CCONJ,402
905,CCONJ PRON VERB,92
906,ADV PROPN PUNCT,204
907,DET PROPN ADP,26
908,ADP PRON PRON,93
909,PRON PRON VERB,159
910,VERB X DET,90
911,ADV PUNCT ADV,130
912,DET PART ADV,4
913,NUM NOUN CCONJ,590
914,ADJ DET ADP,2
915,VERB NOUN DET,222
916,NOUN DET VERB,69
