,en,zhs,zhs_ud
96,-16.008218980471057,-12.930784348733223,PROPN NOUN PROPN ADP PROPN VERB NOUN PUNCT 
97,-50.898556868407354,-39.23464756773503,ADJ PART NOUN ADV VERB PART PROPN NUM NOUN PUNCT ADV ADP PROPN VERB CCONJ PROPN NOUN PART NOUN PART PUNCT 
98,-19.16379440673323,-13.871489305958114,ADV ADV VERB PRON VERB VERB PROPN NOUN NOUN PUNCT 
99,-15.583803748948696,-12.397037719751111,NOUN CCONJ NOUN NOUN PROPN VERB NOUN PUNCT 
100,-32.494877064949414,-32.73634538135207,ADP PROPN PROPN ADV ADJ NOUN NOUN VERB ADJ ADJ NUM NOUN PART PROPN PUNCT 
101,-16.523724018205588,-16.972768376572745,NOUN VERB NOUN VERB PRON VERB ADV ADJ NOUN PUNCT 
102,-18.149206363213928,-11.778293935872611,PRON ADV VERB PRON ADV VERB VERB PROPN PUNCT 
103,-20.09749213612194,-14.226167799555753,ADV X ADV NOUN VERB NOUN PUNCT 
104,-76.78911043320372,-54.562482924357624,NOUN NOUN VERB PROPN NOUN PART NOUN PUNCT ADV ADP NOUN NOUN PART PUNCT ADV VERB PART PROPN NOUN NOUN PUNCT PRON ADP PROPN NOUN PART ADV VERB VERB PART PUNCT 
105,-57.289625427611355,-46.137878346230174,PROPN CCONJ NOUN NOUN ADV VERB NOUN VERB PUNCT PROPN PART PROPN PROPN VERB NOUN NOUN PART NOUN ADV ADV NOUN ADP PROPN VERB PUNCT 
106,-74.42208843952763,-71.34863719973448,VERB DET NOUN ADV ADV VERB PUNCT VERB DET PRON VERB VERB PART NOUN PUNCT VERB ADP PRON NOUN PART VERB ADJ NOUN PUNCT PRON ADV VERB ADP VERB CCONJ VERB PRON PUNCT 
107,-91.67207563196366,-71.4383771679658,ADV ADP ADJ NOUN PUNCT NOUN VERB PART NOUN ADV VERB ADV VERB PUNCT ADV ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT NOUN PART NOUN PART PUNCT NOUN NOUN ADV VERB PART NOUN NOUN ADV ADV VERB CCONJ VERB PUNCT 
108,-1.763153815205623,-3.7380301765656507,ADV PUNCT 
109,-60.22226262581353,-48.455887829560666,NUM NUM NOUN PART PUNCT PROPN NOUN NOUN VERB NOUN PROPN NOUN NOUN VERB ADP PROPN VERB NOUN ADP ADJ NOUN VERB ADJ NOUN PART PROPN PUNCT 
110,-9.421076911101732,-5.548317284333203,ADV VERB NOUN NOUN PART PUNCT 
111,-20.76830090336894,-15.079008520262823,PRON VERB PART ADP NOUN VERB VERB PART NOUN PUNCT 
112,-39.13678303337762,-35.565378267635566,DET VERB VERB PUNCT VERB PART VERB PRON PUNCT PART NOUN PUNCT VERB ADV VERB PRON PUNCT 
113,-79.95436438790784,-64.30983163460604,ADV VERB ADV VERB PART NOUN PUNCT ADV ADP NOUN VERB VERB NOUN NOUN PUNCT NOUN ADV VERB ADP NOUN ADP NOUN PART VERB VERB PUNCT NOUN ADV VERB ADP NOUN PART PART ADJ NOUN VERB PUNCT 
114,-10.674195892513662,-9.827180878244864,PROPN PUNCT VERB NOUN CCONJ NOUN VERB 
115,-36.65235667602246,-28.097547113640083,ADV NOUN VERB PART NOUN PUNCT PUNCT ADV VERB NOUN PART NOUN ADP PROPN ADV VERB PUNCT 
116,-45.71358628464439,-42.51824497844923,PROPN ADP NOUN PART VERB PUNCT VERB ADP VERB NOUN VERB ADV VERB ADP PROPN PART NOUN NOUN PUNCT VERB ADJ NOUN PUNCT 
117,-13.93188272081032,-10.500588685634884,PROPN PUNCT PROPN VERB NOUN PART NOUN NOUN 
118,-2.4950469096557706,-1.9379107744015964,ADV ADV PUNCT 
119,-60.84316678860211,-51.73880098151951,NOUN PUNCT NOUN ADJ NOUN VERB NOUN PUNCT PROPN PROPN NOUN ADP PROPN PROPN NOUN VERB VERB PART PRON PART NUM PUNCT NUM NUM NOUN PUNCT 
120,-25.136264536049797,-19.251583337826695,NOUN ADV ADP NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN VERB NOUN PUNCT 
121,-17.50280285719157,-11.468094278661525,ADJ NOUN ADV ADV ADV VERB NOUN NOUN NOUN PUNCT 
122,-12.92787293420094,-9.490908551096325,PROPN VERB VERB ADV VERB VERB PUNCT 
123,-43.98830600550282,-37.11554603205226,PROPN ADV VERB ADP PROPN VERB VERB PUNCT NOUN NUM ADJ NOUN NOUN ADV VERB ADP NOUN PART VERB PUNCT 
124,-2.4543803570239238,-1.7730752316251441,NOUN VERB PUNCT 
125,-36.68218033797097,-33.11061508456736,ADV VERB NOUN DET NOUN PUNCT DET NOUN ADV NUM NUM VERB ADP PROPN NOUN PART PUNCT 
126,-15.949422016977241,-17.809788690601863,ADV PRON VERB DET NOUN NOUN ADV PART PUNCT 
127,-28.424267153954094,-20.135730451258905,ADV VERB NUM NOUN PART PUNCT ADV ADV VERB VERB PART VERB PUNCT 
128,-1.7784897347810729,-0.8687906071804736,ADP NOUN PUNCT 
129,-2.3878179991884934,-2.5369206294655466,PUNCT PROPN 
130,-6.301274395820316,-3.9288992681461967,ADV ADV VERB NOUN PUNCT 
131,-13.297500023719538,-8.917805640307844,PRON VERB ADV VERB NUM NUM PUNCT 
132,-32.95856223267563,-30.219966032494405,VERB NOUN ADP NOUN PART ADP NOUN PUNCT ADV NOUN NOUN NOUN DET NOUN PUNCT 
133,-23.00601539353599,-20.522600783916502,NOUN PROPN SCONJ VERB PART ADV VERB VERB PUNCT 
134,-2.793161031661931,-2.9902136571068443,PUNCT PUNCT 
135,-35.12100433235453,-31.852002927059726,DET NOUN NOUN VERB NOUN CCONJ NOUN NOUN ADP VERB PART ADJ NOUN PART VERB PRON VERB NOUN PUNCT 
136,-23.884923795028698,-22.023099172050017,NOUN VERB ADP DET NOUN PUNCT NOUN VERB NOUN PART NOUN CCONJ NOUN PUNCT 
137,-66.34296660690516,-49.033902620953675,DET NOUN VERB PUNCT ADP NOUN PART NOUN PUNCT DET NUM NOUN ADV VERB PUNCT ADJ PART NOUN ADV VERB PUNCT ADV ADV VERB VERB PART ADJ NOUN PUNCT 
138,-34.660675978171625,-24.5065572067813,PROPN VERB PROPN CCONJ PROPN NOUN VERB PROPN NOUN NOUN VERB NOUN PART NOUN PUNCT 
139,-29.498853592541238,-19.312039966270092,NOUN NUM PART NOUN ADV VERB PART NOUN PART ADJ NOUN PUNCT 
140,-23.53430057710379,-15.450012874209877,NOUN PROPN NOUN PART NOUN VERB PART PROPN NOUN PUNCT 
141,-58.847208976985975,-42.6790738855025,NUM NUM NOUN ADV VERB VERB NOUN VERB PROPN PUNCT NUM NUM ADJ PART PROPN NOUN CCONJ PROPN NOUN PROPN PART NOUN PUNCT 
142,-12.306412568712044,-9.12188005218447,NOUN PROPN VERB NOUN PART PUNCT 
143,-32.15882998535588,-25.06775524148354,ADP NOUN VERB VERB VERB NOUN PUNCT PRON X NOUN VERB DET NOUN PUNCT 
144,-56.73526118619578,-52.547104986653224,NOUN CCONJ NOUN VERB PRON NOUN PART ADJ NOUN PUNCT CCONJ ADP ADJ NOUN X NOUN VERB ADP ADJ VERB PART PUNCT 
145,-8.661568321242356,-6.296935237355525,CCONJ VERB NOUN NOUN NOUN PUNCT 
146,-18.79047342340497,-13.001627775506973,VERB PROPN NOUN NOUN PART ADV VERB NOUN PUNCT 
147,-12.021015379614129,-7.375944805079182,NOUN NOUN ADV VERB NOUN NOUN PUNCT 
148,-15.913797721468082,-12.857570371268094,ADP NOUN CCONJ NOUN NOUN NOUN ADJ NOUN PUNCT 
149,-17.562396343114756,-11.242738288162332,PROPN ADV ADV VERB NOUN NOUN NOUN NOUN PUNCT 
150,-6.513454485794219,-4.388067798162913,ADV ADV ADV VERB PUNCT 
151,-18.575374555221178,-13.186710102622502,ADV VERB NUM NUM NOUN NOUN VERB PART VERB PUNCT 
152,-82.36383931316902,-62.98439717399319,ADV PROPN VERB PRON NOUN ADV ADP DET PROPN NOUN VERB PART NUM NUM PART NOUN PUNCT ADV DET NOUN VERB NUM NUM VERB VERB PART NOUN VERB PART PUNCT 
153,-14.138640788022425,-11.720654990037271,NUM NOUN NOUN ADP PROPN NOUN ADV VERB PUNCT 
154,-78.5873403992115,-57.28553596702399,NOUN VERB PROPN NOUN ADV NUM NUM PUNCT VERB PROPN NOUN PART NOUN NOUN NOUN PUNCT NOUN VERB NUM NUM ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN CCONJ NOUN NOUN PUNCT 
155,-53.67230535049042,-40.58865593610148,DET NOUN VERB PRON ADV VERB PUNCT DET VERB PROPN PUNCT PART NOUN NOUN ADV ADV VERB VERB VERB PART NOUN NOUN PUNCT 
156,-1.32493084070359,-1.353160371340524,NOUN PUNCT NOUN 
157,-44.747797473881725,-28.960340513490674,NOUN PART ADJ NOUN VERB PROPN NOUN NOUN NOUN PART NUM NUM ADV VERB PART NOUN NOUN PUNCT 
158,-39.457499328234036,-30.707006268119617,PUNCT NOUN ADV ADV VERB PART VERB VERB PUNCT PUNCT PRON ADV VERB PRON ADV ADV VERB PUNCT 
159,-21.651805496321508,-17.43292935071156,CCONJ NOUN PART VERB PART NOUN PUNCT NUM NOUN NOUN VERB PUNCT 
160,-30.157477192802453,-19.23637520135756,ADP NOUN NOUN VERB NUM NUM VERB PROPN PART NOUN PART PUNCT 
161,-1.763153815205623,-3.7380301765656507,ADV PUNCT 
162,-13.802317079212216,-10.519423744329798,ADV VERB DET NOUN NOUN PART NOUN VERB PUNCT 
163,-12.256022775117062,-10.082759660406353,PROPN PROPN VERB PROPN PART NOUN PUNCT 
164,-2.4543803570239238,-1.7730752316251441,NOUN VERB PUNCT 
165,-1.5233606664826782,-0.5122462493597202,ADV VERB 
166,-40.313395277266224,-31.190353065618094,VERB ADJ NOUN NOUN PUNCT NOUN PUNCT PROPN VERB PART NOUN ADV VERB PUNCT NOUN PROPN VERB NOUN PUNCT 
167,-1.32493084070359,-1.353160371340524,NOUN PUNCT 
168,-29.69215269931623,-25.2989762465053,VERB VERB ADP PUNCT NOUN PUNCT PART NOUN VERB ADV VERB VERB PUNCT 
169,-15.121472877075867,-8.822707466406131,ADV NUM NUM NUM PART PUNCT 
170,-10.614325558558537,-6.8695576932473355,NOUN ADV ADV VERB VERB PUNCT 
171,-9.91237671208426,-9.453788151485014,VERB ADP NOUN PART ADJ NOUN PUNCT 
172,-37.3418310500008,-25.026759726204606,VERB PROPN NOUN VERB VERB NOUN NOUN PUNCT ADV NOUN PART NOUN ADV VERB NOUN PUNCT 
173,-81.2636154406411,-70.29131993617908,DET PROPN NOUN VERB NOUN PART PROPN VERB PART NOUN PUNCT ADV ADV VERB PART PROPN PUNCT PRON NOUN ADP DET ADJ NOUN VERB PUNCT NOUN NOUN NOUN CCONJ ADJ NOUN PROPN VERB NOUN NOUN PUNCT 
174,-12.033108808174982,-12.2896751044734,SCONJ DET NOUN ADV ADP PROPN VERB PUNCT 
175,-59.65861194930292,-52.280217501245716,VERB NOUN PART PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT PUNCT NOUN VERB PUNCT ADP PROPN VERB NOUN PART ADJ NOUN PUNCT ADV PRON PUNCT 
176,-48.83383763174156,-44.61117382093526,VERB VERB PRON VERB ADJ ADJ NOUN ADJ NOUN PUNCT NOUN ADV VERB PART NOUN NOUN VERB DET PUNCT NOUN NOUN PUNCT PUNCT 
177,-10.026966752222538,-8.05731990413732,NOUN ADV ADV NUM PUNCT 
178,-14.046635996801918,-12.104134844729286,ADP NOUN PART VERB PART VERB PART NOUN PUNCT 
179,-4.046770885199234,-2.2979264057484174,ADP NOUN NOUN PUNCT 
180,-58.2717842573347,-43.464437680100644,NOUN NUM NUM NOUN ADV VERB PUNCT ADV VERB VERB ADV NUM NOUN PUNCT NOUN ADV VERB ADV NUM NOUN ADV VERB NOUN PUNCT 
181,-27.4022895316169,-23.87595834743986,DET NOUN NOUN ADP PRON PART VERB PART VERB PRON PART NOUN VERB PUNCT 
182,-41.289212734277925,-31.590371725770318,NOUN ADV ADP NOUN NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB NOUN NOUN NOUN PART VERB PART NOUN PUNCT 
183,-27.226207212927022,-18.529771101858753,NOUN PUNCT PROPN VERB NUM PART NOUN VERB PART NOUN NOUN PUNCT 
184,-13.222386573257616,-11.583091897928776,SCONJ PRON VERB NOUN CCONJ NOUN PROPN PUNCT 
185,-9.105990243852995,-6.099626857349582,NOUN NOUN PROPN NOUN PUNCT 
186,-75.34331769988276,-60.828148593570106,PROPN VERB PUNCT VERB NOUN PUNCT PRON X NOUN VERB VERB ADV VERB PUNCT NUM NOUN ADP VERB PART CCONJ NOUN ADV NUM NUM VERB NOUN PUNCT 
187,-16.053864399295428,-12.098840532463845,NUM NOUN ADV VERB VERB DET NUM NOUN PUNCT 
188,-4.412351651068885,-2.562356337213823,ADV VERB PART PUNCT 
189,-12.72119651603584,-9.217535757108063,ADV VERB ADP PROPN NOUN PART NOUN PUNCT 
190,-36.11837203850661,-29.069706705470793,NOUN PUNCT NOUN NOUN ADV VERB PART DET PUNCT NOUN PUNCT PART NOUN NOUN PUNCT 
191,-39.70733810093569,-32.24614775592731,NOUN VERB PUNCT SCONJ VERB NOUN NOUN NOUN PUNCT VERB ADV VERB NOUN PUNCT ADV VERB ADJ NOUN PUNCT 
192,-0.8915861444389408,-0.9859199167836716,PRON VERB PUNCT 
193,-30.03061788174893,-22.65097350710338,PROPN NOUN ADV ADV VERB ADJ NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN PUNCT 
194,-30.99201997672446,-27.79213245545352,DET NOUN VERB NOUN PART NOUN NOUN PART VERB DET NOUN ADP NOUN PART VERB PART NOUN PUNCT 
195,-24.75227703271704,-15.543694251511653,PROPN VERB VERB VERB NUM NUM NOUN ADV VERB NOUN PUNCT 
196,-15.997887288409942,-12.50684619635101,PRON ADV VERB VERB ADP PROPN VERB VERB PUNCT 
197,-11.689082408242482,-8.877494871485473,NOUN PUNCT PRON ADV VERB VERB PUNCT 
198,-63.38094052335259,-50.49647489441736,PRON VERB PROPN NOUN VERB PUNCT PUNCT PRON VERB NOUN ADV VERB VERB NOUN NOUN PUNCT SCONJ VERB NOUN VERB PART VERB PART NOUN NOUN CCONJ NOUN PUNCT PUNCT 
199,-29.18947015930724,-21.949240879217978,PRON VERB DET NUM NOUN PART NOUN PART VERB PART PART NOUN NOUN PUNCT 
200,-16.14234338719204,-12.063151080839548,NOUN NOUN ADV VERB VERB PART VERB NOUN PUNCT 
201,-54.64539986841234,-44.61052628978041,ADV VERB ADV VERB PUNCT ADV PRON PART NOUN NOUN ADV VERB VERB PRON PUNCT ADP DET NOUN PART DET NOUN VERB NOUN PUNCT 
