,en,zhs,zhs_ud
33,-52.40505477417107,-33.71987464510188,VERB PUNCT PRON NUM NUM VERB ADJ NOUN VERB ADP NOUN VERB DET PROPN PUNCT PROPN PUNCT VERB VERB PUNCT 
34,-12.817298496871402,-5.2792465265091115,ADV NOUN ADV VERB ADJ PART NOUN PUNCT 
35,-26.222172500975255,-13.339752117524506,ADP VERB VERB VERB VERB PART NOUN PART ADJ NOUN PUNCT 
36,-2.636233079894775,-0.7790066336893691,NOUN VERB NUM NUM PUNCT 
37,-60.43011156364687,-46.7412026956949,ADV PUNCT NOUN NOUN ADP NOUN NOUN NOUN PUNCT VERB PROPN NOUN PUNCT NOUN PUNCT PROPN NOUN NOUN ADJ NOUN PUNCT PROPN NOUN NOUN PUNCT ADJ PROPN NOUN ADJ NOUN PUNCT 
38,-21.84346117123858,-13.914043055216988,PROPN PROPN ADP PROPN VERB NOUN NUM NUM PROPN NOUN PART NOUN PUNCT 
39,-40.983167134452046,-38.50651215000371,X VERB PART PROPN CCONJ PROPN VERB NOUN VERB ADP DET NOUN CCONJ ADP DET NOUN ADV PUNCT VERB PUNCT PUNCT 
40,-20.90043685191313,-12.564810735942585,VERB PART ADV VERB PART PRON ADP NUM NOUN PUNCT 
41,-16.983927809163767,-4.837465551403248,ADV ADV PRON PART NOUN ADV VERB PUNCT 
42,-9.281733350758266,-5.1940750062936125,NOUN VERB NOUN PART NOUN ADV VERB PUNCT 
43,-41.39381494430853,-30.033495881317638,DET NOUN NOUN CCONJ NOUN PUNCT NOUN CCONJ NOUN PART NOUN PUNCT PROPN NOUN PROPN NUM NUM VERB PROPN PART NOUN 
44,-2.5917154173036994,-1.9056049911924462,PROPN NOUN PROPN VERB PUNCT 
45,-6.177824703661173,-4.801608044748826,PROPN CCONJ NOUN PROPN VERB PUNCT 
46,-43.960205671331934,-32.08690029565084,NOUN VERB NUM PART NOUN PUNCT ADV PROPN NUM PROPN NOUN ADV VERB PUNCT ADV VERB VERB DET NOUN PART PUNCT 
47,-20.1240832464071,-18.89146753946933,PUNCT VERB PART DET NOUN VERB PRON NOUN PUNCT PROPN VERB PUNCT 
48,-18.581310922269505,-12.396122501163878,PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT NUM NUM ADJ PART NOUN 
49,-4.901156825877708,-2.947656875091167,NOUN NOUN VERB NOUN NOUN PUNCT 
50,-2.9664644867261467,-2.822681134220401,PROPN PUNCT PROPN CCONJ PROPN NOUN 
51,0.0,0.0,NOUN NOUN 
52,-13.54062358225753,-9.295075264998484,PROPN PUNCT PROPN NOUN VERB NOUN VERB PART NOUN 
53,-9.969329890572169,-8.928511929272057,NOUN PART NOUN PUNCT ADJ NOUN VERB ADJ NOUN 
54,-20.04940393265648,-18.530338789693207,NOUN NOUN PART PROPN ADP DET NUM VERB ADJ NOUN PUNCT 
55,-9.166718577079324,-5.717844342701585,ADP PROPN ADV ADV VERB NOUN VERB PUNCT 
56,-26.88471337287821,-20.412762264248535,ADV VERB NOUN NOUN PART NOUN PROPN ADP DET NOUN PART NOUN NOUN VERB NOUN PUNCT 
57,-9.157862738135917,-3.9045902468613183,VERB VERB PART NOUN NOUN NOUN PUNCT 
58,0.0,0.0,ADJ NOUN PUNCT 
59,-3.7680580576485236,-1.8609548119485513,DET NOUN ADV VERB NOUN PUNCT 
60,-15.966283988407739,-12.770468596023655,VERB NOUN NOUN ADV VERB VERB DET NUM ADJ NOUN PUNCT 
61,-24.38723635069352,-13.184071815989107,PRON VERB X NOUN VERB VERB X VERB CCONJ VERB NOUN PUNCT 
62,-6.838408964531186,-6.400738591189214,NOUN NUM NOUN ADV VERB PART VERB PUNCT 
63,-8.831887050627717,-6.724051437818552,NOUN NOUN PART NOUN PUNCT VERB NOUN PUNCT PUNCT 
64,-4.771859870221904,-3.0561035047005314,NOUN VERB PRON VERB NOUN PUNCT 
65,-32.80849104545379,-22.960444848852195,ADV VERB PART PUNCT PROPN NOUN NOUN PUNCT ADV VERB PRON VERB VERB ADJ NOUN PART NOUN PUNCT 
66,-13.334369530261894,-5.859095919591439,PROPN NOUN NUM NUM NOUN NOUN ADV VERB PUNCT 
67,-77.22392733633599,-55.595320803446825,NUM VERB PROPN NOUN NOUN VERB PUNCT SCONJ ADV ADP NOUN VERB PUNCT ADV ADP PROPN VERB ADJ PROPN VERB ADP PROPN NOUN PART NUM NOUN PUNCT NOUN VERB NOUN VERB PUNCT 
68,-8.281375911842217,-5.513283342519751,ADV ADV PROPN ADV VERB NOUN NOUN PUNCT 
69,-2.3875930184822294,-1.407341469043814,VERB NUM NOUN VERB PUNCT 
70,-30.20131066555781,-23.85348823676013,VERB PART NOUN VERB PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN PUNCT 
71,-33.11238610435313,-20.83322884892225,ADP NOUN PART NOUN PART PUNCT PROPN ADV VERB NOUN PUNCT ADV ADP NOUN ADV VERB PUNCT 
72,-68.25356684736312,-46.89091159541449,PROPN VERB PUNCT ADP PROPN NOUN NOUN ADP NOUN NOUN VERB NOUN NOUN PART VERB PART PUNCT NOUN NOUN ADP NUM NUM PART ADV VERB NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
73,-4.567120633819937,-1.9316768127482584,PROPN PUNCT ADP NOUN NOUN NOUN 
74,-27.866742983189596,-19.554970548079798,NOUN NOUN VERB NOUN NOUN CCONJ ADJ NOUN PART VERB PRON NOUN PART NOUN PUNCT 
75,-23.00595231218333,-25.25294677520715,ADP VERB ADJ NOUN PUNCT NOUN ADP NOUN NOUN ADP ADJ ADJ NOUN PUNCT VERB ADJ NOUN PUNCT 
76,-16.25282016014285,-12.413035171233403,NUM VERB ADP ADP NOUN PRON ADV ADV VERB PUNCT 
77,-23.938776541474464,-16.997309149918024,PROPN NOUN PROPN PROPN PART NOUN NOUN NOUN NOUN SCONJ ADV ADV VERB PUNCT 
78,-15.586441434749448,-7.867962175450659,ADV VERB ADV VERB PROPN NOUN PART NOUN NOUN PUNCT 
79,-68.97764512533,-41.3165206595793,PROPN CCONJ NOUN PART NOUN ADV VERB PUNCT PROPN NOUN NOUN NOUN ADV VERB VERB NOUN NOUN PART NOUN NOUN PUNCT VERB NOUN NOUN CCONJ NOUN ADV VERB PUNCT ADV VERB NOUN PUNCT 
80,-1.3538517310701565,-0.4994884874434348,PROPN NOUN ADV VERB PUNCT 
81,-32.05131518724827,-24.376136490902162,PROPN NUM NOUN PROPN VERB VERB PUNCT ADJ NOUN PUNCT PUNCT ADP NOUN PROPN NOUN PUNCT 
82,-50.90965829131483,-28.57461305450872,PROPN NOUN PROPN VERB ADP NOUN NOUN PART NOUN DET NOUN PART X VERB PROPN NOUN NOUN PART NOUN NOUN PUNCT 
83,-11.851779687865498,-9.105903800096316,VERB PROPN NOUN VERB VERB VERB ADJ NOUN PUNCT 
84,0.0,0.0,NOUN PUNCT VERB 
85,-53.90849490881197,-28.29191384428865,DET NOUN ADV ADV VERB VERB PROPN NOUN PUNCT ADJ NOUN ADP NUM NUM PART PUNCT NUM NUM NOUN PUNCT PUNCT 
86,-18.441143687083844,-12.112534853259145,ADP DET NUM NUM VERB NOUN CCONJ NOUN PART NOUN NOUN PUNCT 
87,-42.124035162159224,-29.424594772706346,ADP PROPN NOUN NOUN NUM NOUN NOUN VERB PART VERB NOUN NOUN PART NOUN NOUN ADV VERB VERB NUM NUM NOUN PUNCT 
88,-53.41925788778333,-40.952578654100925,ADP PROPN NOUN NOUN VERB NUM NOUN NOUN PUNCT PROPN NOUN NOUN PROPN NOUN NOUN ADP NOUN NOUN VERB NUM NOUN CCONJ NOUN ADJ ADJ NOUN PUNCT 
89,-39.69069394624099,-21.934798478140287,PROPN VERB PUNCT PUNCT PROPN ADP NOUN VERB PART PRON PRON PART NOUN PUNCT PUNCT 
90,-5.219555540202441,-4.332736622539783,NOUN VERB PROPN VERB VERB PUNCT 
91,-11.561423945990496,-6.779149293921877,NOUN NOUN NOUN ADV ADV VERB ADV PUNCT 
92,-10.988388749279022,-6.886915326017302,NOUN ADV VERB VERB VERB NOUN VERB PUNCT 
93,-2.225570024261074,-1.1272664074176186,PROPN PROPN VERB PUNCT 
94,-41.638329188417025,-26.563196336065904,ADP NOUN PART PUNCT ADV NOUN CCONJ NOUN NOUN PUNCT VERB NOUN ADP NUM NUM ADV VERB PUNCT 
95,-8.719284604524255,-6.344621273260693,PROPN NOUN PART ADV VERB NOUN NOUN PUNCT 
96,-8.990808421229904,-7.174302445697351,PROPN NOUN PROPN ADP PROPN VERB NOUN PUNCT 
97,-49.03723976347355,-32.658138904189514,ADJ PART NOUN ADV VERB PART PROPN NUM NOUN PUNCT ADV ADP PROPN VERB CCONJ PROPN NOUN PART NOUN PART PUNCT 
98,-14.146607642271395,-9.773350566803197,ADV ADV VERB PRON VERB VERB PROPN NOUN NOUN PUNCT 
99,-10.539431080449011,-7.342352781703736,NOUN CCONJ NOUN NOUN PROPN VERB NOUN PUNCT 
100,-32.215613178355305,-31.182504242721716,ADP PROPN PROPN ADV ADJ NOUN NOUN VERB ADJ ADJ NUM NOUN PART PROPN PUNCT 
101,-14.296645688420238,-13.242050959768532,NOUN VERB NOUN VERB PRON VERB ADV ADJ NOUN PUNCT 
102,-12.97432871716813,-8.571410465111704,PRON ADV VERB PRON ADV VERB VERB PROPN PUNCT 
103,-19.12931657697357,-5.341373747606081,ADV X ADV NOUN VERB NOUN PUNCT 
104,-74.91317915477755,-46.58614557663788,NOUN NOUN VERB PROPN NOUN PART NOUN PUNCT ADV ADP NOUN NOUN PART PUNCT ADV VERB PART PROPN NOUN NOUN PUNCT PRON ADP PROPN NOUN PART ADV VERB VERB PART PUNCT 
105,-51.49715364991345,-39.84512816148308,PROPN CCONJ NOUN NOUN ADV VERB NOUN VERB PUNCT PROPN PART PROPN PROPN VERB NOUN NOUN PART NOUN ADV ADV NOUN ADP PROPN VERB PUNCT 
106,-67.66943516264332,-55.985155810008216,VERB DET NOUN ADV ADV VERB PUNCT VERB DET PRON VERB VERB PART NOUN PUNCT VERB ADP PRON NOUN PART VERB ADJ NOUN PUNCT PRON ADV VERB ADP VERB CCONJ VERB PRON PUNCT 
107,-84.69016563832466,-55.69452931174678,ADV ADP ADJ NOUN PUNCT NOUN VERB PART NOUN ADV VERB ADV VERB PUNCT ADV ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT NOUN PART NOUN PART PUNCT NOUN NOUN ADV VERB PART NOUN NOUN ADV ADV VERB CCONJ VERB PUNCT 
108,0.0,0.0,ADV PUNCT 
109,-57.299827399435685,-42.96553165068784,NUM NUM NOUN PART PUNCT PROPN NOUN NOUN VERB NOUN PROPN NOUN NOUN VERB ADP PROPN VERB NOUN ADP ADJ NOUN VERB ADJ NOUN PART PROPN PUNCT 
110,-5.176075055209555,-3.0852262266006365,ADV VERB NOUN NOUN PART PUNCT 
111,-19.78934774563148,-10.475268967881924,PRON VERB PART ADP NOUN VERB VERB PART NOUN PUNCT 
112,-35.807449308224975,-28.18848680594579,DET VERB VERB PUNCT VERB PART VERB PRON PUNCT PART NOUN PUNCT VERB ADV VERB PRON PUNCT 
113,-91.35544834241563,-51.40336705467219,ADV VERB ADV VERB PART NOUN PUNCT ADV ADP NOUN VERB VERB NOUN NOUN PUNCT NOUN ADV VERB ADP NOUN ADP NOUN PART VERB VERB PUNCT NOUN ADV VERB ADP NOUN PART PART ADJ NOUN VERB PUNCT 
114,-5.276207470290755,-4.514197991432653,PROPN PUNCT VERB NOUN CCONJ NOUN VERB 
115,-31.90492942422733,-21.25593636528597,ADV NOUN VERB PART NOUN PUNCT PUNCT ADV VERB NOUN PART NOUN ADP PROPN ADV VERB PUNCT 
116,-37.363788696879546,-32.78296011703556,PROPN ADP NOUN PART VERB PUNCT VERB ADP VERB NOUN VERB ADV VERB ADP PROPN PART NOUN NOUN PUNCT VERB ADJ NOUN PUNCT 
117,-10.30938608811368,-6.7443031087597545,PROPN PUNCT PROPN VERB NOUN PART NOUN NOUN 
118,0.0,0.0,ADV ADV PUNCT 
119,-68.53892200836891,-43.881476482258016,NOUN PUNCT NOUN ADJ NOUN VERB NOUN PUNCT PROPN PROPN NOUN ADP PROPN PROPN NOUN VERB VERB PART PRON PART NUM PUNCT NUM NUM NOUN PUNCT 
120,-18.081580899468488,-14.358623744757782,NOUN ADV ADP NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN VERB NOUN PUNCT 
121,-14.768840138318593,-8.656352377244138,ADJ NOUN ADV ADV ADV VERB NOUN NOUN NOUN PUNCT 
122,-9.913919983711734,-5.803324698842586,PROPN VERB VERB ADV VERB VERB PUNCT 
123,-38.48147401533632,-29.872792455048057,PROPN ADV VERB ADP PROPN VERB VERB PUNCT NOUN NUM ADJ NOUN NOUN ADV VERB ADP NOUN PART VERB PUNCT 
124,0.0,0.0,NOUN VERB PUNCT 
125,-34.01896861120713,-24.139480852432715,ADV VERB NOUN DET NOUN PUNCT DET NOUN ADV NUM NUM VERB ADP PROPN NOUN PART PUNCT 
126,-11.921665710472642,-11.246823674716499,ADV PRON VERB DET NOUN NOUN ADV PART PUNCT 
127,-24.58495901400054,-15.95238742048847,ADV VERB NUM NOUN PART PUNCT ADV ADV VERB VERB PART VERB PUNCT 
128,0.0,0.0,ADP NOUN PUNCT 
129,0.0,0.0,PUNCT PROPN 
130,-2.1128125374626574,-1.339865480754636,ADV ADV VERB NOUN PUNCT 
131,-8.82714889133101,-3.6789279075226173,PRON VERB ADV VERB NUM NUM PUNCT 
132,-28.569193901743652,-22.404618301030023,VERB NOUN ADP NOUN PART ADP NOUN PUNCT ADV NOUN NOUN NOUN DET NOUN PUNCT 
133,-13.846921462815331,-9.629383781954829,NOUN PROPN SCONJ VERB PART ADV VERB VERB PUNCT 
134,0.0,0.0,PUNCT PUNCT 
135,-35.842838569556974,-28.516987752866612,DET NOUN NOUN VERB NOUN CCONJ NOUN NOUN ADP VERB PART ADJ NOUN PART VERB PRON VERB NOUN PUNCT 
136,-18.774979518089125,-17.090521047835946,NOUN VERB ADP DET NOUN PUNCT NOUN VERB NOUN PART NOUN CCONJ NOUN PUNCT 
137,-69.5871834161052,-39.951434967880395,DET NOUN VERB PUNCT ADP NOUN PART NOUN PUNCT DET NUM NOUN ADV VERB PUNCT ADJ PART NOUN ADV VERB PUNCT ADV ADV VERB VERB PART ADJ NOUN PUNCT 
138,-25.879992616069075,-17.298462599553783,PROPN VERB PROPN CCONJ PROPN NOUN VERB PROPN NOUN NOUN VERB NOUN PART NOUN PUNCT 
139,-22.30644567328263,-11.900413921358437,NOUN NUM PART NOUN ADV VERB PART NOUN PART ADJ NOUN PUNCT 
140,-17.657646803143223,-10.304700199977624,NOUN PROPN NOUN PART NOUN VERB PART PROPN NOUN PUNCT 
141,-63.614074778349035,-34.91471647337462,NUM NUM NOUN ADV VERB VERB NOUN VERB PROPN PUNCT NUM NUM ADJ PART PROPN NOUN CCONJ PROPN NOUN PROPN PART NOUN PUNCT 
142,-5.474598837159018,-3.6170182718755304,NOUN PROPN VERB NOUN PART PUNCT 
143,-29.491093951900574,-19.967192281345504,ADP NOUN VERB VERB VERB NOUN PUNCT PRON X NOUN VERB DET NOUN PUNCT 
144,-53.317583915387054,-37.05345143447913,NOUN CCONJ NOUN VERB PRON NOUN PART ADJ NOUN PUNCT CCONJ ADP ADJ NOUN X NOUN VERB ADP ADJ VERB PART PUNCT 
145,-4.701198254853722,-2.7466306857345444,CCONJ VERB NOUN NOUN NOUN PUNCT 
146,-12.10623930935996,-8.351226844166785,VERB PROPN NOUN NOUN PART ADV VERB NOUN PUNCT 
147,-5.820852293925046,-3.205657270959046,NOUN NOUN ADV VERB NOUN NOUN PUNCT 
148,-10.278209116634958,-6.6643159879840415,ADP NOUN CCONJ NOUN NOUN NOUN ADJ NOUN PUNCT 
149,-11.084351161985074,-6.222738891626575,PROPN ADV ADV VERB NOUN NOUN NOUN NOUN PUNCT 
150,-2.4608146567870754,-0.3196791268526477,ADV ADV ADV VERB PUNCT 
151,-12.137340817041677,-8.998036172750359,ADV VERB NUM NUM NOUN NOUN VERB PART VERB PUNCT 
152,-83.97270737778481,-50.129019904956564,ADV PROPN VERB PRON NOUN ADV ADP DET PROPN NOUN VERB PART NUM NUM PART NOUN PUNCT ADV DET NOUN VERB NUM NUM VERB VERB PART NOUN VERB PART PUNCT 
153,-10.235250855653195,-8.416819885115153,NUM NOUN NOUN ADP PROPN NOUN ADV VERB PUNCT 
154,-70.67554160271101,-47.87295269136103,NOUN VERB PROPN NOUN ADV NUM NUM PUNCT VERB PROPN NOUN PART NOUN NOUN NOUN PUNCT NOUN VERB NUM NUM ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN CCONJ NOUN NOUN PUNCT 
155,-58.149283833476765,-36.89529682764972,DET NOUN VERB PRON ADV VERB PUNCT DET VERB PROPN PUNCT PART NOUN NOUN ADV ADV VERB VERB VERB PART NOUN NOUN PUNCT 
156,0.0,0.0,NOUN PUNCT NOUN 
157,-45.25747449210901,-21.0423990616038,NOUN PART ADJ NOUN VERB PROPN NOUN NOUN NOUN PART NUM NUM ADV VERB PART NOUN NOUN PUNCT 
158,-29.608743621287456,-23.637036251222963,PUNCT NOUN ADV ADV VERB PART VERB VERB PUNCT PUNCT PRON ADV VERB PRON ADV ADV VERB PUNCT 
159,-18.257424616749272,-12.96864410837292,CCONJ NOUN PART VERB PART NOUN PUNCT NUM NOUN NOUN VERB PUNCT 
160,-22.500466297794578,-13.328799402988912,ADP NOUN NOUN VERB NUM NUM VERB PROPN PART NOUN PART PUNCT 
161,0.0,0.0,ADV PUNCT 
162,-10.644952195361656,-6.777242689508746,ADV VERB DET NOUN NOUN PART NOUN VERB PUNCT 
163,-5.829963448196416,-4.930575977526777,PROPN PROPN VERB PROPN PART NOUN PUNCT 
164,0.0,0.0,NOUN VERB PUNCT 
165,0.0,0.0,ADV VERB 
166,-38.23403135261281,-27.716100333754916,VERB ADJ NOUN NOUN PUNCT NOUN PUNCT PROPN VERB PART NOUN ADV VERB PUNCT NOUN PROPN VERB NOUN PUNCT 
167,0.0,0.0,NOUN PUNCT 
168,-26.62447275744013,-16.59191372157664,VERB VERB ADP PUNCT NOUN PUNCT PART NOUN VERB ADV VERB VERB PUNCT 
169,-9.72540114140214,-4.625470202344354,ADV NUM NUM NUM PART PUNCT 
170,-6.221811768667916,-1.79978131709828,NOUN ADV ADV VERB VERB PUNCT 
171,-6.8621145893636575,-4.597278382484394,VERB ADP NOUN PART ADJ NOUN PUNCT 
172,-29.046696068519612,-19.432516341565282,VERB PROPN NOUN VERB VERB NOUN NOUN PUNCT ADV NOUN PART NOUN ADV VERB NOUN PUNCT 
173,-81.44757527455018,-62.83793396598865,DET PROPN NOUN VERB NOUN PART PROPN VERB PART NOUN PUNCT ADV ADV VERB PART PROPN PUNCT PRON NOUN ADP DET ADJ NOUN VERB PUNCT NOUN NOUN NOUN CCONJ ADJ NOUN PROPN VERB NOUN NOUN PUNCT 
174,-9.693424675660795,-6.602897384931644,SCONJ DET NOUN ADV ADP PROPN VERB PUNCT 
175,-51.18973325337919,-39.83560171174889,VERB NOUN PART PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT PUNCT NOUN VERB PUNCT ADP PROPN VERB NOUN PART ADJ NOUN PUNCT ADV PRON PUNCT 
176,-42.29660094754587,-35.57511828677124,VERB VERB PRON VERB ADJ ADJ NOUN ADJ NOUN PUNCT NOUN ADV VERB PART NOUN NOUN VERB DET PUNCT NOUN NOUN PUNCT PUNCT 
177,-4.082867237155442,-3.609424525420512,NOUN ADV ADV NUM PUNCT 
178,-10.78296690603242,-7.881374813075264,ADP NOUN PART VERB PART VERB PART NOUN PUNCT 
179,-1.0757990429819477,-2.100365274804734,ADP NOUN NOUN PUNCT 
180,-47.65093820773081,-31.612192315441494,NOUN NUM NUM NOUN ADV VERB PUNCT ADV VERB VERB ADV NUM NOUN PUNCT NOUN ADV VERB ADV NUM NOUN ADV VERB NOUN PUNCT 
181,-22.64806098988424,-18.838465948439246,DET NOUN NOUN ADP PRON PART VERB PART VERB PRON PART NOUN VERB PUNCT 
182,-39.35262583311821,-24.242854229451368,NOUN ADV ADP NOUN NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB NOUN NOUN NOUN PART VERB PART NOUN PUNCT 
183,-28.07775122055608,-15.114627487402101,NOUN PUNCT PROPN VERB NUM PART NOUN VERB PART NOUN NOUN PUNCT 
184,-8.798896769500468,-7.335683678505976,SCONJ PRON VERB NOUN CCONJ NOUN PROPN PUNCT 
185,-3.377057796376919,-1.5805129114117062,NOUN NOUN PROPN NOUN PUNCT 
186,-80.36664364282902,-50.162258265945155,PROPN VERB PUNCT VERB NOUN PUNCT PRON X NOUN VERB VERB ADV VERB PUNCT NUM NOUN ADP VERB PART CCONJ NOUN ADV NUM NUM VERB NOUN PUNCT 
187,-11.369076102883252,-7.232994269116269,NUM NOUN ADV VERB VERB DET NUM NOUN PUNCT 
188,-4.459151152907054,-1.7846482028043515,ADV VERB PART PUNCT 
189,-9.781018291888676,-5.136822070943271,ADV VERB ADP PROPN NOUN PART NOUN PUNCT 
190,-30.758290521301486,-20.540336496344054,NOUN PUNCT NOUN NOUN ADV VERB PART DET PUNCT NOUN PUNCT PART NOUN NOUN PUNCT 
191,-35.402052439138856,-25.70621734104806,NOUN VERB PUNCT SCONJ VERB NOUN NOUN NOUN PUNCT VERB ADV VERB NOUN PUNCT ADV VERB ADJ NOUN PUNCT 
192,0.0,0.0,PRON VERB PUNCT 
193,-24.233385874591672,-16.610737512944816,PROPN NOUN ADV ADV VERB ADJ NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN PUNCT 
194,-28.592042492497185,-22.33099063104768,DET NOUN VERB NOUN PART NOUN NOUN PART VERB DET NOUN ADP NOUN PART VERB PART NOUN PUNCT 
195,-16.963870240632758,-10.805653723346177,PROPN VERB VERB VERB NUM NUM NOUN ADV VERB NOUN PUNCT 
196,-12.268105516568934,-9.80545412327621,PRON ADV VERB VERB ADP PROPN VERB VERB PUNCT 
197,-5.702186213795152,-3.027125449029735,NOUN PUNCT PRON ADV VERB VERB PUNCT 
198,-58.088495774479036,-40.92952476290778,PRON VERB PROPN NOUN VERB PUNCT PUNCT PRON VERB NOUN ADV VERB VERB NOUN NOUN PUNCT SCONJ VERB NOUN VERB PART VERB PART NOUN NOUN CCONJ NOUN PUNCT PUNCT 
199,-36.50432679881456,-16.081109697580434,PRON VERB DET NUM NOUN PART NOUN PART VERB PART PART NOUN NOUN PUNCT 
200,-10.199120536041347,-8.274820228689167,NOUN NOUN ADV VERB VERB PART VERB NOUN PUNCT 
201,-57.29406901612706,-36.90370272421233,ADV VERB ADV VERB PUNCT ADV PRON PART NOUN NOUN ADV VERB VERB PRON PUNCT ADP DET NOUN PART DET NOUN VERB NOUN PUNCT 
202,-20.436147152634437,-11.72266794682379,PROPN ADV ADP ADJ PART NOUN NOUN NOUN PART NOUN PUNCT 
203,-5.291110382305117,-3.9308869583793715,ADP PRON ADV VERB NUM NOUN PUNCT 
204,-6.20363457752254,-4.289992386179885,ADV PROPN DET NOUN NOUN NOUN PUNCT 
