,en,zhs,zhs_ud
27,-7.85231907521846,-6.03284173273059,VERB PART NOUN PUNCT 
28,-21.215833534516058,-16.752822306773627,ADV VERB NOUN VERB VERB NOUN PART NOUN NOUN PUNCT 
29,-8.203524937119596,-8.174596716522307,NOUN ADP NOUN VERB PUNCT 
30,-4.713460270587725,-4.65491670898789,PROPN VERB PUNCT 
31,-80.7337439126102,-72.55140057215567,ADV NOUN NOUN PUNCT PROPN NOUN CCONJ NOUN PART PUNCT NOUN ADV VERB PART NOUN CCONJ NOUN NOUN PUNCT NUM NUM ADJ NOUN CCONJ NOUN NOUN VERB VERB PRON PART NOUN PUNCT 
32,-22.418303110522217,-21.337590466344334,NUM ADJ NOUN ADV ADV VERB ADJ NOUN PUNCT 
33,-48.41718855766678,-47.786047268449366,VERB PUNCT PRON NUM NUM VERB ADJ NOUN VERB ADP NOUN VERB DET PROPN PUNCT PROPN PUNCT VERB VERB PUNCT 
34,-19.15253670732629,-16.784536612620215,ADV NOUN ADV VERB ADJ PART NOUN PUNCT 
35,-25.469508449792187,-23.173199846873384,ADP VERB VERB VERB VERB PART NOUN PART ADJ NOUN PUNCT 
36,-12.640374776447718,-9.947310514883771,NOUN VERB NUM NUM PUNCT 
37,-63.88845351098827,-63.654159442749396,ADV PUNCT NOUN NOUN ADP NOUN NOUN NOUN PUNCT VERB PROPN NOUN PUNCT NOUN PUNCT PROPN NOUN NOUN ADJ NOUN PUNCT PROPN NOUN NOUN PUNCT ADJ PROPN NOUN ADJ NOUN PUNCT 
38,-31.747113971722825,-30.181757705142495,PROPN PROPN ADP PROPN VERB NOUN NUM NUM PROPN NOUN PART NOUN PUNCT 
39,-53.863689722071264,-56.36443052320568,X VERB PART PROPN CCONJ PROPN VERB NOUN VERB ADP DET NOUN CCONJ ADP DET NOUN ADV PUNCT VERB PUNCT PUNCT 
40,-27.404268399985234,-23.749676805088864,VERB PART ADV VERB PART PRON ADP NUM NOUN PUNCT 
41,-21.49855602479015,-17.754580116568565,ADV ADV PRON PART NOUN ADV VERB PUNCT 
42,-17.113149577224714,-13.451236654808993,NOUN VERB NOUN PART NOUN ADV VERB PUNCT 
43,-51.75918809957346,-49.34484728235376,DET NOUN NOUN CCONJ NOUN PUNCT NOUN CCONJ NOUN PART NOUN PUNCT PROPN NOUN PROPN NUM NUM VERB PROPN PART NOUN 
44,-8.849499721617793,-8.894990092747976,PROPN NOUN PROPN VERB PUNCT 
45,-12.416985830417676,-13.162690228085621,PROPN CCONJ NOUN PROPN VERB PUNCT 
46,-54.16961538602766,-47.277589087206266,NOUN VERB NUM PART NOUN PUNCT ADV PROPN NUM PROPN NOUN ADV VERB PUNCT ADV VERB VERB DET NOUN PART PUNCT 
47,-26.91671313510601,-26.04005885116233,PUNCT VERB PART DET NOUN VERB PRON NOUN PUNCT PROPN VERB PUNCT 
48,-31.09046230067204,-30.004881286825636,PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT NUM NUM ADJ PART NOUN 
49,-9.39057866389187,-7.631699142069883,NOUN NOUN VERB NOUN NOUN PUNCT 
50,-12.921798906678063,-14.72689334124641,PROPN PUNCT PROPN CCONJ PROPN NOUN 
51,-1.7626315688668424,-1.4433711633684159,NOUN NOUN 
52,-18.93590794822476,-16.996918370212324,PROPN PUNCT PROPN NOUN VERB NOUN VERB PART NOUN 
53,-19.104783587430354,-18.911565610262194,NOUN PART NOUN PUNCT ADJ NOUN VERB ADJ NOUN 
54,-25.4249805344038,-26.641353719948203,NOUN NOUN PART PROPN ADP DET NUM VERB ADJ NOUN PUNCT 
55,-17.94538359053662,-16.73301847563248,ADP PROPN ADV ADV VERB NOUN VERB PUNCT 
56,-34.94530777094782,-32.39343711503931,ADV VERB NOUN NOUN PART NOUN PROPN ADP DET NOUN PART NOUN NOUN VERB NOUN PUNCT 
57,-13.717634601376647,-10.777798548063643,VERB VERB PART NOUN NOUN NOUN PUNCT 
58,-4.509187680411694,-5.404818666398924,ADJ NOUN PUNCT 
59,-11.581210009210237,-11.629512526488178,DET NOUN ADV VERB NOUN PUNCT 
60,-25.039347876049113,-24.073622601539107,VERB NOUN NOUN ADV VERB VERB DET NUM ADJ NOUN PUNCT 
61,-35.05928570461061,-31.443483126817565,PRON VERB X NOUN VERB VERB X VERB CCONJ VERB NOUN PUNCT 
62,-19.619363417936057,-15.330727922900142,NOUN NUM NOUN ADV VERB PART VERB PUNCT 
63,-17.608392084596,-14.501128312303349,NOUN NOUN PART NOUN PUNCT VERB NOUN PUNCT PUNCT 
64,-11.665059936610172,-10.3045953675312,NOUN VERB PRON VERB NOUN PUNCT 
65,-43.74887033522832,-38.61347785937278,ADV VERB PART PUNCT PROPN NOUN NOUN PUNCT ADV VERB PRON VERB VERB ADJ NOUN PART NOUN PUNCT 
66,-21.934560772192697,-18.304193168757624,PROPN NOUN NUM NUM NOUN NOUN ADV VERB PUNCT 
67,-77.8665579597655,-75.5042406206305,NUM VERB PROPN NOUN NOUN VERB PUNCT SCONJ ADV ADP NOUN VERB PUNCT ADV ADP PROPN VERB ADJ PROPN VERB ADP PROPN NOUN PART NUM NOUN PUNCT NOUN VERB NOUN VERB PUNCT 
68,-18.425268335865617,-15.561973355960772,ADV ADV PROPN ADV VERB NOUN NOUN PUNCT 
69,-10.71158175529403,-8.482662572020423,VERB NUM NOUN VERB PUNCT 
70,-50.75915257163142,-51.81268215332578,VERB PART NOUN VERB PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN PUNCT 
71,-40.93445122257787,-36.76689522467176,ADP NOUN PART NOUN PART PUNCT PROPN ADV VERB NOUN PUNCT ADV ADP NOUN ADV VERB PUNCT 
72,-75.72509708906199,-68.62352704065825,PROPN VERB PUNCT ADP PROPN NOUN NOUN ADP NOUN NOUN VERB NOUN NOUN PART VERB PART PUNCT NOUN NOUN ADP NUM NUM PART ADV VERB NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
73,-10.470969582246825,-11.182170993051514,PROPN PUNCT ADP NOUN NOUN NOUN 
74,-34.291530237143355,-31.213110984273342,NOUN NOUN VERB NOUN NOUN CCONJ ADJ NOUN PART VERB PRON NOUN PART NOUN PUNCT 
75,-37.7249251718907,-42.64953876256025,ADP VERB ADJ NOUN PUNCT NOUN ADP NOUN NOUN ADP ADJ ADJ NOUN PUNCT VERB ADJ NOUN PUNCT 
76,-25.638722550940475,-24.390242651491565,NUM VERB ADP ADP NOUN PRON ADV ADV VERB PUNCT 
77,-32.92642999157062,-31.568157438206025,PROPN NOUN PROPN PROPN PART NOUN NOUN NOUN NOUN SCONJ ADV ADV VERB PUNCT 
78,-22.88207243523601,-18.92137698194601,ADV VERB ADV VERB PROPN NOUN PART NOUN NOUN PUNCT 
79,-76.61991030115422,-66.40544098953995,PROPN CCONJ NOUN PART NOUN ADV VERB PUNCT PROPN NOUN NOUN NOUN ADV VERB VERB NOUN NOUN PART NOUN NOUN PUNCT VERB NOUN NOUN CCONJ NOUN ADV VERB PUNCT ADV VERB NOUN PUNCT 
80,-9.871606815302638,-8.771725979101655,PROPN NOUN ADV VERB PUNCT 
81,-34.90673308505601,-34.801229761721714,PROPN NUM NOUN PROPN VERB VERB PUNCT ADJ NOUN PUNCT PUNCT ADP NOUN PROPN NOUN PUNCT 
82,-49.974798062050546,-46.579673935660125,PROPN NOUN PROPN VERB ADP NOUN NOUN PART NOUN DET NOUN PART X VERB PROPN NOUN NOUN PART NOUN NOUN PUNCT 
83,-18.005436685139763,-17.077750004543887,VERB PROPN NOUN VERB VERB VERB ADJ NOUN PUNCT 
84,-3.996720720255349,-3.512457708102171,NOUN PUNCT VERB 
85,-55.82749812629139,-51.46566251398351,DET NOUN ADV ADV VERB VERB PROPN NOUN PUNCT ADJ NOUN ADP NUM NUM PART PUNCT NUM NUM NOUN PUNCT PUNCT 
86,-29.903979627940636,-28.917137726691646,ADP DET NUM NUM VERB NOUN CCONJ NOUN PART NOUN NOUN PUNCT 
87,-53.6368324070611,-44.75407810893751,ADP PROPN NOUN NOUN NUM NOUN NOUN VERB PART VERB NOUN NOUN PART NOUN NOUN ADV VERB VERB NUM NUM NOUN PUNCT 
88,-59.22333594296493,-58.63504711358692,ADP PROPN NOUN NOUN VERB NUM NOUN NOUN PUNCT PROPN NOUN NOUN PROPN NOUN NOUN ADP NOUN NOUN VERB NUM NOUN CCONJ NOUN ADJ ADJ NOUN PUNCT 
89,-36.411314823945276,-34.6988355688389,PROPN VERB PUNCT PUNCT PROPN ADP NOUN VERB PART PRON PRON PART NOUN PUNCT PUNCT 
90,-11.156196616303568,-9.814716849548745,NOUN VERB PROPN VERB VERB PUNCT 
91,-17.814492022569237,-14.208642298937516,NOUN NOUN NOUN ADV ADV VERB ADV PUNCT 
92,-16.280987667279756,-12.993038387867061,NOUN ADV VERB VERB VERB NOUN VERB PUNCT 
93,-7.08686815275095,-7.45161892937956,PROPN PROPN VERB PUNCT 
94,-45.28370174346258,-40.92229497839398,ADP NOUN PART PUNCT ADV NOUN CCONJ NOUN NOUN PUNCT VERB NOUN ADP NUM NUM ADV VERB PUNCT 
95,-17.14650507096344,-14.389724386604442,PROPN NOUN PART ADV VERB NOUN NOUN PUNCT 
96,-15.323748583609268,-16.564703377697317,PROPN NOUN PROPN ADP PROPN VERB NOUN PUNCT 
97,-55.79561131448351,-51.20265734414637,ADJ PART NOUN ADV VERB PART PROPN NUM NOUN PUNCT ADV ADP PROPN VERB CCONJ PROPN NOUN PART NOUN PART PUNCT 
98,-23.169550158894033,-20.306388290009785,ADV ADV VERB PRON VERB VERB PROPN NOUN NOUN PUNCT 
99,-15.331472654854979,-14.696101497799198,NOUN CCONJ NOUN NOUN PROPN VERB NOUN PUNCT 
100,-36.740043990464045,-38.619973669128136,ADP PROPN PROPN ADV ADJ NOUN NOUN VERB ADJ ADJ NUM NOUN PART PROPN PUNCT 
101,-21.90981498129444,-20.24106662927169,NOUN VERB NOUN VERB PRON VERB ADV ADJ NOUN PUNCT 
102,-23.103979043187834,-21.121070026874882,PRON ADV VERB PRON ADV VERB VERB PROPN PUNCT 
103,-19.05963672481785,-15.740105107903782,ADV X ADV NOUN VERB NOUN PUNCT 
104,-76.11721613528489,-67.25786331012317,NOUN NOUN VERB PROPN NOUN PART NOUN PUNCT ADV ADP NOUN NOUN PART PUNCT ADV VERB PART PROPN NOUN NOUN PUNCT PRON ADP PROPN NOUN PART ADV VERB VERB PART PUNCT 
105,-59.39126978113028,-54.76922026295077,PROPN CCONJ NOUN NOUN ADV VERB NOUN VERB PUNCT PROPN PART PROPN PROPN VERB NOUN NOUN PART NOUN ADV ADV NOUN ADP PROPN VERB PUNCT 
106,-84.3091209220618,-82.36207455937901,VERB DET NOUN ADV ADV VERB PUNCT VERB DET PRON VERB VERB PART NOUN PUNCT VERB ADP PRON NOUN PART VERB ADJ NOUN PUNCT PRON ADV VERB ADP VERB CCONJ VERB PRON PUNCT 
107,-100.18636335008179,-89.67177184249856,ADV ADP ADJ NOUN PUNCT NOUN VERB PART NOUN ADV VERB ADV VERB PUNCT ADV ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT NOUN PART NOUN PART PUNCT NOUN NOUN ADV VERB PART NOUN NOUN ADV ADV VERB CCONJ VERB PUNCT 
108,-3.3955149758480694,-2.67343810674535,ADV PUNCT 
109,-63.15810645356413,-60.56950568389163,NUM NUM NOUN PART PUNCT PROPN NOUN NOUN VERB NOUN PROPN NOUN NOUN VERB ADP PROPN VERB NOUN ADP ADJ NOUN VERB ADJ NOUN PART PROPN PUNCT 
110,-13.01046561993337,-10.149651002844356,ADV VERB NOUN NOUN PART PUNCT 
111,-23.84259197185031,-21.054961918848583,PRON VERB PART ADP NOUN VERB VERB PART NOUN PUNCT 
112,-42.639762116540616,-38.549833729037886,DET VERB VERB PUNCT VERB PART VERB PRON PUNCT PART NOUN PUNCT VERB ADV VERB PRON PUNCT 
113,-89.46456374499375,-79.3371236298295,ADV VERB ADV VERB PART NOUN PUNCT ADV ADP NOUN VERB VERB NOUN NOUN PUNCT NOUN ADV VERB ADP NOUN ADP NOUN PART VERB VERB PUNCT NOUN ADV VERB ADP NOUN PART PART ADJ NOUN VERB PUNCT 
114,-14.0402986685098,-13.878445715796124,PROPN PUNCT VERB NOUN CCONJ NOUN VERB 
115,-40.93629420004097,-35.19546981207871,ADV NOUN VERB PART NOUN PUNCT PUNCT ADV VERB NOUN PART NOUN ADP PROPN ADV VERB PUNCT 
116,-52.72443579811606,-50.48403775354579,PROPN ADP NOUN PART VERB PUNCT VERB ADP VERB NOUN VERB ADV VERB ADP PROPN PART NOUN NOUN PUNCT VERB ADJ NOUN PUNCT 
117,-16.595855559800256,-15.138703881616102,PROPN PUNCT PROPN VERB NOUN PART NOUN NOUN 
118,-6.791029951696139,-5.3468762134907,ADV ADV PUNCT 
119,-64.40474113928238,-59.595921048867815,NOUN PUNCT NOUN ADJ NOUN VERB NOUN PUNCT PROPN PROPN NOUN ADP PROPN PROPN NOUN VERB VERB PART PRON PART NUM PUNCT NUM NUM NOUN PUNCT 
120,-24.880376060078888,-22.20306372957725,NOUN ADV ADP NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN VERB NOUN PUNCT 
121,-22.323679702980932,-19.613460965336436,ADJ NOUN ADV ADV ADV VERB NOUN NOUN NOUN PUNCT 
122,-15.129132411709296,-12.9029982815219,PROPN VERB VERB ADV VERB VERB PUNCT 
123,-47.96417854597395,-44.94877011309709,PROPN ADV VERB ADP PROPN VERB VERB PUNCT NOUN NUM ADJ NOUN NOUN ADV VERB ADP NOUN PART VERB PUNCT 
124,-4.102683957291343,-3.301585651964636,NOUN VERB PUNCT 
125,-42.395452400017106,-40.93143466297613,ADV VERB NOUN DET NOUN PUNCT DET NOUN ADV NUM NUM VERB ADP PROPN NOUN PART PUNCT 
126,-22.186052125012907,-20.73563077760141,ADV PRON VERB DET NOUN NOUN ADV PART PUNCT 
127,-35.31159084692998,-27.751004575714585,ADV VERB NUM NOUN PART PUNCT ADV ADV VERB VERB PART VERB PUNCT 
128,-4.100840979828252,-4.873011064557672,ADP NOUN PUNCT 
129,-2.2340891513885066,-2.0690865447337554,PUNCT PROPN 
130,-10.89371390898748,-8.648461865455335,ADV ADV VERB NOUN PUNCT 
131,-20.07300259388093,-16.737016010458852,PRON VERB ADV VERB NUM NUM PUNCT 
132,-31.054510944782898,-30.505990771208477,VERB NOUN ADP NOUN PART ADP NOUN PUNCT ADV NOUN NOUN NOUN DET NOUN PUNCT 
133,-22.413677752777733,-21.24425921439611,NOUN PROPN SCONJ VERB PART ADV VERB VERB PUNCT 
134,-2.2340891513885066,-2.0690865447337554,PUNCT PUNCT 
135,-43.63022393215775,-42.57029746706481,DET NOUN NOUN VERB NOUN CCONJ NOUN NOUN ADP VERB PART ADJ NOUN PART VERB PRON VERB NOUN PUNCT 
136,-29.465693486330956,-29.08545622383932,NOUN VERB ADP DET NOUN PUNCT NOUN VERB NOUN PART NOUN CCONJ NOUN PUNCT 
137,-72.78429927608849,-68.21279881893525,DET NOUN VERB PUNCT ADP NOUN PART NOUN PUNCT DET NUM NOUN ADV VERB PUNCT ADJ PART NOUN ADV VERB PUNCT ADV ADV VERB VERB PART ADJ NOUN PUNCT 
138,-32.64406776498761,-30.977264380301015,PROPN VERB PROPN CCONJ PROPN NOUN VERB PROPN NOUN NOUN VERB NOUN PART NOUN PUNCT 
139,-31.05040051464433,-25.783215425603174,NOUN NUM PART NOUN ADV VERB PART NOUN PART ADJ NOUN PUNCT 
140,-21.636664664072555,-18.68761574438513,NOUN PROPN NOUN PART NOUN VERB PART PROPN NOUN PUNCT 
141,-61.845244760008924,-55.70394234141487,NUM NUM NOUN ADV VERB VERB NOUN VERB PROPN PUNCT NUM NUM ADJ PART PROPN NOUN CCONJ PROPN NOUN PROPN PART NOUN PUNCT 
142,-11.988358526248525,-10.272915116490676,NOUN PROPN VERB NOUN PART PUNCT 
143,-33.16639716771028,-32.265882800873285,ADP NOUN VERB VERB VERB NOUN PUNCT PRON X NOUN VERB DET NOUN PUNCT 
144,-57.24334860886546,-58.3951878770921,NOUN CCONJ NOUN VERB PRON NOUN PART ADJ NOUN PUNCT CCONJ ADP ADJ NOUN X NOUN VERB ADP ADJ VERB PART PUNCT 
145,-11.19543320382491,-10.456028114039114,CCONJ VERB NOUN NOUN NOUN PUNCT 
146,-19.48655745938794,-16.24793887520066,VERB PROPN NOUN NOUN PART ADV VERB NOUN PUNCT 
147,-12.786093639739939,-10.305137248815234,NOUN NOUN ADV VERB NOUN NOUN PUNCT 
148,-17.465409475640357,-18.87564335639949,ADP NOUN CCONJ NOUN NOUN NOUN ADJ NOUN PUNCT 
149,-18.555016497751232,-15.775277575952256,PROPN ADV ADV VERB NOUN NOUN NOUN NOUN PUNCT 
150,-12.526597315968708,-9.87852880883227,ADV ADV ADV VERB PUNCT 
151,-26.228261215938748,-20.511804842955932,ADV VERB NUM NUM NOUN NOUN VERB PART VERB PUNCT 
152,-82.53350457555845,-73.81872127668538,ADV PROPN VERB PRON NOUN ADV ADP DET PROPN NOUN VERB PART NUM NUM PART NOUN PUNCT ADV DET NOUN VERB NUM NUM VERB VERB PART NOUN VERB PART PUNCT 
153,-20.00392477357592,-18.410970638487314,NUM NOUN NOUN ADP PROPN NOUN ADV VERB PUNCT 
154,-77.67737702058928,-68.020253087751,NOUN VERB PROPN NOUN ADV NUM NUM PUNCT VERB PROPN NOUN PART NOUN NOUN NOUN PUNCT NOUN VERB NUM NUM ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN CCONJ NOUN NOUN PUNCT 
155,-55.48132455965536,-50.907503812468015,DET NOUN VERB PRON ADV VERB PUNCT DET VERB PROPN PUNCT PART NOUN NOUN ADV ADV VERB VERB VERB PART NOUN NOUN PUNCT 
156,-3.996720720255349,-3.512457708102171,NOUN PUNCT NOUN 
157,-45.320600901410785,-38.09110805615588,NOUN PART ADJ NOUN VERB PROPN NOUN NOUN NOUN PART NUM NUM ADV VERB PART NOUN NOUN PUNCT 
158,-47.811755006377304,-40.44299798224734,PUNCT NOUN ADV ADV VERB PART VERB VERB PUNCT PUNCT PRON ADV VERB PRON ADV ADV VERB PUNCT 
159,-29.300321957937182,-24.612074903728978,CCONJ NOUN PART VERB PART NOUN PUNCT NUM NOUN NOUN VERB PUNCT 
160,-30.716577831584768,-26.381121613329658,ADP NOUN NOUN VERB NUM NUM VERB PROPN PART NOUN PART PUNCT 
161,-3.3955149758480694,-2.67343810674535,ADV PUNCT 
162,-19.433529084428695,-17.66235425921877,ADV VERB DET NOUN NOUN PART NOUN VERB PUNCT 
163,-14.972542721708132,-14.4229483939056,PROPN PROPN VERB PROPN PART NOUN PUNCT 
164,-4.102683957291343,-3.301585651964636,NOUN VERB PUNCT 
165,-3.3955149758480694,-2.67343810674535,ADV VERB 
166,-41.276788390711076,-37.2598907001218,VERB ADJ NOUN NOUN PUNCT NOUN PUNCT PROPN VERB PART NOUN ADV VERB PUNCT NOUN PROPN VERB NOUN PUNCT 
167,-1.7626315688668424,-1.4433711633684159,NOUN PUNCT 
168,-29.177062887369793,-25.15032194788601,VERB VERB ADP PUNCT NOUN PUNCT PART NOUN VERB ADV VERB VERB PUNCT 
169,-19.95168632250975,-15.373281481890006,ADV NUM NUM NUM PART PUNCT 
170,-13.233766297411982,-10.506676354051555,NOUN ADV ADV VERB VERB PUNCT 
171,-14.699716166591566,-14.867300300318773,VERB ADP NOUN PART ADJ NOUN PUNCT 
172,-35.08416107007404,-29.037005993977456,VERB PROPN NOUN VERB VERB NOUN NOUN PUNCT ADV NOUN PART NOUN ADV VERB NOUN PUNCT 
173,-84.8243022672401,-83.84676252659956,DET PROPN NOUN VERB NOUN PART PROPN VERB PART NOUN PUNCT ADV ADV VERB PART PROPN PUNCT PRON NOUN ADP DET ADJ NOUN VERB PUNCT NOUN NOUN NOUN CCONJ ADJ NOUN PROPN VERB NOUN NOUN PUNCT 
174,-18.642526776167006,-22.437331662036744,SCONJ DET NOUN ADV ADP PROPN VERB PUNCT 
175,-58.61470738539326,-55.011340350963714,VERB NOUN PART PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT PUNCT NOUN VERB PUNCT ADP PROPN VERB NOUN PART ADJ NOUN PUNCT ADV PRON PUNCT 
176,-51.90584033599714,-50.80350858537582,VERB VERB PRON VERB ADJ ADJ NOUN ADJ NOUN PUNCT NOUN ADV VERB PART NOUN NOUN VERB DET PUNCT NOUN NOUN PUNCT PUNCT 
177,-12.82250693014117,-10.113109808318683,NOUN ADV ADV NUM PUNCT 
178,-21.792482679325445,-18.22657944741639,ADP NOUN PART VERB PART VERB PART NOUN PUNCT 
179,-5.8634725486950945,-6.316382227926088,ADP NOUN NOUN PUNCT 
180,-64.19270115150175,-51.421550878969484,NOUN NUM NUM NOUN ADV VERB PUNCT ADV VERB VERB ADV NUM NOUN PUNCT NOUN ADV VERB ADV NUM NOUN ADV VERB NOUN PUNCT 
181,-35.134930187875746,-33.14213083099466,DET NOUN NOUN ADP PRON PART VERB PART VERB PRON PART NOUN VERB PUNCT 
182,-42.86011273953901,-37.604479316703596,NOUN ADV ADP NOUN NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB NOUN NOUN NOUN PART VERB PART NOUN PUNCT 
183,-28.106243731300523,-23.141076988783006,NOUN PUNCT PROPN VERB NUM PART NOUN VERB PART NOUN NOUN PUNCT 
184,-19.378232581847758,-21.53563141200035,SCONJ PRON VERB NOUN CCONJ NOUN PROPN PUNCT 
185,-7.661302588763752,-7.126815710496918,NOUN NOUN PROPN NOUN PUNCT 
186,-73.3850799867446,-64.32207485945278,PROPN VERB PUNCT VERB NOUN PUNCT PRON X NOUN VERB VERB ADV VERB PUNCT NUM NOUN ADP VERB PART CCONJ NOUN ADV NUM NUM VERB NOUN PUNCT 
187,-22.45895321679111,-20.13345187800353,NUM NOUN ADV VERB VERB DET NUM NOUN PUNCT 
188,-9.485202482199687,-7.262908676107525,ADV VERB PART PUNCT 
189,-17.72208291305801,-16.375993124425282,ADV VERB ADP PROPN NOUN PART NOUN PUNCT 
190,-32.83327397469736,-29.07276897569501,NOUN PUNCT NOUN NOUN ADV VERB PART DET PUNCT NOUN PUNCT PART NOUN NOUN PUNCT 
191,-42.628235915429045,-39.491730951250126,NOUN VERB PUNCT SCONJ VERB NOUN NOUN NOUN PUNCT VERB ADV VERB NOUN PUNCT ADV VERB ADJ NOUN PUNCT 
192,-5.799744410451986,-5.559638552198146,PRON VERB PUNCT 
193,-33.07442663267865,-30.607596518249675,PROPN NOUN ADV ADV VERB ADJ NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN PUNCT 
194,-41.33608704441925,-38.45514104244019,DET NOUN VERB NOUN PART NOUN NOUN PART VERB DET NOUN ADP NOUN PART VERB PART NOUN PUNCT 
195,-27.192086368599355,-22.435465471177867,PROPN VERB VERB VERB NUM NUM NOUN ADV VERB NOUN PUNCT 
196,-20.927033844698187,-20.034062246313084,PRON ADV VERB VERB ADP PROPN VERB VERB PUNCT 
197,-15.532032494979905,-13.603748855641886,NOUN PUNCT PRON ADV VERB VERB PUNCT 
198,-69.62522255330416,-63.3170803231986,PRON VERB PROPN NOUN VERB PUNCT PUNCT PRON VERB NOUN ADV VERB VERB NOUN NOUN PUNCT SCONJ VERB NOUN VERB PART VERB PART NOUN NOUN CCONJ NOUN PUNCT PUNCT 
199,-36.778088462834496,-31.650342053201193,PRON VERB DET NUM NOUN PART NOUN PART VERB PART PART NOUN NOUN PUNCT 
200,-19.453201965649214,-15.309451143405212,NOUN NOUN ADV VERB VERB PART VERB NOUN PUNCT 
201,-59.9612806979046,-56.05708917501667,ADV VERB ADV VERB PUNCT ADV PRON PART NOUN NOUN ADV VERB VERB PRON PUNCT ADP DET NOUN PART DET NOUN VERB NOUN PUNCT 
