,en,zhs,zhs_ud
23,-9.96389303662556,-9.352864065313993,PRON ADV VERB VERB ADP NOUN CCONJ NOUN PUNCT 
24,-36.03004005136629,-27.28711512321678,PROPN NOUN VERB VERB VERB VERB PRON PUNCT ADV VERB NOUN VERB PUNCT PUNCT PROPN PUNCT PROPN PUNCT 
25,-5.970929060875754,-3.445101864107989,DET VERB PROPN NOUN PART NOUN PUNCT 
26,-33.31295455321766,-27.271317462289236,PUNCT NOUN VERB PRON PUNCT PUNCT NOUN NOUN PROPN VERB NOUN VERB VERB PROPN PART NOUN 
27,-1.5926307941177191,-0.8219754176342698,VERB PART NOUN PUNCT 
28,-15.063625724044833,-8.986446708337061,ADV VERB NOUN VERB VERB NOUN PART NOUN NOUN PUNCT 
29,-2.715006558862061,-1.364867038096709,NOUN ADP NOUN VERB PUNCT 
30,0.0,0.0,PROPN VERB PUNCT 
31,-72.815810692123,-49.583087470663884,ADV NOUN NOUN PUNCT PROPN NOUN CCONJ NOUN PART PUNCT NOUN ADV VERB PART NOUN CCONJ NOUN NOUN PUNCT NUM NUM ADJ NOUN CCONJ NOUN NOUN VERB VERB PRON PART NOUN PUNCT 
32,-12.194845408478189,-8.478981181126414,NUM ADJ NOUN ADV ADV VERB ADJ NOUN PUNCT 
33,-42.08591397777978,-36.48092507828977,VERB PUNCT PRON NUM NUM VERB ADJ NOUN VERB ADP NOUN VERB DET PROPN PUNCT PROPN PUNCT VERB VERB PUNCT 
34,-13.244565280630049,-6.246644789380924,ADV NOUN ADV VERB ADJ PART NOUN PUNCT 
35,-26.625012603990662,-13.990365191480926,ADP VERB VERB VERB VERB PART NOUN PART ADJ NOUN PUNCT 
36,-2.5498791045405387,-0.6843126005029659,NOUN VERB NUM NUM PUNCT 
37,-65.06593199863427,-53.13405291691956,ADV PUNCT NOUN NOUN ADP NOUN NOUN NOUN PUNCT VERB PROPN NOUN PUNCT NOUN PUNCT PROPN NOUN NOUN ADJ NOUN PUNCT PROPN NOUN NOUN PUNCT ADJ PROPN NOUN ADJ NOUN PUNCT 
38,-23.629265996392263,-15.876681504363482,PROPN PROPN ADP PROPN VERB NOUN NUM NUM PROPN NOUN PART NOUN PUNCT 
39,-36.897205012528126,-43.58051691953937,X VERB PART PROPN CCONJ PROPN VERB NOUN VERB ADP DET NOUN CCONJ ADP DET NOUN ADV PUNCT VERB PUNCT PUNCT 
40,-15.89757538960933,-12.92727369377057,VERB PART ADV VERB PART PRON ADP NUM NOUN PUNCT 
41,-13.15900650334943,-5.136515662932364,ADV ADV PRON PART NOUN ADV VERB PUNCT 
42,-9.92290839571602,-5.481382257638849,NOUN VERB NOUN PART NOUN ADV VERB PUNCT 
43,-42.47535056822363,-32.40530423053595,DET NOUN NOUN CCONJ NOUN PUNCT NOUN CCONJ NOUN PART NOUN PUNCT PROPN NOUN PROPN NUM NUM VERB PROPN PART NOUN 
44,-2.5892357058391644,-1.8686214002315071,PROPN NOUN PROPN VERB PUNCT 
45,-6.1907678308159415,-4.895956409931593,PROPN CCONJ NOUN PROPN VERB PUNCT 
46,-46.94015671690727,-33.655715951654415,NOUN VERB NUM PART NOUN PUNCT ADV PROPN NUM PROPN NOUN ADV VERB PUNCT ADV VERB VERB DET NOUN PART PUNCT 
47,-21.074476966699773,-20.001500223768865,PUNCT VERB PART DET NOUN VERB PRON NOUN PUNCT PROPN VERB PUNCT 
48,-19.699528501011507,-13.493318384602098,PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT NUM NUM ADJ PART NOUN 
49,-4.906506740719612,-2.912201528656346,NOUN NOUN VERB NOUN NOUN PUNCT 
50,-3.08071161137068,-2.996461356201345,PROPN PUNCT PROPN CCONJ PROPN NOUN 
51,0.0,0.0,NOUN NOUN 
52,-13.938166356945107,-9.549851542059567,PROPN PUNCT PROPN NOUN VERB NOUN VERB PART NOUN 
53,-11.164795970222873,-11.91287510485437,NOUN PART NOUN PUNCT ADJ NOUN VERB ADJ NOUN 
54,-21.26485319314609,-18.99558114355864,NOUN NOUN PART PROPN ADP DET NUM VERB ADJ NOUN PUNCT 
55,-9.18117751040037,-5.870843440526379,ADP PROPN ADV ADV VERB NOUN VERB PUNCT 
56,-29.13868634829849,-22.04481294919406,ADV VERB NOUN NOUN PART NOUN PROPN ADP DET NOUN PART NOUN NOUN VERB NOUN PUNCT 
57,-10.272662651144735,-3.9636530400863723,VERB VERB PART NOUN NOUN NOUN PUNCT 
58,0.0,0.0,ADJ NOUN PUNCT 
59,-3.794673395444179,-1.9986567040380743,DET NOUN ADV VERB NOUN PUNCT 
60,-17.71252635948697,-13.87636545375755,VERB NOUN NOUN ADV VERB VERB DET NUM ADJ NOUN PUNCT 
61,-25.70930882636359,-16.052002980283383,PRON VERB X NOUN VERB VERB X VERB CCONJ VERB NOUN PUNCT 
62,-7.036800541353807,-6.87534657070271,NOUN NUM NOUN ADV VERB PART VERB PUNCT 
63,-8.912658527087277,-7.149839825412824,NOUN NOUN PART NOUN PUNCT VERB NOUN PUNCT PUNCT 
64,-4.941520773633383,-3.0031267432089646,NOUN VERB PRON VERB NOUN PUNCT 
65,-34.46205194569232,-24.599884871943896,ADV VERB PART PUNCT PROPN NOUN NOUN PUNCT ADV VERB PRON VERB VERB ADJ NOUN PART NOUN PUNCT 
66,-13.970068232942586,-5.916376949545811,PROPN NOUN NUM NUM NOUN NOUN ADV VERB PUNCT 
67,-79.50103297031357,-58.36531215473049,NUM VERB PROPN NOUN NOUN VERB PUNCT SCONJ ADV ADP NOUN VERB PUNCT ADV ADP PROPN VERB ADJ PROPN VERB ADP PROPN NOUN PART NUM NOUN PUNCT NOUN VERB NOUN VERB PUNCT 
68,-8.934643724505895,-5.617112411137454,ADV ADV PROPN ADV VERB NOUN NOUN PUNCT 
69,-3.185539404600609,-1.4237062926596038,VERB NUM NOUN VERB PUNCT 
70,-26.76053308066308,-24.147598539119148,VERB PART NOUN VERB PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN PUNCT 
71,-34.85697143250822,-22.09088599450875,ADP NOUN PART NOUN PART PUNCT PROPN ADV VERB NOUN PUNCT ADV ADP NOUN ADV VERB PUNCT 
72,-72.4437426660464,-49.145633211308244,PROPN VERB PUNCT ADP PROPN NOUN NOUN ADP NOUN NOUN VERB NOUN NOUN PART VERB PART PUNCT NOUN NOUN ADP NUM NUM PART ADV VERB NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
73,-4.641639865769482,-1.8677966075159338,PROPN PUNCT ADP NOUN NOUN NOUN 
74,-26.950235397989918,-20.28943911532337,NOUN NOUN VERB NOUN NOUN CCONJ ADJ NOUN PART VERB PRON NOUN PART NOUN PUNCT 
75,-23.891261380280575,-27.320956820486835,ADP VERB ADJ NOUN PUNCT NOUN ADP NOUN NOUN ADP ADJ ADJ NOUN PUNCT VERB ADJ NOUN PUNCT 
76,-16.815718518951357,-13.718845938927856,NUM VERB ADP ADP NOUN PRON ADV ADV VERB PUNCT 
77,-25.546488346625047,-20.742068809874084,PROPN NOUN PROPN PROPN PART NOUN NOUN NOUN NOUN SCONJ ADV ADV VERB PUNCT 
78,-15.94371201090685,-8.88895623143751,ADV VERB ADV VERB PROPN NOUN PART NOUN NOUN PUNCT 
79,-72.6383209564776,-43.92715742990556,PROPN CCONJ NOUN PART NOUN ADV VERB PUNCT PROPN NOUN NOUN NOUN ADV VERB VERB NOUN NOUN PART NOUN NOUN PUNCT VERB NOUN NOUN CCONJ NOUN ADV VERB PUNCT ADV VERB NOUN PUNCT 
80,-1.2799139575613188,-0.4101020449150113,PROPN NOUN ADV VERB PUNCT 
81,-33.46319829972023,-27.26144651846031,PROPN NUM NOUN PROPN VERB VERB PUNCT ADJ NOUN PUNCT PUNCT ADP NOUN PROPN NOUN PUNCT 
82,-52.19122052823569,-36.62282110902512,PROPN NOUN PROPN VERB ADP NOUN NOUN PART NOUN DET NOUN PART X VERB PROPN NOUN NOUN PART NOUN NOUN PUNCT 
83,-11.953328757725142,-9.394514623455436,VERB PROPN NOUN VERB VERB VERB ADJ NOUN PUNCT 
84,0.0,0.0,NOUN PUNCT VERB 
85,-46.959100430145895,-31.323654577059965,DET NOUN ADV ADV VERB VERB PROPN NOUN PUNCT ADJ NOUN ADP NUM NUM PART PUNCT NUM NUM NOUN PUNCT PUNCT 
86,-19.76943110003179,-13.015056280215346,ADP DET NUM NUM VERB NOUN CCONJ NOUN PART NOUN NOUN PUNCT 
87,-44.86216168914991,-31.246063678294462,ADP PROPN NOUN NOUN NUM NOUN NOUN VERB PART VERB NOUN NOUN PART NOUN NOUN ADV VERB VERB NUM NUM NOUN PUNCT 
88,-57.681049346266896,-45.18818512026385,ADP PROPN NOUN NOUN VERB NUM NOUN NOUN PUNCT PROPN NOUN NOUN PROPN NOUN NOUN ADP NOUN NOUN VERB NUM NOUN CCONJ NOUN ADJ ADJ NOUN PUNCT 
89,-34.91353658700479,-23.26378509711633,PROPN VERB PUNCT PUNCT PROPN ADP NOUN VERB PART PRON PRON PART NOUN PUNCT PUNCT 
90,-5.125281521938201,-4.272828981522759,NOUN VERB PROPN VERB VERB PUNCT 
91,-12.119495761719882,-7.859158837781858,NOUN NOUN NOUN ADV ADV VERB ADV PUNCT 
92,-11.50854791480344,-7.267686323064638,NOUN ADV VERB VERB VERB NOUN VERB PUNCT 
93,-2.2279097059158435,-1.0834500409284322,PROPN PROPN VERB PUNCT 
94,-39.19677948503963,-28.4825764558554,ADP NOUN PART PUNCT ADV NOUN CCONJ NOUN NOUN PUNCT VERB NOUN ADP NUM NUM ADV VERB PUNCT 
95,-8.84062110609233,-6.742819008757531,PROPN NOUN PART ADV VERB NOUN NOUN PUNCT 
96,-9.55215644824879,-7.242859246645921,PROPN NOUN PROPN ADP PROPN VERB NOUN PUNCT 
97,-47.7552419873938,-36.371472804351896,ADJ PART NOUN ADV VERB PART PROPN NUM NOUN PUNCT ADV ADP PROPN VERB CCONJ PROPN NOUN PART NOUN PART PUNCT 
98,-14.578553062951215,-10.87537664682284,ADV ADV VERB PRON VERB VERB PROPN NOUN NOUN PUNCT 
99,-11.233523535218009,-8.20694614545729,NOUN CCONJ NOUN NOUN PROPN VERB NOUN PUNCT 
100,-37.43484978488537,-33.59623505370276,ADP PROPN PROPN ADV ADJ NOUN NOUN VERB ADJ ADJ NUM NOUN PART PROPN PUNCT 
101,-14.371059102706498,-13.97303791860237,NOUN VERB NOUN VERB PRON VERB ADV ADJ NOUN PUNCT 
102,-14.331966453184899,-9.501188594712731,PRON ADV VERB PRON ADV VERB VERB PROPN PUNCT 
103,-8.260079120530875,-6.0195502024820975,ADV X ADV NOUN VERB NOUN PUNCT 
104,-81.88533137122275,-49.423011349732754,NOUN NOUN VERB PROPN NOUN PART NOUN PUNCT ADV ADP NOUN NOUN PART PUNCT ADV VERB PART PROPN NOUN NOUN PUNCT PRON ADP PROPN NOUN PART ADV VERB VERB PART PUNCT 
105,-54.08272742001582,-41.688884025583185,PROPN CCONJ NOUN NOUN ADV VERB NOUN VERB PUNCT PROPN PART PROPN PROPN VERB NOUN NOUN PART NOUN ADV ADV NOUN ADP PROPN VERB PUNCT 
106,-74.98942491359722,-61.539077641678574,VERB DET NOUN ADV ADV VERB PUNCT VERB DET PRON VERB VERB PART NOUN PUNCT VERB ADP PRON NOUN PART VERB ADJ NOUN PUNCT PRON ADV VERB ADP VERB CCONJ VERB PRON PUNCT 
107,-89.99972210366359,-61.409628742060136,ADV ADP ADJ NOUN PUNCT NOUN VERB PART NOUN ADV VERB ADV VERB PUNCT ADV ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT NOUN PART NOUN PART PUNCT NOUN NOUN ADV VERB PART NOUN NOUN ADV ADV VERB CCONJ VERB PUNCT 
108,0.0,0.0,ADV PUNCT 
109,-61.35722850749962,-46.09665051811183,NUM NUM NOUN PART PUNCT PROPN NOUN NOUN VERB NOUN PROPN NOUN NOUN VERB ADP PROPN VERB NOUN ADP ADJ NOUN VERB ADJ NOUN PART PROPN PUNCT 
110,-5.350813230630041,-3.1365659418590943,ADV VERB NOUN NOUN PART PUNCT 
111,-23.13033871233344,-10.981956640769841,PRON VERB PART ADP NOUN VERB VERB PART NOUN PUNCT 
112,-35.396683309996874,-31.991212316685008,DET VERB VERB PUNCT VERB PART VERB PRON PUNCT PART NOUN PUNCT VERB ADV VERB PRON PUNCT 
113,-87.96750553279966,-55.742050781003435,ADV VERB ADV VERB PART NOUN PUNCT ADV ADP NOUN VERB VERB NOUN NOUN PUNCT NOUN ADV VERB ADP NOUN ADP NOUN PART VERB VERB PUNCT NOUN ADV VERB ADP NOUN PART PART ADJ NOUN VERB PUNCT 
114,-5.227113044283383,-4.765014932667915,PROPN PUNCT VERB NOUN CCONJ NOUN VERB 
115,-34.88229811483194,-23.313631340263605,ADV NOUN VERB PART NOUN PUNCT PUNCT ADV VERB NOUN PART NOUN ADP PROPN ADV VERB PUNCT 
116,-39.36847282149364,-34.87326715976403,PROPN ADP NOUN PART VERB PUNCT VERB ADP VERB NOUN VERB ADV VERB ADP PROPN PART NOUN NOUN PUNCT VERB ADJ NOUN PUNCT 
117,-10.600182181541648,-7.024284375142637,PROPN PUNCT PROPN VERB NOUN PART NOUN NOUN 
118,0.0,0.0,ADV ADV PUNCT 
119,-60.13325867466827,-47.15257454425723,NOUN PUNCT NOUN ADJ NOUN VERB NOUN PUNCT PROPN PROPN NOUN ADP PROPN PROPN NOUN VERB VERB PART PRON PART NUM PUNCT NUM NUM NOUN PUNCT 
120,-18.64677622472032,-14.70304866086802,NOUN ADV ADP NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN VERB NOUN PUNCT 
121,-14.89971244951137,-8.853907971379897,ADJ NOUN ADV ADV ADV VERB NOUN NOUN NOUN PUNCT 
122,-10.394871500081678,-6.35054629779332,PROPN VERB VERB ADV VERB VERB PUNCT 
123,-40.82647179923882,-32.38293913816435,PROPN ADV VERB ADP PROPN VERB VERB PUNCT NOUN NUM ADJ NOUN NOUN ADV VERB ADP NOUN PART VERB PUNCT 
124,0.0,0.0,NOUN VERB PUNCT 
125,-35.9117655505255,-29.004396785264298,ADV VERB NOUN DET NOUN PUNCT DET NOUN ADV NUM NUM VERB ADP PROPN NOUN PART PUNCT 
126,-13.038577565419853,-13.136843423494462,ADV PRON VERB DET NOUN NOUN ADV PART PUNCT 
127,-26.000796322011944,-16.473677175159935,ADV VERB NUM NOUN PART PUNCT ADV ADV VERB VERB PART VERB PUNCT 
128,0.0,0.0,ADP NOUN PUNCT 
129,0.0,0.0,PUNCT PROPN 
130,-2.112088619516502,-1.5601721578401615,ADV ADV VERB NOUN PUNCT 
131,-9.34040336215344,-4.500598319907282,PRON VERB ADV VERB NUM NUM PUNCT 
132,-30.959790454126484,-26.44982151763251,VERB NOUN ADP NOUN PART ADP NOUN PUNCT ADV NOUN NOUN NOUN DET NOUN PUNCT 
133,-14.16674564111851,-11.349284274194126,NOUN PROPN SCONJ VERB PART ADV VERB VERB PUNCT 
134,0.0,0.0,PUNCT PUNCT 
135,-38.319984442604365,-31.048466219875888,DET NOUN NOUN VERB NOUN CCONJ NOUN NOUN ADP VERB PART ADJ NOUN PART VERB PRON VERB NOUN PUNCT 
136,-19.224872339378685,-18.250335141705076,NOUN VERB ADP DET NOUN PUNCT NOUN VERB NOUN PART NOUN CCONJ NOUN PUNCT 
137,-73.81164687729745,-44.99881919653773,DET NOUN VERB PUNCT ADP NOUN PART NOUN PUNCT DET NUM NOUN ADV VERB PUNCT ADJ PART NOUN ADV VERB PUNCT ADV ADV VERB VERB PART ADJ NOUN PUNCT 
138,-26.806924810438147,-17.744091568423404,PROPN VERB PROPN CCONJ PROPN NOUN VERB PROPN NOUN NOUN VERB NOUN PART NOUN PUNCT 
139,-23.767054510083568,-13.319901826879576,NOUN NUM PART NOUN ADV VERB PART NOUN PART ADJ NOUN PUNCT 
140,-20.12133791162516,-10.646983466488054,NOUN PROPN NOUN PART NOUN VERB PART PROPN NOUN PUNCT 
141,-55.68479506655148,-38.67017282885118,NUM NUM NOUN ADV VERB VERB NOUN VERB PROPN PUNCT NUM NUM ADJ PART PROPN NOUN CCONJ PROPN NOUN PROPN PART NOUN PUNCT 
142,-5.484051895938231,-3.6379478745932294,NOUN PROPN VERB NOUN PART PUNCT 
143,-29.53837129590152,-22.76987379240359,ADP NOUN VERB VERB VERB NOUN PUNCT PRON X NOUN VERB DET NOUN PUNCT 
144,-55.65616893963124,-43.45055992856434,NOUN CCONJ NOUN VERB PRON NOUN PART ADJ NOUN PUNCT CCONJ ADP ADJ NOUN X NOUN VERB ADP ADJ VERB PART PUNCT 
145,-4.78205235958752,-2.809640788548823,CCONJ VERB NOUN NOUN NOUN PUNCT 
146,-12.57013043607995,-8.964914976961182,VERB PROPN NOUN NOUN PART ADV VERB NOUN PUNCT 
147,-5.8285501929721155,-3.3109722990999018,NOUN NOUN ADV VERB NOUN NOUN PUNCT 
148,-11.068071552541427,-7.937257422330951,ADP NOUN CCONJ NOUN NOUN NOUN ADJ NOUN PUNCT 
149,-11.106766802537173,-6.400559435442208,PROPN ADV ADV VERB NOUN NOUN NOUN NOUN PUNCT 
150,-2.4277482359480516,-0.23275592907587583,ADV ADV ADV VERB PUNCT 
151,-12.454392245060875,-9.095515603275276,ADV VERB NUM NUM NOUN NOUN VERB PART VERB PUNCT 
152,-81.21831968218326,-53.06184715631923,ADV PROPN VERB PRON NOUN ADV ADP DET PROPN NOUN VERB PART NUM NUM PART NOUN PUNCT ADV DET NOUN VERB NUM NUM VERB VERB PART NOUN VERB PART PUNCT 
153,-10.46377143911413,-8.965100580175017,NUM NOUN NOUN ADP PROPN NOUN ADV VERB PUNCT 
154,-72.33513743761007,-50.4483632305482,NOUN VERB PROPN NOUN ADV NUM NUM PUNCT VERB PROPN NOUN PART NOUN NOUN NOUN PUNCT NOUN VERB NUM NUM ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN CCONJ NOUN NOUN PUNCT 
155,-61.91287668560518,-39.72826388834483,DET NOUN VERB PRON ADV VERB PUNCT DET VERB PROPN PUNCT PART NOUN NOUN ADV ADV VERB VERB VERB PART NOUN NOUN PUNCT 
156,0.0,0.0,NOUN PUNCT NOUN 
157,-43.22536905790861,-23.21838455155357,NOUN PART ADJ NOUN VERB PROPN NOUN NOUN NOUN PART NUM NUM ADV VERB PART NOUN NOUN PUNCT 
158,-31.438619663084207,-24.624474065609014,PUNCT NOUN ADV ADV VERB PART VERB VERB PUNCT PUNCT PRON ADV VERB PRON ADV ADV VERB PUNCT 
159,-23.23560535165299,-14.93019780807601,CCONJ NOUN PART VERB PART NOUN PUNCT NUM NOUN NOUN VERB PUNCT 
160,-23.9248630366895,-14.35994486706138,ADP NOUN NOUN VERB NUM NUM VERB PROPN PART NOUN PART PUNCT 
161,0.0,0.0,ADV PUNCT 
162,-11.584793496535742,-7.140368099352796,ADV VERB DET NOUN NOUN PART NOUN VERB PUNCT 
163,-5.791552300549961,-4.927545661457315,PROPN PROPN VERB PROPN PART NOUN PUNCT 
164,0.0,0.0,NOUN VERB PUNCT 
165,0.0,0.0,ADV VERB 
166,-39.925509088837735,-29.004097788215017,VERB ADJ NOUN NOUN PUNCT NOUN PUNCT PROPN VERB PART NOUN ADV VERB PUNCT NOUN PROPN VERB NOUN PUNCT 
167,0.0,0.0,NOUN PUNCT 
168,-26.812083046979723,-17.61826469362036,VERB VERB ADP PUNCT NOUN PUNCT PART NOUN VERB ADV VERB VERB PUNCT 
169,-7.941651252930555,-5.334042467917129,ADV NUM NUM NUM PART PUNCT 
170,-6.785241614511179,-2.0012524962151748,NOUN ADV ADV VERB VERB PUNCT 
171,-7.088158844291219,-5.067891844396408,VERB ADP NOUN PART ADJ NOUN PUNCT 
172,-30.77608620652281,-20.23478330508335,VERB PROPN NOUN VERB VERB NOUN NOUN PUNCT ADV NOUN PART NOUN ADV VERB NOUN PUNCT 
173,-90.42027067152951,-66.04309870913089,DET PROPN NOUN VERB NOUN PART PROPN VERB PART NOUN PUNCT ADV ADV VERB PART PROPN PUNCT PRON NOUN ADP DET ADJ NOUN VERB PUNCT NOUN NOUN NOUN CCONJ ADJ NOUN PROPN VERB NOUN NOUN PUNCT 
174,-11.29856741693342,-6.863453375086797,SCONJ DET NOUN ADV ADP PROPN VERB PUNCT 
175,-53.31490144305004,-41.506285991608166,VERB NOUN PART PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT PUNCT NOUN VERB PUNCT ADP PROPN VERB NOUN PART ADJ NOUN PUNCT ADV PRON PUNCT 
176,-47.2295639491057,-41.121803570061026,VERB VERB PRON VERB ADJ ADJ NOUN ADJ NOUN PUNCT NOUN ADV VERB PART NOUN NOUN VERB DET PUNCT NOUN NOUN PUNCT PUNCT 
177,-4.833102254034098,-4.5217885770490405,NOUN ADV ADV NUM PUNCT 
178,-15.634060344576868,-7.9935405072612316,ADP NOUN PART VERB PART VERB PART NOUN PUNCT 
179,-1.0031023961421888,-2.3301186619282093,ADP NOUN NOUN PUNCT 
180,-51.48439833763613,-34.030860756496075,NOUN NUM NUM NOUN ADV VERB PUNCT ADV VERB VERB ADV NUM NOUN PUNCT NOUN ADV VERB ADV NUM NOUN ADV VERB NOUN PUNCT 
181,-25.92751336310468,-19.66730719983196,DET NOUN NOUN ADP PRON PART VERB PART VERB PRON PART NOUN VERB PUNCT 
182,-43.249757019990625,-25.411931618654428,NOUN ADV ADP NOUN NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB NOUN NOUN NOUN PART VERB PART NOUN PUNCT 
183,-27.575867987263454,-15.36473972023742,NOUN PUNCT PROPN VERB NUM PART NOUN VERB PART NOUN NOUN PUNCT 
184,-10.753370595633701,-9.293330952459279,SCONJ PRON VERB NOUN CCONJ NOUN PROPN PUNCT 
185,-3.355735007585398,-1.496199618521898,NOUN NOUN PROPN NOUN PUNCT 
186,-76.26526911402112,-57.48913591629032,PROPN VERB PUNCT VERB NOUN PUNCT PRON X NOUN VERB VERB ADV VERB PUNCT NUM NOUN ADP VERB PART CCONJ NOUN ADV NUM NUM VERB NOUN PUNCT 
187,-12.958521634873845,-7.540462182494025,NUM NOUN ADV VERB VERB DET NUM NOUN PUNCT 
188,-5.147494476813453,-1.769641663974436,ADV VERB PART PUNCT 
189,-10.133817255976284,-5.023104451590074,ADV VERB ADP PROPN NOUN PART NOUN PUNCT 
190,-33.521284968757875,-22.214795791920537,NOUN PUNCT NOUN NOUN ADV VERB PART DET PUNCT NOUN PUNCT PART NOUN NOUN PUNCT 
191,-36.630795988001694,-28.5467358726943,NOUN VERB PUNCT SCONJ VERB NOUN NOUN NOUN PUNCT VERB ADV VERB NOUN PUNCT ADV VERB ADJ NOUN PUNCT 
192,0.0,0.0,PRON VERB PUNCT 
193,-25.159972673603832,-18.347892815947727,PROPN NOUN ADV ADV VERB ADJ NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN PUNCT 
194,-32.720725936028366,-24.0635922397457,DET NOUN VERB NOUN PART NOUN NOUN PART VERB DET NOUN ADP NOUN PART VERB PART NOUN PUNCT 
195,-17.81252431177931,-11.46737395340031,PROPN VERB VERB VERB NUM NUM NOUN ADV VERB NOUN PUNCT 
196,-13.729861824606713,-10.508793734639578,PRON ADV VERB VERB ADP PROPN VERB VERB PUNCT 
197,-6.582685528232422,-3.063111744978542,NOUN PUNCT PRON ADV VERB VERB PUNCT 
198,-62.80373895415283,-44.76542298974998,PRON VERB PROPN NOUN VERB PUNCT PUNCT PRON VERB NOUN ADV VERB VERB NOUN NOUN PUNCT SCONJ VERB NOUN VERB PART VERB PART NOUN NOUN CCONJ NOUN PUNCT PUNCT 
199,-32.906118496556175,-18.20081609796524,PRON VERB DET NUM NOUN PART NOUN PART VERB PART PART NOUN NOUN PUNCT 
200,-10.991028714465392,-8.524729296582949,NOUN NOUN ADV VERB VERB PART VERB NOUN PUNCT 
201,-59.51812174341398,-39.44799214643758,ADV VERB ADV VERB PUNCT ADV PRON PART NOUN NOUN ADV VERB VERB PRON PUNCT ADP DET NOUN PART DET NOUN VERB NOUN PUNCT 
202,-21.830784795862193,-12.029596368084148,PROPN ADV ADP ADJ PART NOUN NOUN NOUN PART NOUN PUNCT 
203,-6.846619609944428,-4.819833543043591,ADP PRON ADV VERB NUM NOUN PUNCT 
204,-7.234679445014487,-4.898483929158042,ADV PROPN DET NOUN NOUN NOUN PUNCT 
