,en,zhs,zhs_ud
54,-24.22529873567405,-21.02289519236405,NOUN NOUN PART PROPN ADP DET NUM VERB ADJ NOUN PUNCT 
55,-14.855675821195776,-10.227773443012158,ADP PROPN ADV ADV VERB NOUN VERB PUNCT 
56,-32.0162748636224,-23.90824481329967,ADV VERB NOUN NOUN PART NOUN PROPN ADP DET NOUN PART NOUN NOUN VERB NOUN PUNCT 
57,-12.321127430854315,-7.461223592387308,VERB VERB PART NOUN NOUN NOUN PUNCT 
58,-0.4917704678631244,-0.21674601279058617,ADJ NOUN PUNCT 
59,-8.090321010646164,-5.066510365430038,DET NOUN ADV VERB NOUN PUNCT 
60,-22.03983943690323,-16.45637866949185,VERB NOUN NOUN ADV VERB VERB DET NUM ADJ NOUN PUNCT 
61,-35.72556808310277,-26.186771587160788,PRON VERB X NOUN VERB VERB X VERB CCONJ VERB NOUN PUNCT 
62,-15.710672923898102,-12.900413787663144,NOUN NUM NOUN ADV VERB PART VERB PUNCT 
63,-15.199283111525073,-11.071898440114346,NOUN NOUN PART NOUN PUNCT VERB NOUN PUNCT PUNCT 
64,-8.550854093364244,-7.435954298587146,NOUN VERB PRON VERB NOUN PUNCT 
65,-37.71953142315427,-26.903121194661818,ADV VERB PART PUNCT PROPN NOUN NOUN PUNCT ADV VERB PRON VERB VERB ADJ NOUN PART NOUN PUNCT 
66,-20.503971499162333,-12.37792903191073,PROPN NOUN NUM NUM NOUN NOUN ADV VERB PUNCT 
67,-79.21902041205493,-65.6637486052133,NUM VERB PROPN NOUN NOUN VERB PUNCT SCONJ ADV ADP NOUN VERB PUNCT ADV ADP PROPN VERB ADJ PROPN VERB ADP PROPN NOUN PART NUM NOUN PUNCT NOUN VERB NOUN VERB PUNCT 
68,-17.242801866778635,-12.443560365722307,ADV ADV PROPN ADV VERB NOUN NOUN PUNCT 
69,-8.050213757324402,-5.897645116040335,VERB NUM NOUN VERB PUNCT 
70,-41.989347158244776,-42.38596235917243,VERB PART NOUN VERB PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN PUNCT 
71,-39.354563188548745,-26.05436966013298,ADP NOUN PART NOUN PART PUNCT PROPN ADV VERB NOUN PUNCT ADV ADP NOUN ADV VERB PUNCT 
72,-73.85493176554044,-59.363518946176676,PROPN VERB PUNCT ADP PROPN NOUN NOUN ADP NOUN NOUN VERB NOUN NOUN PART VERB PART PUNCT NOUN NOUN ADP NUM NUM PART ADV VERB NOUN PUNCT NOUN CCONJ NOUN NOUN PUNCT 
73,-8.74747001837284,-7.648224994151203,PROPN PUNCT ADP NOUN NOUN NOUN 
74,-31.82150947327966,-25.6155808525093,NOUN NOUN VERB NOUN NOUN CCONJ ADJ NOUN PART VERB PRON NOUN PART NOUN PUNCT 
75,-30.429650139303728,-34.40038957143016,ADP VERB ADJ NOUN PUNCT NOUN ADP NOUN NOUN ADP ADJ ADJ NOUN PUNCT VERB ADJ NOUN PUNCT 
76,-22.492311608013182,-21.20909458762824,NUM VERB ADP ADP NOUN PRON ADV ADV VERB PUNCT 
77,-31.75817266127455,-26.185544954821182,PROPN NOUN PROPN PROPN PART NOUN NOUN NOUN NOUN SCONJ ADV ADV VERB PUNCT 
78,-19.77970153284152,-12.359102835526933,ADV VERB ADV VERB PROPN NOUN PART NOUN NOUN PUNCT 
79,-75.59802515317875,-50.77170459175834,PROPN CCONJ NOUN PART NOUN ADV VERB PUNCT PROPN NOUN NOUN NOUN ADV VERB VERB NOUN NOUN PART NOUN NOUN PUNCT VERB NOUN NOUN CCONJ NOUN ADV VERB PUNCT ADV VERB NOUN PUNCT 
80,-7.937393206206867,-4.186669849761616,PROPN NOUN ADV VERB PUNCT 
81,-36.56081771290699,-32.51295488942286,PROPN NUM NOUN PROPN VERB VERB PUNCT ADJ NOUN PUNCT PUNCT ADP NOUN PROPN NOUN PUNCT 
82,-55.69322313455052,-39.896874406513966,PROPN NOUN PROPN VERB ADP NOUN NOUN PART NOUN DET NOUN PART X VERB PROPN NOUN NOUN PART NOUN NOUN PUNCT 
83,-17.896981940833115,-13.166204100944487,VERB PROPN NOUN VERB VERB VERB ADJ NOUN PUNCT 
84,-1.3249553045292994,-1.3531876433275434,NOUN PUNCT VERB 
85,-48.89644656298181,-37.94272429476853,DET NOUN ADV ADV VERB VERB PROPN NOUN PUNCT ADJ NOUN ADP NUM NUM PART PUNCT NUM NUM NOUN PUNCT PUNCT 
86,-26.680075109393307,-18.25783880762499,ADP DET NUM NUM VERB NOUN CCONJ NOUN PART NOUN NOUN PUNCT 
87,-50.99998544642394,-34.445701697299945,ADP PROPN NOUN NOUN NUM NOUN NOUN VERB PART VERB NOUN NOUN PART NOUN NOUN ADV VERB VERB NUM NUM NOUN PUNCT 
88,-60.311375624115506,-48.91944001132989,ADP PROPN NOUN NOUN VERB NUM NOUN NOUN PUNCT PROPN NOUN NOUN PROPN NOUN NOUN ADP NOUN NOUN VERB NUM NOUN CCONJ NOUN ADJ ADJ NOUN PUNCT 
89,-36.61852817822216,-30.390084336740397,PROPN VERB PUNCT PUNCT PROPN ADP NOUN VERB PART PRON PRON PART NOUN PUNCT PUNCT 
90,-11.357276609469471,-8.426026466336516,NOUN VERB PROPN VERB VERB PUNCT 
91,-15.227439910690991,-11.036584244482768,NOUN NOUN NOUN ADV ADV VERB ADV PUNCT 
92,-15.774300834921748,-10.076421944990257,NOUN ADV VERB VERB VERB NOUN VERB PUNCT 
93,-3.7420811073743105,-4.219944875957555,PROPN PROPN VERB PUNCT 
94,-43.59646917286932,-34.19100733472199,ADP NOUN PART PUNCT ADV NOUN CCONJ NOUN NOUN PUNCT VERB NOUN ADP NUM NUM ADV VERB PUNCT 
95,-15.38022866425122,-10.233611582702736,PROPN NOUN PART ADV VERB NOUN NOUN PUNCT 
96,-16.008209147672684,-12.93103799292571,PROPN NOUN PROPN ADP PROPN VERB NOUN PUNCT 
97,-50.898734418235335,-39.23525495993937,ADJ PART NOUN ADV VERB PART PROPN NUM NOUN PUNCT ADV ADP PROPN VERB CCONJ PROPN NOUN PART NOUN PART PUNCT 
98,-19.16404469128164,-13.87208854328018,ADV ADV VERB PRON VERB VERB PROPN NOUN NOUN PUNCT 
99,-15.583894419364768,-12.397638268132294,NOUN CCONJ NOUN NOUN PROPN VERB NOUN PUNCT 
100,-32.494409544664904,-32.732975734951026,ADP PROPN PROPN ADV ADJ NOUN NOUN VERB ADJ ADJ NUM NOUN PART PROPN PUNCT 
101,-16.52405053938143,-16.97296719964467,NOUN VERB NOUN VERB PRON VERB ADV ADJ NOUN PUNCT 
102,-18.149312976707318,-11.779013481131814,PRON ADV VERB PRON ADV VERB VERB PROPN PUNCT 
103,-20.069878026209683,-14.222169669058735,ADV X ADV NOUN VERB NOUN PUNCT 
104,-76.78838750506698,-54.563601215135414,NOUN NOUN VERB PROPN NOUN PART NOUN PUNCT ADV ADP NOUN NOUN PART PUNCT ADV VERB PART PROPN NOUN NOUN PUNCT PRON ADP PROPN NOUN PART ADV VERB VERB PART PUNCT 
105,-57.28970045948458,-46.13902901747709,PROPN CCONJ NOUN NOUN ADV VERB NOUN VERB PUNCT PROPN PART PROPN PROPN VERB NOUN NOUN PART NOUN ADV ADV NOUN ADP PROPN VERB PUNCT 
106,-74.42107062393204,-71.33882325672968,VERB DET NOUN ADV ADV VERB PUNCT VERB DET PRON VERB VERB PART NOUN PUNCT VERB ADP PRON NOUN PART VERB ADJ NOUN PUNCT PRON ADV VERB ADP VERB CCONJ VERB PRON PUNCT 
107,-91.67247583082268,-71.44021898173757,ADV ADP ADJ NOUN PUNCT NOUN VERB PART NOUN ADV VERB ADV VERB PUNCT ADV ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT NOUN PART NOUN PART PUNCT NOUN NOUN ADV VERB PART NOUN NOUN ADV ADV VERB CCONJ VERB PUNCT 
108,-1.7632578576353728,-3.7378037474499566,ADV PUNCT 
109,-60.22175944154598,-48.45744299211453,NUM NUM NOUN PART PUNCT PROPN NOUN NOUN VERB NOUN PROPN NOUN NOUN VERB ADP PROPN VERB NOUN ADP ADJ NOUN VERB ADJ NOUN PART PROPN PUNCT 
110,-9.421203605554098,-5.548511105254656,ADV VERB NOUN NOUN PART PUNCT 
111,-20.766732943342067,-15.078801720498404,PRON VERB PART ADP NOUN VERB VERB PART NOUN PUNCT 
112,-39.136658442709624,-35.56514871229836,DET VERB VERB PUNCT VERB PART VERB PRON PUNCT PART NOUN PUNCT VERB ADV VERB PRON PUNCT 
113,-79.95361820686954,-64.31175712524268,ADV VERB ADV VERB PART NOUN PUNCT ADV ADP NOUN VERB VERB NOUN NOUN PUNCT NOUN ADV VERB ADP NOUN ADP NOUN PART VERB VERB PUNCT NOUN ADV VERB ADP NOUN PART PART ADJ NOUN VERB PUNCT 
114,-10.674401561457266,-9.827821129149804,PROPN PUNCT VERB NOUN CCONJ NOUN VERB 
115,-36.65236852065099,-28.098133493996823,ADV NOUN VERB PART NOUN PUNCT PUNCT ADV VERB NOUN PART NOUN ADP PROPN ADV VERB PUNCT 
116,-45.7142429349759,-42.51933152385562,PROPN ADP NOUN PART VERB PUNCT VERB ADP VERB NOUN VERB ADV VERB ADP PROPN PART NOUN NOUN PUNCT VERB ADJ NOUN PUNCT 
117,-13.932079350600326,-10.500933889956393,PROPN PUNCT PROPN VERB NOUN PART NOUN NOUN 
118,-2.4950865816092023,-1.9379783042790384,ADV ADV PUNCT 
119,-60.838614473626144,-51.739206560175774,NOUN PUNCT NOUN ADJ NOUN VERB NOUN PUNCT PROPN PROPN NOUN ADP PROPN PROPN NOUN VERB VERB PART PRON PART NUM PUNCT NUM NUM NOUN PUNCT 
120,-25.13641845865592,-19.252046341579533,NOUN ADV ADP NOUN NOUN PUNCT NOUN NOUN PUNCT NOUN VERB NOUN PUNCT 
121,-17.503076043422134,-11.46885769486964,ADJ NOUN ADV ADV ADV VERB NOUN NOUN NOUN PUNCT 
122,-12.927968334506822,-9.4911196048978,PROPN VERB VERB ADV VERB VERB PUNCT 
123,-43.98780222628545,-37.11633385120121,PROPN ADV VERB ADP PROPN VERB VERB PUNCT NOUN NUM ADJ NOUN NOUN ADV VERB ADP NOUN PART VERB PUNCT 
124,-2.4543890741256056,-1.7730975558020352,NOUN VERB PUNCT 
125,-36.68100574969868,-33.11085899705345,ADV VERB NOUN DET NOUN PUNCT DET NOUN ADV NUM NUM VERB ADP PROPN NOUN PART PUNCT 
126,-15.949215942577528,-17.8090190565631,ADV PRON VERB DET NOUN NOUN ADV PART PUNCT 
127,-28.424007670953976,-20.136380857052508,ADV VERB NUM NOUN PART PUNCT ADV ADV VERB VERB PART VERB PUNCT 
128,-1.7785255604772872,-0.8690158735593134,ADP NOUN PUNCT 
129,-2.387834367293509,-2.5369314368474782,PUNCT PROPN 
130,-6.301452891310419,-3.929117923155503,ADV ADV VERB NOUN PUNCT 
131,-13.297196562236708,-8.918335674736777,PRON VERB ADV VERB NUM NUM PUNCT 
132,-32.956520672439915,-30.21918791546767,VERB NOUN ADP NOUN PART ADP NOUN PUNCT ADV NOUN NOUN NOUN DET NOUN PUNCT 
133,-23.005144039252478,-20.505915218563683,NOUN PROPN SCONJ VERB PART ADV VERB VERB PUNCT 
134,-2.7931599664728757,-2.990191258022536,PUNCT PUNCT 
135,-35.12162954960869,-31.853924214166966,DET NOUN NOUN VERB NOUN CCONJ NOUN NOUN ADP VERB PART ADJ NOUN PART VERB PRON VERB NOUN PUNCT 
136,-23.885368346023764,-22.02430738740532,NOUN VERB ADP DET NOUN PUNCT NOUN VERB NOUN PART NOUN CCONJ NOUN PUNCT 
137,-66.34352591555735,-49.0358678449823,DET NOUN VERB PUNCT ADP NOUN PART NOUN PUNCT DET NUM NOUN ADV VERB PUNCT ADJ PART NOUN ADV VERB PUNCT ADV ADV VERB VERB PART ADJ NOUN PUNCT 
138,-34.66083348940503,-24.50724982905067,PROPN VERB PROPN CCONJ PROPN NOUN VERB PROPN NOUN NOUN VERB NOUN PART NOUN PUNCT 
139,-29.495964997677298,-19.312526655907398,NOUN NUM PART NOUN ADV VERB PART NOUN PART ADJ NOUN PUNCT 
140,-23.53416147133181,-15.450323798350743,NOUN PROPN NOUN PART NOUN VERB PART PROPN NOUN PUNCT 
141,-58.84669511488248,-42.68031666400631,NUM NUM NOUN ADV VERB VERB NOUN VERB PROPN PUNCT NUM NUM ADJ PART PROPN NOUN CCONJ PROPN NOUN PROPN PART NOUN PUNCT 
142,-12.306331525220113,-9.121962055075148,NOUN PROPN VERB NOUN PART PUNCT 
143,-32.134730390245025,-25.06709637624065,ADP NOUN VERB VERB VERB NOUN PUNCT PRON X NOUN VERB DET NOUN PUNCT 
144,-56.72811556607001,-52.54496587594911,NOUN CCONJ NOUN VERB PRON NOUN PART ADJ NOUN PUNCT CCONJ ADP ADJ NOUN X NOUN VERB ADP ADJ VERB PART PUNCT 
145,-8.661733457921635,-6.297353721706528,CCONJ VERB NOUN NOUN NOUN PUNCT 
146,-18.79041858416485,-13.001758353844275,VERB PROPN NOUN NOUN PART ADV VERB NOUN PUNCT 
147,-12.021132412340602,-7.376155073520979,NOUN NOUN ADV VERB NOUN NOUN PUNCT 
148,-15.913870577992425,-12.85846931348383,ADP NOUN CCONJ NOUN NOUN NOUN ADJ NOUN PUNCT 
149,-17.56235454329677,-11.242983193124767,PROPN ADV ADV VERB NOUN NOUN NOUN NOUN PUNCT 
150,-6.513650592018861,-4.388314611110228,ADV ADV ADV VERB PUNCT 
151,-18.575486198792433,-13.187313543947965,ADV VERB NUM NUM NOUN NOUN VERB PART VERB PUNCT 
152,-82.35642051613362,-62.98403376825961,ADV PROPN VERB PRON NOUN ADV ADP DET PROPN NOUN VERB PART NUM NUM PART NOUN PUNCT ADV DET NOUN VERB NUM NUM VERB VERB PART NOUN VERB PART PUNCT 
153,-14.139115626698457,-11.721244589923138,NUM NOUN NOUN ADP PROPN NOUN ADV VERB PUNCT 
154,-78.58682717460191,-57.28725870427394,NOUN VERB PROPN NOUN ADV NUM NUM PUNCT VERB PROPN NOUN PART NOUN NOUN NOUN PUNCT NOUN VERB NUM NUM ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN CCONJ NOUN NOUN PUNCT 
155,-53.672241506256455,-40.589379199044046,DET NOUN VERB PRON ADV VERB PUNCT DET VERB PROPN PUNCT PART NOUN NOUN ADV ADV VERB VERB VERB PART NOUN NOUN PUNCT 
156,-1.3249553045292994,-1.3531876433275434,NOUN PUNCT NOUN 
157,-44.74354791635072,-28.960724782783803,NOUN PART ADJ NOUN VERB PROPN NOUN NOUN NOUN PART NUM NUM ADV VERB PART NOUN NOUN PUNCT 
158,-39.458006182637526,-30.707993220193153,PUNCT NOUN ADV ADV VERB PART VERB VERB PUNCT PUNCT PRON ADV VERB PRON ADV ADV VERB PUNCT 
159,-21.652448174745633,-17.43373121879342,CCONJ NOUN PART VERB PART NOUN PUNCT NUM NOUN NOUN VERB PUNCT 
160,-30.156180907616573,-19.23690949735234,ADP NOUN NOUN VERB NUM NUM VERB PROPN PART NOUN PART PUNCT 
161,-1.7632578576353728,-3.7378037474499566,ADV PUNCT 
162,-13.802646665851098,-10.52017070447268,ADV VERB DET NOUN NOUN PART NOUN VERB PUNCT 
163,-12.256132522072516,-10.083033226019527,PROPN PROPN VERB PROPN PART NOUN PUNCT 
164,-2.4543890741256056,-1.7730975558020352,NOUN VERB PUNCT 
165,-1.5234774288004562,-0.5123580025521505,ADV VERB 
166,-40.313701364161226,-31.191288556854897,VERB ADJ NOUN NOUN PUNCT NOUN PUNCT PROPN VERB PART NOUN ADV VERB PUNCT NOUN PROPN VERB NOUN PUNCT 
167,-1.3249553045292994,-1.3531876433275434,NOUN PUNCT 
168,-29.691719230619455,-25.29816607565963,VERB VERB ADP PUNCT NOUN PUNCT PART NOUN VERB ADV VERB VERB PUNCT 
169,-15.118238775289331,-8.82283561103629,ADV NUM NUM NUM PART PUNCT 
170,-10.614425968870396,-6.869774097197304,NOUN ADV ADV VERB VERB PUNCT 
171,-9.912498794223673,-9.454365791926788,VERB ADP NOUN PART ADJ NOUN PUNCT 
172,-37.34173166817665,-25.02724202355894,VERB PROPN NOUN VERB VERB NOUN NOUN PUNCT ADV NOUN PART NOUN ADV VERB NOUN PUNCT 
173,-81.26262170383822,-70.291996221802,DET PROPN NOUN VERB NOUN PART PROPN VERB PART NOUN PUNCT ADV ADV VERB PART PROPN PUNCT PRON NOUN ADP DET ADJ NOUN VERB PUNCT NOUN NOUN NOUN CCONJ ADJ NOUN PROPN VERB NOUN NOUN PUNCT 
174,-12.033481440434796,-12.288881600268072,SCONJ DET NOUN ADV ADP PROPN VERB PUNCT 
175,-59.65730000936862,-52.27806324164712,VERB NOUN PART PUNCT NOUN PUNCT CCONJ PUNCT NOUN PUNCT PUNCT NOUN VERB PUNCT ADP PROPN VERB NOUN PART ADJ NOUN PUNCT ADV PRON PUNCT 
176,-48.83407381451563,-44.607360942833125,VERB VERB PRON VERB ADJ ADJ NOUN ADJ NOUN PUNCT NOUN ADV VERB PART NOUN NOUN VERB DET PUNCT NOUN NOUN PUNCT PUNCT 
177,-10.026640491294197,-8.057214722732402,NOUN ADV ADV NUM PUNCT 
178,-14.047175137159243,-12.104656308829213,ADP NOUN PART VERB PART VERB PART NOUN PUNCT 
179,-4.046819378883706,-2.2981781956713343,ADP NOUN NOUN PUNCT 
180,-58.27135314879666,-43.465197817123844,NOUN NUM NUM NOUN ADV VERB PUNCT ADV VERB VERB ADV NUM NOUN PUNCT NOUN ADV VERB ADV NUM NOUN ADV VERB NOUN PUNCT 
181,-27.40189289456412,-23.87713321557616,DET NOUN NOUN ADP PRON PART VERB PART VERB PRON PART NOUN VERB PUNCT 
182,-41.28973017696624,-31.59117244418209,NOUN ADV ADP NOUN NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB NOUN NOUN NOUN PART VERB PART NOUN PUNCT 
183,-27.223800960103887,-18.530087770208358,NOUN PUNCT PROPN VERB NUM PART NOUN VERB PART NOUN NOUN PUNCT 
184,-13.222834395030329,-11.586254880959547,SCONJ PRON VERB NOUN CCONJ NOUN PROPN PUNCT 
185,-9.105916174063124,-6.099719473938374,NOUN NOUN PROPN NOUN PUNCT 
186,-75.31064989692265,-60.81868398475733,PROPN VERB PUNCT VERB NOUN PUNCT PRON X NOUN VERB VERB ADV VERB PUNCT NUM NOUN ADP VERB PART CCONJ NOUN ADV NUM NUM VERB NOUN PUNCT 
187,-16.054398674535964,-12.09970184476459,NUM NOUN ADV VERB VERB DET NUM NOUN PUNCT 
188,-4.412461379955457,-2.5624949176629332,ADV VERB PART PUNCT 
189,-12.721498102301524,-9.218037950744032,ADV VERB ADP PROPN NOUN PART NOUN PUNCT 
190,-36.11729793690031,-29.06568153965116,NOUN PUNCT NOUN NOUN ADV VERB PART DET PUNCT NOUN PUNCT PART NOUN NOUN PUNCT 
191,-39.70737713771144,-32.248531591813226,NOUN VERB PUNCT SCONJ VERB NOUN NOUN NOUN PUNCT VERB ADV VERB NOUN PUNCT ADV VERB ADJ NOUN PUNCT 
192,-0.891734086623095,-0.9862085779484022,PRON VERB PUNCT 
193,-30.030990723859393,-22.65207655044205,PROPN NOUN ADV ADV VERB ADJ NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN PUNCT 
194,-30.992850205815888,-27.793784626686474,DET NOUN VERB NOUN PART NOUN NOUN PART VERB DET NOUN ADP NOUN PART VERB PART NOUN PUNCT 
195,-24.752134886560537,-15.54434710316884,PROPN VERB VERB VERB NUM NUM NOUN ADV VERB NOUN PUNCT 
196,-15.998047398509234,-12.507490404134577,PRON ADV VERB VERB ADP PROPN VERB VERB PUNCT 
197,-11.689172850514868,-8.877805319840867,NOUN PUNCT PRON ADV VERB VERB PUNCT 
198,-63.38151763377321,-50.49981716237335,PRON VERB PROPN NOUN VERB PUNCT PUNCT PRON VERB NOUN ADV VERB VERB NOUN NOUN PUNCT SCONJ VERB NOUN VERB PART VERB PART NOUN NOUN CCONJ NOUN PUNCT PUNCT 
199,-29.188373545099523,-21.950228204686017,PRON VERB DET NUM NOUN PART NOUN PART VERB PART PART NOUN NOUN PUNCT 
200,-16.142638961059976,-12.063447840303043,NOUN NOUN ADV VERB VERB PART VERB NOUN PUNCT 
201,-54.64478632825655,-44.611422455507835,ADV VERB ADV VERB PUNCT ADV PRON PART NOUN NOUN ADV VERB VERB PRON PUNCT ADP DET NOUN PART DET NOUN VERB NOUN PUNCT 
