,ngram,count
267,ADV ADP VERB ADJ,46
268,ADP VERB ADJ NOUN,815
269,ADJ NOUN PUNCT PROPN,1837
270,NOUN PUNCT PROPN PART,313
271,PUNCT PROPN PART ADJ,240
272,PROPN PART ADJ NOUN,1755
273,PART ADJ NOUN NOUN,401
274,ADJ NOUN NOUN ADP,2831
275,NOUN ADP DET ADJ,14381
276,ADP DET ADJ NOUN,24066
277,DET ADJ NOUN AUX,3390
278,ADJ NOUN AUX ADJ,714
279,NOUN AUX ADJ ADP,957
280,AUX ADJ ADP DET,1468
281,ADJ ADP DET NUM,77
282,ADP DET NUM PROPN,292
283,DET NUM PROPN PROPN,244
284,NUM PROPN PROPN ADP,64
285,PROPN ADP PROPN PUNCT,3553
286,ADP PROPN PUNCT _,7386
287,PROPN VERB DET ADJ,1320
288,VERB DET ADJ NOUN,12247
289,DET ADJ NOUN ADP,19197
290,ADJ NOUN ADP NUM,802
291,NOUN ADP NUM CCONJ,172
292,ADP NUM CCONJ DET,33
293,NUM CCONJ DET AUX,1
294,CCONJ DET AUX DET,96
295,DET AUX DET ADJ,637
296,AUX DET ADJ NOUN,5795
297,DET ADJ NOUN ADJ,350
298,ADJ NOUN ADJ NOUN,257
299,NOUN ADJ NOUN AUX,134
300,ADJ NOUN AUX VERB,3376
301,NOUN AUX VERB DET,1971
302,AUX VERB DET NOUN,3886
303,VERB DET NOUN PUNCT,8507
304,DET NOUN PUNCT _,19613
305,PROPN PROPN PART PROPN,776
306,PROPN PART PROPN PROPN,1196
307,PART PROPN PROPN PUNCT,354
308,PROPN PROPN PUNCT DET,3681
309,PUNCT DET ADJ ADJ,700
310,ADP DET NOUN PART,3801
311,DET NOUN PART NOUN,2921
312,NOUN PART NOUN ADP,1065
313,PART NOUN ADP PROPN,547
314,ADP PROPN PUNCT AUX,404
315,PROPN PUNCT AUX ADJ,125
316,PUNCT AUX ADJ PUNCT,87
317,AUX ADJ PUNCT _,1569
318,NUM PUNCT NOUN ADJ,44
319,PUNCT NOUN ADJ NOUN,209
320,NOUN ADJ NOUN PROPN,41
321,ADJ NOUN PROPN PROPN,1560
322,NOUN PROPN PROPN AUX,361
323,PROPN PROPN AUX ADJ,288
324,PROPN AUX ADJ ADP,323
325,AUX ADJ ADP VERB,302
326,ADJ ADP VERB NOUN,172
327,VERB NOUN ADP PROPN,2015
328,NOUN ADP PROPN PART,2405
329,ADP PROPN PART NOUN,2025
330,PROPN PART NOUN PUNCT,1822
331,PART NOUN PUNCT _,1751
332,NOUN VERB DET ADJ,1680
333,ADJ NOUN NOUN NOUN,1073
334,NOUN NOUN NOUN ADP,1198
335,NOUN ADP PROPN ADP,2299
336,ADP PROPN ADP DET,1545
337,PROPN ADP DET PROPN,2302
338,ADP DET PROPN ADP,1776
339,DET PROPN ADP PROPN,2245
340,PROPN NUM PUNCT PROPN,318
341,NUM PUNCT PROPN NOUN,56
342,PUNCT PROPN NOUN VERB,224
343,PROPN NOUN VERB VERB,171
344,NOUN VERB VERB PROPN,131
345,VERB VERB PROPN PROPN,115
346,VERB PROPN PROPN PROPN,779
347,PROPN PROPN PROPN PROPN,14001
348,DET ADJ PUNCT ADJ,903
349,ADJ PUNCT ADJ NOUN,1125
350,PUNCT ADJ NOUN VERB,772
351,ADP NOUN NOUN NOUN,577
352,ADP DET ADJ PUNCT,1185
353,DET ADJ PUNCT NOUN,760
354,ADJ PUNCT NOUN NOUN,1303
355,PUNCT NOUN NOUN ADP,903
356,VERB ADP NOUN PART,420
357,ADP NOUN PART VERB,1393
358,VERB DET NOUN _,151
359,DET NOUN _ _,577
360,ADJ NOUN ADP NOUN,7439
361,NOUN ADP NOUN AUX,1475
362,ADP NOUN AUX VERB,614
363,VERB ADP PROPN VERB,259
364,ADP PROPN VERB DET,662
365,VERB DET ADJ PUNCT,580
366,DET ADJ PUNCT ADV,98
367,ADJ PUNCT ADV ADJ,134
368,PUNCT ADV ADJ NOUN,331
369,ADV ADJ NOUN PUNCT,1424
370,NOUN VERB PUNCT NOUN,199
371,VERB PUNCT NOUN VERB,125
372,PUNCT NOUN VERB CCONJ,40
373,NOUN VERB CCONJ NOUN,64
374,VERB CCONJ NOUN VERB,52
375,CCONJ NOUN VERB ADP,454
376,DET NOUN ADP PROPN,10367
377,NOUN ADP PROPN NOUN,1732
378,ADP PROPN NOUN PUNCT,1188
379,PROPN NOUN PUNCT NOUN,351
380,NOUN PUNCT NOUN CCONJ,2408
381,PUNCT NOUN CCONJ NOUN,1859
382,NOUN CCONJ NOUN PUNCT,5050
383,CCONJ NOUN PUNCT _,2659
384,DET NOUN NOUN ADP,4002
385,NOUN NOUN ADP VERB,393
386,NOUN ADP VERB PROPN,302
387,ADP VERB PROPN PROPN,137
388,VERB PROPN PROPN NUM,20
389,PROPN PROPN NUM SYM,12
390,PROPN NUM SYM NUM,92
391,NUM SYM NUM ADP,53
392,SYM NUM ADP DET,48
393,DET NOUN NOUN ADJ,117
394,NOUN NOUN ADJ ADP,100
395,NOUN ADJ ADP PROPN,118
396,ADJ ADP PROPN PROPN,235
397,ADP PROPN PROPN PUNCT,5840
398,NOUN ADP NOUN ADP,7470
399,ADP NOUN ADP DET,5529
400,NOUN AUX VERB PRON,308
401,AUX VERB PRON PRON,42
402,VERB PRON PRON AUX,237
403,PRON PRON AUX VERB,312
404,PRON AUX VERB PART,886
405,AUX VERB PART VERB,2930
406,NOUN PUNCT VERB NOUN,2258
407,PUNCT VERB NOUN PUNCT,1109
408,VERB NOUN PUNCT _,3326
409,PROPN VERB SCONJ DET,786
410,VERB SCONJ DET NOUN,3323
411,DET NOUN VERB DET,2587
412,VERB DET ADJ ADV,62
413,DET ADJ ADV ADJ,60
414,ADJ ADV ADJ NOUN,81
415,ADV ADJ NOUN _,15
416,ADJ NOUN _ _,621
417,NOUN VERB ADP PROPN,2563
418,VERB ADP PROPN NOUN,591
419,ADP PROPN NOUN CCONJ,219
420,PROPN NOUN CCONJ NOUN,288
421,CCONJ NOUN NOUN PUNCT,1205
422,NOUN NOUN PUNCT VERB,1476
423,NOUN PUNCT VERB DET,2178
424,PUNCT VERB DET ADJ,1130
425,DET ADJ NOUN PART,1876
426,PART VERB ADP DET,3583
427,ADJ NOUN VERB PUNCT,583
428,NOUN VERB PUNCT ADJ,93
429,VERB PUNCT ADJ NOUN,333
430,ADP DET NOUN VERB,4347
431,DET NOUN VERB CCONJ,209
432,VERB CCONJ NOUN PUNCT,155
433,PUNCT DET NOUN ADV,389
434,VERB DET NOUN ADP,18307
435,ADP PROPN CCONJ VERB,435
436,PROPN CCONJ VERB ADP,355
437,CCONJ VERB ADP ADP,150
438,VERB ADP ADP PROPN,449
439,ADP ADP PROPN NOUN,37
440,ADP PROPN NOUN PART,66
441,PROPN NOUN PART VERB,274
442,DET NOUN PUNCT PART,247
443,NOUN PUNCT PART VERB,569
444,PUNCT PART VERB ADJ,90
445,PART VERB ADJ NOUN,2131
446,ADJ NOUN NOUN PRON,146
447,NOUN NOUN PRON VERB,309
448,NOUN PRON VERB PUNCT,361
449,PRON VERB PUNCT PUNCT,369
450,PUNCT PUNCT DET PROPN,218
451,DET PROPN PROPN VERB,972
452,PROPN PROPN VERB PUNCT,1117
453,PROPN VERB PUNCT _,1732
454,VERB PUNCT _ _,12577
455,DET NOUN VERB ADV,1095
456,VERB ADV VERB ADP,502
457,ADV VERB ADP DET,2798
458,ADP DET NOUN CCONJ,4819
459,DET NOUN CCONJ DET,1747
460,NOUN CCONJ DET NOUN,3070
461,CCONJ DET NOUN ADV,170
462,DET NOUN ADV PUNCT,1196
463,PROPN PROPN PUNCT PROPN,6679
464,PROPN PUNCT PROPN PROPN,5599
465,PUNCT PROPN PROPN NUM,64
466,NUM SYM NUM PROPN,36
467,SYM NUM PROPN PROPN,12
468,NUM PROPN PROPN _,4
469,PROPN PROPN VERB NUM,132
470,PROPN VERB NUM ADJ,42
471,VERB NUM ADJ PUNCT,9
472,NUM ADJ PUNCT NOUN,54
473,NOUN ADP PROPN PROPN,8098
474,ADP PROPN PROPN _,388
475,PROPN PROPN AUX VERB,1861
476,PROPN AUX VERB ADV,270
477,AUX VERB ADV ADP,820
478,VERB ADV ADP ADV,51
479,ADV ADP ADV ADP,8
480,ADP ADV ADP DET,167
481,ADV ADP DET PROPN,451
482,DET PROPN PROPN NOUN,1721
483,PROPN PROPN NOUN ADP,789
484,PROPN NOUN ADP DET,1102
485,ADP DET ADJ NUM,771
486,DET ADJ NUM SYM,12
487,ADJ NUM SYM NUM,18
488,NUM SYM NUM NOUN,245
489,SYM NUM NOUN NOUN,33
490,NUM NOUN NOUN ADP,443
491,PROPN PROPN VERB DET,2744
492,PROPN VERB DET PROPN,432
493,VERB DET PROPN ADP,434
494,DET PROPN ADP NOUN,146
495,PROPN ADP NOUN ADP,361
496,ADP NOUN ADP NUM,308
497,NOUN ADP NUM ADJ,284
498,ADP NUM ADJ PUNCT,24
499,PUNCT NOUN NOUN PUNCT,2043
500,NOUN PUNCT DET VERB,1254
501,PUNCT DET VERB ADP,372
502,DET VERB ADP NOUN,254
503,VERB ADP NOUN ADP,2953
504,ADP NOUN ADP PROPN,2456
505,PROPN PROPN VERB ADV,381
506,PROPN VERB ADV ADV,79
507,VERB ADV ADV ADP,257
508,ADV ADV ADP DET,350
509,ADV ADP DET ADJ,1086
510,DET ADJ NOUN CCONJ,2916
511,ADJ NOUN CCONJ PROPN,307
512,NOUN CCONJ PROPN VERB,64
513,CCONJ PROPN VERB ADP,103
514,PROPN VERB ADP DET,2062
515,VERB ADP DET ADJ,7015
516,ADP DET ADJ ADP,217
517,DET ADJ ADP PROPN,83
518,ADP PROPN PROPN PART,921
519,PROPN PROPN PART ADJ,407
520,PART ADJ NOUN VERB,242
521,ADJ NOUN VERB DET,1756
522,NOUN VERB DET PROPN,510
523,VERB DET PROPN PROPN,1477
524,PROPN PROPN NOUN PUNCT,1587
525,PROPN NOUN PUNCT _,2889
526,VERB DET NOUN ADV,1550
527,DET NOUN ADV ADP,581
528,NOUN ADV ADP PROPN,340
529,ADV ADP PROPN PROPN,290
530,ADP PROPN PROPN CCONJ,1381
531,PROPN PROPN CCONJ DET,739
532,PROPN CCONJ DET NOUN,790
533,CCONJ DET NOUN VERB,966
534,PROPN ADP PROPN NOUN,412
535,ADP PROPN NOUN ADP,496
536,PRON AUX PROPN PART,47
537,AUX PROPN PART ADJ,74
538,PART ADJ NOUN ADP,563
539,NOUN NOUN ADP NUM,495
540,NOUN ADP NUM NOUN,1694
541,ADP NUM NOUN DET,100
542,NUM NOUN DET NOUN,204
543,NOUN DET NOUN CCONJ,105
544,DET NOUN CCONJ PRON,439
545,NOUN CCONJ PRON AUX,464
546,CCONJ PRON AUX ADV,531
547,PRON AUX ADV VERB,1528
548,AUX ADV VERB ADP,2494
549,ADP DET ADJ PROPN,1419
550,DET ADJ PROPN NOUN,654
551,ADJ PROPN NOUN PUNCT,484
552,DET NOUN ADP NUM,1589
553,ADP NUM NOUN ADP,1335
554,NUM NOUN ADP PROPN,876
555,PROPN PROPN PART NOUN,1477
556,PROPN PART NOUN ADP,1305
557,ADP PROPN PUNCT SCONJ,274
558,PROPN PUNCT SCONJ DET,243
559,VERB PART AUX ADP,231
560,PART AUX ADP DET,269
561,AUX ADP DET NOUN,1332
562,PRON AUX ADV NOUN,175
563,AUX ADV NOUN DET,5
564,ADV NOUN DET ADJ,3
565,NOUN DET ADJ NOUN,615
566,DET ADJ NOUN PUNCT,15699
567,ADJ NOUN PUNCT NOUN,2233
568,NOUN PUNCT NOUN PUNCT,4120
569,PUNCT NOUN PUNCT ADP,458
570,NOUN PUNCT ADP ADJ,513
571,PUNCT ADP ADJ PROPN,55
572,ADP ADJ PROPN NOUN,175
573,ADJ PROPN NOUN PROPN,75
574,PROPN NOUN PROPN PROPN,781
575,NOUN PROPN PROPN VERB,1115
576,PROPN PROPN VERB VERB,437
577,PROPN VERB VERB PROPN,78
578,VERB VERB PROPN CCONJ,39
579,VERB PROPN CCONJ PROPN,309
580,PROPN CCONJ PROPN VERB,406
581,CCONJ PROPN VERB PRON,38
582,PROPN VERB PRON NUM,6
583,VERB PRON NUM SYM,4
584,PRON NUM SYM NUM,4
585,NUM SYM NUM NUM,22
586,SYM NUM NUM NOUN,62
587,NUM NUM NOUN ADP,224
588,NUM NOUN ADP DET,2031
589,PROPN VERB PUNCT ADP,57
590,VERB PUNCT ADP NUM,30
591,PUNCT ADP NUM NOUN,269
592,NOUN NOUN PROPN PROPN,861
593,PROPN PROPN AUX DET,823
594,PROPN AUX DET ADJ,1011
595,ADJ NOUN CCONJ PRON,305
596,NOUN CCONJ PRON VERB,591
597,CCONJ PRON VERB DET,375
598,PRON VERB DET ADJ,1451
599,NOUN PART VERB PROPN,471
600,PART VERB PROPN PROPN,343
601,VERB PROPN PROPN ADP,390
602,PROPN PROPN ADP DET,2335
603,PROPN ADP DET NOUN,2467
604,DET NOUN PART ADJ,898
605,NOUN PART ADJ NOUN,944
606,ADP PROPN ADP VERB,151
607,PROPN ADP VERB ADP,85
608,ADP VERB ADP ADP,78
609,VERB ADP ADP NUM,152
610,ADP ADP NUM NOUN,192
611,ADP NUM NOUN CCONJ,320
612,NUM NOUN CCONJ PRON,42
613,ADV VERB ADP PROPN,903
614,VERB ADP PROPN PART,983
615,ADP PROPN PART ADJ,818
616,NOUN ADP NOUN NOUN,4617
617,ADP NOUN NOUN PROPN,139
618,NOUN PROPN PROPN PUNCT,1519
619,DET NOUN CCONJ ADJ,509
620,CCONJ ADJ NOUN ADP,1733
621,NOUN ADP ADJ NOUN,12386
622,ADP ADJ NOUN ADP,4222
623,PROPN PROPN PROPN NOUN,1040
624,PROPN PROPN NOUN _,165
625,PROPN NOUN _ _,361
626,ADP NUM NOUN VERB,202
627,NUM NOUN VERB AUX,60
628,VERB AUX VERB DET,346
629,AUX VERB DET PROPN,311
630,VERB DET PROPN NOUN,857
631,DET PROPN NOUN NOUN,672
632,PROPN NOUN NOUN VERB,261
633,VERB ADP PROPN PROPN,2951
634,ADJ ADP DET ADP,57
635,ADP DET ADP DET,421
636,DET ADP DET NOUN,1032
637,DET NOUN AUX NUM,106
638,NOUN AUX NUM CCONJ,4
639,AUX NUM CCONJ ADJ,4
640,NUM CCONJ ADJ PUNCT,8
641,CCONJ ADJ PUNCT NOUN,148
642,ADJ PUNCT NOUN VERB,140
643,PUNCT NOUN VERB PART,183
644,ADP NOUN PUNCT _,7657
645,PROPN PROPN PROPN VERB,2681
646,PROPN PROPN VERB NOUN,568
647,PROPN VERB NOUN NOUN,154
648,VERB NOUN NOUN NOUN,314
649,NOUN NOUN NOUN AUX,434
650,NOUN NOUN AUX ADP,150
651,NOUN AUX ADP NOUN,325
652,AUX ADP NOUN PUNCT,352
653,NOUN PUNCT VERB SCONJ,509
654,PUNCT VERB SCONJ DET,434
655,VERB SCONJ DET PROPN,556
656,SCONJ DET PROPN PROPN,654
657,PROPN PUNCT PROPN PUNCT,6637
658,PUNCT PROPN PUNCT AUX,425
659,PROPN PUNCT AUX VERB,746
660,PUNCT AUX VERB PUNCT,100
661,AUX VERB PUNCT _,2733
662,ADP DET PROPN VERB,379
663,DET PROPN VERB DET,331
664,PROPN VERB DET ADV,61
665,VERB DET ADV PUNCT,153
666,DET ADV PUNCT ADJ,110
667,ADV PUNCT ADJ NUM,2
668,PUNCT ADJ NUM ADJ,2
669,ADJ NUM ADJ NOUN,60
670,NUM ADJ NOUN NOUN,234
671,NOUN NOUN AUX PUNCT,72
672,NOUN AUX PUNCT VERB,55
673,AUX PUNCT VERB SCONJ,4
674,PUNCT VERB SCONJ VERB,23
675,VERB SCONJ VERB PUNCT,40
676,SCONJ VERB PUNCT PUNCT,13
677,VERB PUNCT PUNCT _,597
678,NUM NOUN VERB ADP,471
679,NOUN VERB ADP ADP,632
680,VERB ADP ADP DET,1707
681,ADP ADP DET PROPN,250
682,PROPN PUNCT VERB CCONJ,42
683,PUNCT VERB CCONJ VERB,316
684,VERB CCONJ VERB NOUN,496
685,CCONJ VERB NOUN PUNCT,507
686,ADJ ADP DET NOUN,3620
687,DET NOUN AUX ADJ,1442
688,NOUN AUX ADJ NOUN,362
689,AUX ADJ NOUN ADP,791
690,ADJ NOUN ADP ADJ,3714
691,ADP ADJ NOUN PRON,294
692,ADJ NOUN PRON VERB,1173
693,NOUN PRON VERB NOUN,236
694,PRON VERB NOUN ADV,73
695,VERB NOUN ADV PUNCT,244
696,NOUN ADV PUNCT CCONJ,263
697,ADV PUNCT CCONJ ADV,137
698,PUNCT CCONJ ADV AUX,115
699,CCONJ ADV AUX PART,39
700,ADV AUX PART VERB,380
701,AUX PART VERB ADJ,407
702,ADP PROPN ADP ADV,39
703,PROPN ADP ADV PRON,5
704,ADP ADV PRON VERB,172
705,ADV PRON VERB ADP,766
706,PRON VERB ADP NOUN,771
707,VERB ADP NOUN ADJ,106
708,ADP NOUN ADJ SCONJ,161
709,NOUN ADJ SCONJ PROPN,286
710,ADJ SCONJ PROPN PUNCT,183
711,SCONJ PROPN PUNCT _,159
712,NOUN ADP NUM ADP,400
713,ADP NUM ADP DET,525
714,DET NOUN VERB SCONJ,856
715,NOUN VERB SCONJ PUNCT,95
716,VERB SCONJ PUNCT VERB,30
717,SCONJ PUNCT VERB NOUN,14
718,PUNCT VERB NOUN ADP,1246
719,DET NOUN ADP ADJ,6206
720,ADJ NOUN ADP PRON,609
721,NOUN ADP PRON DET,130
722,ADP PRON DET NOUN,197
723,PRON DET NOUN ADP,321
